Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.311841190051432E11,5.306056995234865E11,5.421152860523079E11,5.182198012508819E11,5.336010014252789E11,5.2104062125499713E11,5.3045121303169714E11,5.392008079997551E11,5.2885634937735846E11,5.479332014836433E11
Total consumed energy (Joule),1, ,4.193235062442909E11,4.5236869648587335E11,4.218452415338971E11,4.2478454942513544E11,4.357531428547889E11,4.228445194948669E11,4.1934244155642096E11,4.2051985142313025E11,4.149058023652357E11,4.383017697907424E11
Total consumed energy (Joule),2, ,3.733042965161295E11,3.883458463846238E11,3.7752531787705804E11,3.8056256472104926E11,3.7017334486270514E11,3.680564067246035E11,3.7869986306828516E11,3.7692081638930774E11,3.921746580160265E11,3.6988220531198883E11
Total consumed energy (Joule),3, ,3.4264934941102014E11,3.3844970006751636E11,3.356895160709301E11,3.48959300807304E11,3.491901654799583E11,3.4329834579620337E11,3.3557613250703516E11,3.512810500628388E11,3.499922757772789E11,3.467306119632734E11


Average power consumption (Watt),0, ,284488.0986339915,285665.6933397839,280829.21559410414,291118.18818932876,285201.7853105012,289294.26569497644,287889.70947049145,281409.07913105,287842.09625380544,276133.5015590758
Average power consumption (Watt),1, ,346173.97984205827,324399.026426717,346580.5596426925,344819.5481632587,335704.96708276414,341311.97830024903,341482.7991938397,350714.94059216714,347687.6600020611,332828.9958749081
Average power consumption (Watt),2, ,399185.1168724586,379601.3920088166,389188.11156139936,393413.515318416,398218.1636930094,412777.9260753799,398406.10456460324,390072.6752103853,371628.3644932637,397058.72933268355
Average power consumption (Watt),3, ,465122.45653858123,458435.2990717691,476311.74093811645,442588.2850208788,443416.6308364029,453031.25479317975,467245.16113495216,437041.9439372023,435812.18349599856,458937.21073302743


Energy efficiency (bits/Joule),0, ,5.895475202486042E7,5.912631231798198E7,5.699203035805807E7,6.0187259559075564E7,5.8778128501650944E7,6.018121882089295E7,5.877232306008323E7,5.773260997430399E7,5.888233649077726E7,5.623562105459978E7
Energy efficiency (bits/Joule),1, ,7.457359766623564E7,6.938933039324729E7,7.357874445647283E7,7.34269965125682E7,7.19031703973919E7,7.320480982600823E7,7.335081580350482E7,7.407397369762324E7,7.535098560184492E7,7.122735218737581E7
Energy efficiency (bits/Joule),2, ,8.348994750984113E7,8.035163437834738E7,8.279364021731642E7,8.154212424956283E7,8.380293854972568E7,8.484147565921167E7,8.22035918612942E7,8.218345275714706E7,7.921514573507132E7,8.388183504716009E7
Energy efficiency (bits/Joule),3, ,9.032228197001772E7,9.006257938051482E7,9.216573140058748E7,8.823843663563424E7,8.844163348680961E7,8.913321191596612E7,9.177899447216015E7,8.785910808965406E7,8.817242377939026E7,8.918140441914743E7


Total data transmitted (bits),0, ,3.131582801549216E19,3.1372758307726967E19,3.089625084026047E19,3.119022968653938E19,3.136406823038467E19,3.135685964232099E19,3.117585005991194E19,3.1129469946079433E19,3.114029751932168E19,3.0813363881867833E19
Total data transmitted (bits),1, ,3.1270462446656995E19,3.138956094002087E19,3.103884322700167E19,3.1190653629232275E19,3.133203248188694E19,3.0954252635591557E19,3.075911018919702E19,3.114957641364538E19,3.126356114014479E19,3.121907452123532E19
Total data transmitted (bits),2, ,3.116715612132982E19,3.120422346104715E19,3.1256695341241156E19,3.1031879937216094E19,3.1021614072275694E19,3.122644867234236E19,3.113048898159331E19,3.097665410691597E19,3.106617268834129E19,3.1026398132860047E19
Total data transmitted (bits),3, ,3.0948871154345288E19,3.048165297864212E19,3.0939069772186542E19,3.0791623152700527E19,3.088294863257687E19,3.0599284206253613E19,3.0798840010352062E19,3.0863239747318133E19,3.0859667259347456E19,3.092192292999516E19


Total energy consumption by transponders (Joule),0, ,2.263893103549714E11,2.2739787159859326E11,2.2699529717236346E11,2.276361009251063E11,2.2818556590185135E11,2.2703316552705347E11,2.296733346748707E11,2.2642077911912772E11,2.2893319152127188E11,2.2401518608465366E11
Total energy consumption by transponders (Joule),1, ,2.2158949633822104E11,2.247334078484263E11,2.231554555315119E11,2.2368855525218338E11,2.2386368629492078E11,2.2060977899120883E11,2.1888297384304184E11,2.2478920923718588E11,2.2010676009349713E11,2.233313742200009E11
