Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,6.270571903368086E11,6.169458574341453E11,6.26820919333009E11,6.257478929869722E11,6.176881928881094E11,6.354330131170692E11,6.218580919484152E11,6.261166174221984E11,6.263616220822646E11,6.200075677851243E11
Total consumed energy (Joule),1, ,5.155134367451531E11,5.021439935318662E11,4.904969447875682E11,5.0050136153888995E11,5.041631527109498E11,4.6706137864898303E11,5.0060035290439594E11,4.956313439219611E11,4.8913331986824286E11,4.828932827608676E11
Total consumed energy (Joule),2, ,4.278845907733096E11,4.153200190589609E11,4.112699337565098E11,4.4305637291480176E11,4.1354511899715784E11,4.1322726425696344E11,4.2807738030926337E11,4.2393116814346625E11,4.144934289759424E11,4.324176538884685E11
Total consumed energy (Joule),3, ,3.8238762876552295E11,3.439070618800744E11,3.448847463637614E11,3.809474232219206E11,3.845861231822662E11,3.9777903640703625E11,3.614069776216334E11,3.901379099824976E11,3.7227653203629364E11,4.0199011034155E11


Average power consumption (Watt),0, ,339613.6811575666,340676.87961933267,335895.9212493216,330774.5690580244,333999.84576721065,320789.7429239438,336611.6347250415,337814.85367337026,330107.51159535267,332228.2594569687
Average power consumption (Watt),1, ,381641.1700538897,389580.04969670094,416104.5642870653,392769.25215815287,387268.10561422753,369536.4607891482,396291.0043743109,396777.99904520763,410149.5763576352,400624.92759137164
Average power consumption (Watt),2, ,464311.1644739736,426367.5173253578,461492.95217165904,422772.5670828383,471794.4430144232,438767.25324465445,447758.80060927116,440919.4057940039,428658.38869131607,467228.9333583359
Average power consumption (Watt),3, ,512462.9581249921,466238.9209749643,453915.7978569657,501524.4979755953,485059.2542875559,486494.99084605876,474247.2221336326,522348.44030191447,531172.6837753851,512085.71704230254


Energy efficiency (bits/Joule),0, ,4.940011209383796E7,5.044528559639086E7,4.9291565389838494E7,4.911816189679037E7,4.965512628743668E7,4.794439785260419E7,4.9691247258480065E7,4.928422150922692E7,4.912260268147244E7,4.927352962394281E7
