Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.3712704219702898,1.3717627194057047,1.361710827845194,1.3738111243977262,1.363498341620907,1.3575969599836544,1.3559533819295633,1.358258048689848,1.3512137031806664,1.3601752790417798
Rate of requests by circuit,1, ,1.8766955452474139,1.8607416577716607,1.8746690138994342,1.8851322053478874,1.8737252862675073,1.8730406211504245,1.8729842725542396,1.8663762920804152,1.8702397115404832,1.8679335570220716
Rate of requests by circuit,2, ,2.1386163198150356,2.115740129977532,2.1205615637436868,2.1222773365982124,2.1371065586883478,2.1504810647034436,2.0992893699788824,2.1411707491911485,2.1569974884649863,2.1251852481265447
Rate of requests by circuit,3, ,2.384374391691931,2.348198980376632,2.3344911152244507,2.346910271919815,2.33689280500759,2.332285059090385,2.3453971066967965,2.327890962014438,2.377689506106874,2.3282700219767416


Maximum requests by circuit,0, ,17,17,22,17,16,16,16,18,17,16
Maximum requests by circuit,1, ,23,23,21,22,22,22,23,24,23,23
Maximum requests by circuit,2, ,26,29,28,27,28,28,25,27,29,28
Maximum requests by circuit,3, ,33,30,33,30,31,29,29,31,29,33


Virtual hops,0, ,1.9052057617168516,1.8980384540687512,1.8990995016659704,1.8983530097653403,1.8994545172186201,1.9017006802721088,1.8985804569761788,1.9031477938248462,1.9030301852319773,1.9077708120717305
Virtual hops,1, ,1.9094949416190719,1.9182842220143437,1.9093887630399486,1.9104989382220576,1.9116997577750323,1.913509663697474,1.9103889901461029,1.9101973940859795,1.9088428213599993,1.9138736879004459
Virtual hops,2, ,1.9151519369978522,1.9257043631874253,1.9188077077478924,1.9135914579383295,1.9139793526507407,1.9089831335863794,1.923867567785019,1.918392825040449,1.9162788839847418,1.9196262616168682
Virtual hops,3, ,1.9050400705076964,1.9149485605243508,1.9062181447502549,1.9169896507648538,1.9099697265123916,1.9167260447969268,1.9119332824773725,1.912211418496025,1.90503881931838,1.9123659031603364


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


