Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.2353527185336124E16,1.0506270123727842E16,1.0928143071386006E16,1.2281986993373314E16,1.0231168911158242E16,1.0632803692825274E16,1.1339404279211132E16,1.160542614802156E16,1.214488529004508E16,1.284374208594507E16
Total consumed energy (Joule),1, ,5.56452806072718E15,6.060866446879527E15,5.494965583548805E15,6.391226981670431E15,5.383019055855735E15,6.286659075864793E15,5.668535718757785E15,5.319002749902564E15,5.076628571844696E15,5.32608405846693E15
Total consumed energy (Joule),2, ,3.950170651265644E15,4.1619259913235655E15,4.3904621871777115E15,3.7580414138900825E15,3.9960161074223975E15,3.871549510163807E15,4.614316764738133E15,3.6838991210396435E15,3.741456374339833E15,3.7106490838789765E15
Total consumed energy (Joule),3, ,3.434758103558794E15,2.9193489591058695E15,3.271873244633016E15,2.9266475844844E15,2.9651583654301475E15,3.4147886758053625E15,3.012293644607987E15,2.6044239738993015E15,2.3775249397591865E15,2.6426425847012235E15


Average power consumption (Watt),0, ,3.080164792152214E9,3.080177878468731E9,3.0801743493327327E9,3.0801652489719043E9,3.080181011357929E9,3.080175902116375E9,3.080170765191559E9,3.0801699363215184E9,3.08016665112476E9,3.0801611005222507E9
Average power consumption (Watt),1, ,3.080250593065229E9,3.0802373383780146E9,3.0802535342981663E9,3.080229508356817E9,3.08025618594889E9,3.0802321766874943E9,3.0802478208626766E9,3.08025881879022E9,3.080266183336357E9,3.0802585166971803E9
Average power consumption (Watt),2, ,3.080306875115333E9,3.080294203477481E9,3.0802831535954757E9,3.080315392221007E9,3.0803048740683722E9,3.0803106695705066E9,3.0802755737152557E9,3.080322769737062E9,3.0803179334807067E9,3.0803206934634805E9
Average power consumption (Watt),3, ,3.080323757697326E9,3.0803621971347766E9,3.0803345191421785E9,3.080364429841484E9,3.0803592745159855E9,3.0803240357583976E9,3.080353878412764E9,3.0804006643138275E9,3.0804309870076284E9,3.0803947686417394E9


Energy efficiency (bits/Joule),0, ,2621.0413458769126,3055.712463050886,2907.111593187595,2633.4135893955154,3133.38557787508,3009.15560170233,2813.5989016677017,2774.2466706916257,2651.3031078741374,2516.5825397436156
Energy efficiency (bits/Joule),1, ,5696.344279286911,5215.5971207126395,5792.6181240181895,4980.573129222456,5884.979879093055,5060.116896829557,5572.944776451631,5959.489063827364,6238.981928380657,5941.558707944097
Energy efficiency (bits/Joule),2, ,7652.062332558762,7188.066825992746,6753.401275791138,7917.96264490583,7564.4772862939235,7722.529665523822,6444.107350097529,8185.2343908523835,8028.360164214957,8122.737308189816
Energy efficiency (bits/Joule),3, ,8288.403309376532,9443.613475099888,8537.484512551668,9573.452882720978,9435.11220219211,8129.183894155185,9181.395992620035,10805.782915480619,11822.652713998667,10541.799633860292


Total data transmitted (bits),0, ,3.237910552018042E19,3.210414055725434E19,3.176933141483895E19,3.2343551453128253E19,3.2058197111027122E19,3.199576079406639E19,3.1904535425554477E19,3.2196314853106352E19,3.2199772114271416E19,3.232233707845961E19
Total data transmitted (bits),1, ,3.169746758565476E19,3.161103758936871E19,3.1830237230120993E19,3.1831973367669293E19,3.16789588324855E19,3.181122981439033E19,3.159043652398069E19,3.1698538718512005E19,3.1672993916839965E19,3.1645241116826423E19
Total data transmitted (bits),2, ,3.0226952047728947E19,2.9916202150469894E19,2.9650552936198705E19,2.9756031533190762E19,3.0227773080261386E19,2.989815594378422E19,2.9735152579327255E19,3.0153577777964556E19,3.003775931189804E19,3.0140627751224123E19
Total data transmitted (bits),3, ,2.846866043244457E19,2.756920316873102E19,2.793356715308655E19,2.8018122754390565E19,2.7976601875101995E19,2.7759445105300464E19,2.765706079719857E19,2.8142840081829212E19,2.8108651681643463E19,2.7858208631826973E19


Total energy consumption by transponders (Joule),0, ,3.2050134047703705E11,3.1721123637808044E11,3.1742802766301575E11,3.204667892738592E11,3.193111564059342E11,3.1420942367979755E11,3.1617951832863226E11,3.204741550987055E11,3.224179216555028E11,3.1782646994793524E11
Total energy consumption by transponders (Joule),1, ,2.993636308497103E11,2.999865810270311E11,3.0086794922872784E11,3.000921372692488E11,2.993722377697906E11,3.0062800597410266E11,2.998577237654663E11,3.0035817052737823E11,2.9880849339539404E11,3.002357236171255E11
Total energy consumption by transponders (Joule),2, ,2.846854631396878E11,2.828264977272504E11,2.826080201842332E11,2.8122914791469507E11,2.853937764981252E11,2.837880963571384E11,2.856631447921592E11,2.845032351161142E11,2.830744909584417E11,2.8406815372741034E11
Total energy consumption by transponders (Joule),3, ,2.6636391858720624E11,2.6282152452287427E11,2.6516198975251584E11,2.655996999634594E11,2.6413256442470255E11,2.6512352796203967E11,2.6305490899343674E11,2.6699002081990714E11,2.6713081575475095E11,2.658506401444184E11


Total energy consumption by OXCs (Joule),0, ,1.2352913102888526E16,1.0505703232439228E16,1.0927565937256626E16,1.228137464567013E16,1.0230606457939312E16,1.0632236796134788E16,1.1338818619700772E16,1.1604829871812762E16,1.2144274249557054E16,1.2843119028063576E16
Total energy consumption by OXCs (Joule),1, ,5.56409645998055E15,6.060422427428532E15,5.494534131712167E15,6.390775005456371E15,5.382591760169081E15,6.286209048911572E15,5.668101152127868E15,5.318575989691089E15,5.076209121436137E15,5.325657252408019E15
Total energy consumption by OXCs (Joule),2, ,3.9497920944762815E15,4.1615442609671455E15,4.3900752439986985E15,3.7576708793963395E15,3.9956357527926625E15,3.871173719196769E15,4.613921446473498E15,3.683527074570892E15,3.741084388699978E15,3.7102768367530455E15
Total energy consumption by OXCs (Joule),3, ,3.434410116956036E15,2.919016763809638E15,3.271530330983511E15,2.9263124376227155E15,2.96482377043813E15,3.4144424041488095E15,3.011959007048603E15,2.6040950945804265E15,2.377201312035562E15,2.642313936448521E15


Total energy consumption by Amplifiers (Joule),0, ,2.93581107176656E11,2.4968005206219028E11,2.5970610170127145E11,2.918809139266169E11,2.4314206260450076E11,2.5268726691227078E11,2.6947999202460757E11,2.7580205365218E11,2.886225662194824E11,3.0523141160758746E11
Total energy consumption by Amplifiers (Joule),1, ,1.3223711569515268E11,1.440328699298217E11,1.3058388740958679E11,1.518840767511024E11,1.2792344892808076E11,1.4939894720799478E11,1.3470890614796791E11,1.264020409316732E11,1.2064191512712895E11,1.265703352385564E11
