Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,8.745977441020072E11,8.647038052627163E11,8.743680838701155E11,8.826054643646989E11,8.593913513980219E11,8.699756220172988E11,9.942834816552719E11,9.027125929259034E11,8.700519517291786E11,8.600395226957292E11
Total consumed energy (Joule),1, ,5.389887416051448E11,5.4073658790432886E11,5.766479871599011E11,5.460725855670519E11,5.671879511727789E11,5.587927689731947E11,5.4511717838637415E11,5.578342262899828E11,5.761631097149633E11,5.522931431929921E11
Total consumed energy (Joule),2, ,4.410473310773629E11,4.4741733002284216E11,4.780380998192363E11,4.581823433135384E11,4.612774178405968E11,4.6382772522241815E11,4.593282491353632E11,4.451185247167241E11,4.5037903763831793E11,4.584158336300129E11
Total consumed energy (Joule),3, ,3.9648187053114417E11,3.99943050737704E11,4.194178435253971E11,3.9882279206777606E11,4.0355172192081024E11,3.9985722336671967E11,3.98857812603388E11,4.018893809888772E11,4.210136978876789E11,4.0203218777863E11


Average power consumption (Watt),0, ,233467.90366265582,237658.76400581244,238657.5633131623,235981.52845560413,235046.2464402547,235352.68766049595,223538.11082379657,232579.5920809692,233757.58759024667,235950.46496894376
Average power consumption (Watt),1, ,304318.06086260715,305774.59257629764,287582.42602489784,302551.23393794504,294059.40742528735,299541.0257325633,303493.0988581941,297591.5340489378,289035.5281133697,298260.5899446657
Average power consumption (Watt),2, ,372999.1494602321,372393.0245177181,339223.58786389785,366681.25580547814,355993.83425966866,351121.4315805616,362124.26883323846,367167.87379932223,364601.93930440897,361456.466733931
Average power consumption (Watt),3, ,425428.2165103568,425429.7694075345,412657.05638349743,439569.3411530712,427352.71746492805,434859.2347704573,430665.536469377,429113.2306813641,389075.855967958,434606.00566398626


Energy efficiency (bits/Joule),0, ,3.5625175259072885E7,3.614022934308751E7,3.581817253822597E7,3.5526141770676255E7,3.611585254992596E7,3.578574693028732E7,3.1568814108341753E7,3.505384867804354E7,3.5893102998963214E7,3.6191512671180606E7
Energy efficiency (bits/Joule),1, ,5.7213746732269034E7,5.778348919559016E7,5.380773216916541E7,5.72684137553309E7,5.521554782363496E7,5.591495885846899E7,5.730866245886613E7,5.585048640636324E7,5.388063133724939E7,5.6459758681627475E7
Energy efficiency (bits/Joule),2, ,7.02605532168481E7,6.948114666693154E7,6.4516012933525145E7,6.826088998265876E7,6.758249088417308E7,6.674672277221655E7,6.724061159864357E7,6.92960047124452E7,6.887339347529486E7,6.810521997338004E7
