Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.8965522038841076,1.9034115051353449,1.9037355348834162,1.9143749734344506,1.917635756974758,1.8953258949745495,1.9066730838100734,1.9038729763568967,1.9007893592319507,1.8933322368676115
Rate of requests by circuit,1, ,2.6509331291721474,2.6075914174728685,2.6097711023540384,2.6449051852872034,2.627936490576998,2.592834684900048,2.633758085892948,2.6074158455650798,2.5959807885343573,2.603469056262444
Rate of requests by circuit,2, ,2.9382157249409753,2.9146472114818667,2.892192529362406,2.9080533003824796,3.0171807415747334,2.987175605209105,2.918218395955207,2.976186590387579,3.0059148049775413,2.928416723418186
Rate of requests by circuit,3, ,3.189651194033798,3.128889066815358,3.0204605116681944,3.076014900481578,3.026273533449413,3.006510668409396,3.0992991585169207,3.1192130134617955,3.0648434051306195,2.990794923355874


Maximum requests by circuit,0, ,18,20,18,19,19,19,19,18,18,20
Maximum requests by circuit,1, ,28,27,28,26,25,28,26,29,29,25
Maximum requests by circuit,2, ,32,35,38,32,33,36,32,31,31,35
Maximum requests by circuit,3, ,35,34,38,36,36,38,40,37,37,39


Virtual hops,0, ,1.7355072822013704,1.7284453362063001,1.7323899091187784,1.7402394534687138,1.729925564199642,1.7354744294585294,1.7318097798689296,1.7329180263027786,1.738661419658483,1.7345929858907048
Virtual hops,1, ,1.7136013145000841,1.7200324668897116,1.7169770227594467,1.7072106393295006,1.7161157474780473,1.7110908712912456,1.7137001356449073,1.7185396372851824,1.7160922955040603,1.7160184561764822
Virtual hops,2, ,1.7158542638737218,1.7215356976247904,1.717450697928568,1.7257414539246436,1.7133037078183586,1.715826981102112,1.720471424599865,1.7050272682201288,1.7106388043122513,1.7125856079404467
Virtual hops,3, ,1.7316285973283394,1.7296098407065532,1.7425805807803612,1.7479803722099216,1.7422254179399606,1.7375368473644766,1.7479280250833782,1.7381977671451356,1.7362879945661402,1.7422729909776542


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


