Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.713182727159319E11,5.619029418196322E11,5.594911782440356E11,5.585910015281521E11,5.4228723250972E11,5.643072672364636E11,5.668888189639702E11,6.26815413168748E11,5.670538034038068E11,5.516982555572863E11
Total consumed energy (Joule),1, ,4.567330545153805E11,4.611194500672737E11,4.645730664016699E11,4.6511860269105615E11,4.5575780738564667E11,4.4953898840356464E11,4.6061144594909314E11,4.5561039795528735E11,4.7515582625222675E11,4.5388760452505164E11
Total consumed energy (Joule),2, ,4.26458244136978E11,4.0620130826670605E11,3.983636435779277E11,4.109881151536898E11,4.094266528457664E11,4.17253774684498E11,4.190209407765074E11,3.974513245087694E11,4.0038232801714166E11,3.999408389668387E11
Total consumed energy (Joule),3, ,3.813068702659032E11,3.696088641419399E11,3.695789098485817E11,3.823023256277099E11,3.8675699789716327E11,3.832354196024871E11,3.702312517003026E11,3.779515269969205E11,3.8558745585660657E11,3.745967185093587E11


Average power consumption (Watt),0, ,299125.20055918815,300926.1655892645,301179.0622735423,306639.6745026751,311021.2013399739,301397.65224966855,296140.18518314086,281981.3559638638,299100.1122206588,314740.3396199094
Average power consumption (Watt),1, ,372147.21425143897,366708.13249844295,361550.9751678892,366680.32206078834,376441.19448833645,380970.2639684988,367592.1072122707,375035.6483979244,349718.287643988,372949.62428745563
Average power consumption (Watt),2, ,404594.8330819265,443191.1364905576,448852.44608951005,422842.0018212825,441452.76067807624,418773.01366571727,432140.90322170686,451574.59283952316,457062.77217682917,434621.7983903717
Average power consumption (Watt),3, ,488796.52877823403,508724.8458386318,513547.6673883766,487595.5742678872,477624.1872899459,499486.6108551712,513429.59526747995,516079.05070469686,493995.185359135,510507.72984120046


Energy efficiency (bits/Joule),0, ,5.438868944915225E7,5.483258483508195E7,5.488031454680496E7,5.57689695190642E7,5.7023750023420975E7,5.4446159222987525E7,5.467501757920931E7,4.998051311811804E7,5.4766104890433095E7,5.6462129851726785E7
Energy efficiency (bits/Joule),1, ,6.824916565993626E7,6.628612498723261E7,6.59485639752661E7,6.659898796568534E7,6.737722404260181E7,6.858914507543665E7,6.6833835373750836E7,6.782953622630028E7,6.4557320074313775E7,6.777344078482231E7
Energy efficiency (bits/Joule),2, ,7.021941082846443E7,7.468527418146369E7,7.569279800153427E7,7.253624518848443E7,7.334414027411613E7,7.273295922432286E7,7.252805126895428E7,7.552038546190678E7,7.495264543189351E7,7.468346777252428E7
Energy efficiency (bits/Joule),3, ,7.558528600621217E7,7.857830400772825E7,7.807107668316919E7,7.488603972364591E7,7.423682349040528E7,7.523895376528679E7,7.762797130048136E7,7.580585833435768E7,7.549013554631414E7,7.707531036237639E7


Total data transmitted (bits),0, ,3.1073252111372894E19,3.08105907264071E19,3.0705051848195195E19,3.115204453784706E19,3.092325158752704E19,3.072436332264547E19,3.0994656142312276E19,3.132855598051919E19,3.1055328075731907E19,3.1150058544246645E19
Total data transmitted (bits),1, ,3.11716498999889E19,3.056582150120327E19,3.0637926590776074E19,3.097642822323803E19,3.070769589738768E19,3.083349489267713E19,3.0784429549827023E19,3.0903841993187254E19,3.0674786760540025E19,3.0761524688243433E19
Total data transmitted (bits),2, ,2.9945646646240043E19,3.0337256080768197E19,3.0153258804499276E19,2.9811534690341118E19,3.0029045858281742E19,3.0348101780322386E19,3.039077227540398E19,3.001567722924766E19,3.0009714669064905E19,2.986896875789622E19
Total data transmitted (bits),3, ,2.8821188845181936E19,2.904323769049648E19,2.8853423411270697E19,2.8629107143398896E19,2.8711610986570756E19,2.883423201669181E19,2.8740300981532385E19,2.8650939912782713E19,2.9108049307573645E19,2.8872158339836568E19


Total energy consumption by transponders (Joule),0, ,2.5953579947796173E11,2.570938334357797E11,2.562451981047968E11,2.6122440916744623E11,2.5766686755227246E11,2.5867277534144754E11,2.5440528772538712E11,2.639497630767016E11,2.5757259933341833E11,2.6556009053551013E11
Total energy consumption by transponders (Joule),1, ,2.5639001562133917E11,2.5585228428031702E11,2.5481866780215344E11,2.5805551221329236E11,2.5812294285187888E11,2.5691832635349966E11,2.560634946697507E11,2.5729900627845053E11,2.5336463083046487E11,2.552210615456155E11
Total energy consumption by transponders (Joule),2, ,2.5439711512393576E11,2.5658572234473306E11,2.534855622748138E11,2.5232435982967264E11,2.580292378474211E11,2.5460598230819864E11,2.6073696936251715E11,2.5377638078610095E11,2.5738575248279324E11,2.4972669233466772E11
