Metrics,LoadPoint,Bandwidth,src,dest, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total energy consumption (Joule),0,all,all,all, ,1.8143057958113896E12,1.7769282991281484E12,1.7556963203585244E12,1.7863680969695063E12,1.7693236523145608E12,1.757665640241297E12,1.8048390364831697E12,1.8727566558521025E12,1.8203148210196982E12,1.7827273182441924E12
Total energy consumption (Joule),1,all,all,all, ,1.996798779180496E12,1.9287550342668987E12,1.9308992766744236E12,1.9333554783488865E12,1.9567638433593345E12,1.9740257015187168E12,1.9451169997575867E12,1.9643046653941707E12,1.978876023755373E12,1.929940189770388E12
Total energy consumption (Joule),2,all,all,all, ,2.1445044311793926E12,2.2060517220059336E12,2.172481238786492E12,2.1608727580753794E12,2.188572494981449E12,2.1488820463506355E12,2.2369817915571865E12,2.1215013766694004E12,2.0808332909990796E12,2.1071865031715498E12
Total energy consumption (Joule),3,all,all,all, ,2.375625148884202E12,2.3859300482649146E12,2.395398625924757E12,2.457332129692042E12,2.413035316404928E12,2.4462011062140605E12,2.4169684621612256E12,2.429279525560214E12,2.2326152549534478E12,2.3501047341654565E12


Average power consumption (Watt),0,all,all,all, ,335486.3186964008,333760.66096055345,332489.65890984476,335432.29801595584,333045.37186357565,333108.4199739299,333371.48276967416,336680.8182555008,334666.69751273317,335224.7421359502
Average power consumption (Watt),1,all,all,all, ,417631.65698173334,414162.5965320244,413975.70741408877,415695.01838662906,414458.1134033707,416892.13678477885,415648.24149682175,417013.7677348358,413074.40553308954,414269.6329892775
Average power consumption (Watt),2,all,all,all, ,497731.14075828815,500699.08031895,498725.8199178515,494025.82515379257,497659.8690549368,494342.7635655197,503857.9914811317,498767.5980013789,496157.98666064936,493556.1635387629
Average power consumption (Watt),3,all,all,all, ,574405.9542953584,572969.0886757765,572033.9065151855,573832.9413977475,575327.9777535943,580942.3572660552,572206.1460916405,581170.3562246445,577725.2207404001,576907.5240326683


Energy efficiency (bits/Joule),0,all,all,all, ,1.7126799783757724E7,1.7339242524036758E7,1.748881711042433E7,1.743876001295316E7,1.7477442042372767E7,1.748020932947608E7,1.7173086084566914E7,1.6728578100428497E7,1.706041598800774E7,1.747326033850557E7
Energy efficiency (bits/Joule),1,all,all,all, ,1.5610811777830726E7,1.584743575942035E7,1.5867180106641086E7,1.6022106937981393E7,1.5693102671331713E7,1.5619601542652346E7,1.5826518175340394E7,1.573271322806021E7,1.5501115983166823E7,1.5939107777170673E7
