Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.1211451536610426E16,1.0996442667333264E16,1.2080401391111382E16,1.1986358155223054E16,1.2829129849958984E16,1.0483949843636896E16,1.3394349636522824E16,1.301878171202173E16,1.2124995717075552E16,1.189396786831014E16
Total consumed energy (Joule),1, ,6.074149424804256E15,8.046814965860227E15,4.999221070365638E15,5.557618763352584E15,5.368563476631308E15,5.283306965208687E15,5.393644490293299E15,5.3948562724241E15,5.936996846580176E15,5.595133429490892E15
Total consumed energy (Joule),2, ,3.6087814133465145E15,4.774264032947681E15,3.8082717407439545E15,3.6616980255246585E15,4.190309844617978E15,3.953542258873174E15,4.189848712438275E15,3.608433779336476E15,3.482306861283854E15,3.930180064272963E15
Total consumed energy (Joule),3, ,3.2315818386362825E15,3.2859127399434345E15,3.3967566473824295E15,3.0587312937993475E15,3.0976110760403665E15,2.9819255063847435E15,3.083139620656745E15,3.5588368626600075E15,2.9283909343552905E15,2.7556654897604525E15


Average power consumption (Watt),0, ,3.0801675618171616E9,3.0801686463260827E9,3.0801603666092052E9,3.080161825640172E9,3.0801567651643896E9,3.0801724678641605E9,3.080153837409325E9,3.080155550732566E9,3.0801620707256904E9,3.080162452123563E9
Average power consumption (Watt),1, ,3.080230125467125E9,3.08019572697393E9,3.080262006089696E9,3.0802449791552224E9,3.0802521366665454E9,3.0802531896688075E9,3.0802498590912275E9,3.080249598659794E9,3.080233592646552E9,3.080244489637807E9
Average power consumption (Watt),2, ,3.0803281438191476E9,3.08026836613542E9,3.0803144480291686E9,3.080324063502483E9,3.0802934609798093E9,3.080306091063621E9,3.080295839976741E9,3.080328939489943E9,3.0803339626813297E9,3.080308912182349E9
Average power consumption (Watt),3, ,3.0803547227395563E9,3.08035119316536E9,3.0803410954190636E9,3.080366994545084E9,3.0803645780483694E9,3.0803778710572095E9,3.080362985517071E9,3.080329029823332E9,3.080381590991225E9,3.0803998769006176E9


Energy efficiency (bits/Joule),0, ,2953.2330681734893,2994.2159086305,2750.3238721663415,2772.621831075274,2575.1954221497203,3140.6788814985753,2466.9454626619654,2551.3741951862785,2760.372499471738,2779.386218000472
Energy efficiency (bits/Joule),1, ,5414.316693523378,4125.500683440523,6543.15455204081,5925.27453990993,6200.243079669443,6284.196938549551,6103.534304534013,6134.5131847926295,5565.250162067083,5941.083300858022
Energy efficiency (bits/Joule),2, ,9073.206332600985,6852.015817920503,8500.36893499654,8894.035713368405,7842.527862783594,8186.534902593257,7816.175211567349,9132.738660479998,9347.845282993305,8256.810825656223
Energy efficiency (bits/Joule),3, ,9864.46950915471,9719.594994040877,9471.584182534505,10416.73918281367,10296.490224230734,10717.402566919644,10272.018942333436,8912.310606123578,10808.11163388039,11609.689341305955


Total data transmitted (bits),0, ,3.311002942014239E19,3.2925723572872466E19,3.3225016331325112E19,3.3233638296258585E19,3.3037516459778703E19,3.292671986860069E19,3.3043130061127926E19,3.321578371281528E19,3.346950473362796E19,3.3057930370521657E19
Total data transmitted (bits),1, ,3.2887368629673107E19,3.3197140641175798E19,3.2710676103221252E19,3.2930416961018778E19,3.3286398543749394E19,3.3201341456181953E19,3.2920294172966023E19,3.309481693324686E19,3.3040872662622085E19,3.324115378402081E19
Total data transmitted (bits),2, ,3.2743218372548325E19,3.271333267268644E19,3.237171480104511E19,3.2567273010586886E19,3.2862621710112887E19,3.2365811691142627E19,3.274859164637742E19,3.2954882680328184E19,3.2552065767187493E19,3.2450753301467267E19
Total data transmitted (bits),3, ,3.187784051356572E19,3.1937741018009346E19,3.2172666533266354E19,3.186200611781801E19,3.1894522162918478E19,3.1958496076491006E19,3.1670068585244807E19,3.171745951654834E19,3.165037612615528E19,3.199242026467658E19


Total energy consumption by transponders (Joule),0, ,3.009521941923413E11,2.990523272463043E11,2.960587859014395E11,2.994316707277123E11,2.994081725700215E11,2.981218695376722E11,2.998680258643392E11,2.9870142130188446E11,3.038597310661031E11,2.995427545251993E11
Total energy consumption by transponders (Joule),1, ,2.864210252627224E11,2.8958065256286273E11,2.8747310388325757E11,2.888634102408493E11,2.915112111499836E11,2.886878418591406E11,2.8888519032665204E11,2.884939893681512E11,2.8663621997823724E11,2.899241353066593E11
Total energy consumption by transponders (Joule),2, ,2.8499754182330743E11,2.843944594327531E11,2.8382084131852747E11,2.843264996703337E11,2.837453457638819E11,2.839222019811794E11,2.869498362738397E11,2.8590209848952277E11,2.815871073624029E11,2.858436741150158E11
Total energy consumption by transponders (Joule),3, ,2.830904148625741E11,2.8408508249527356E11,2.8253410936636725E11,2.8013304553627057E11,2.8126403567341986E11,2.83626731272623E11,2.783562010150394E11,2.8207681153759357E11,2.820708250421149E11,2.817900672183377E11


Total energy consumption by OXCs (Joule),0, ,1.1210884144933304E16,1.0995882285288116E16,1.2079818241629834E16,1.1985773867928806E16,1.282852555720544E16,1.04834025717159E16,1.3393731451151438E16,1.3018173618816248E16,1.2124403707024534E16,1.1893385665643564E16
Total energy consumption by OXCs (Joule),1, ,6.073718654909042E15,8.046334154874394E15,4.998814794711258E15,5.557197826780511E15,5.368144385329536E15,5.282892723379597E15,5.393227428885383E15,5.394439573408923E15,5.936569121005687E15,5.594710540661283E15
Total energy consumption by OXCs (Joule),2, ,3.608410657798669E15,4.773866182098852E15,3.807897420865615E15,3.6613266834091345E15,4.189926520876649E15,3.953164385198556E15,4.1894621952417355E15,3.608062127515255E15,3.481942521830362E15,3.9298008243879935E15
Total energy consumption by OXCs (Joule),3, ,3.2312219545363E15,3.2855505699941415E15,3.3963933940998245E15,3.058378474891693E15,3.097256202168904E15,2.9815710192083555E15,3.082787998473378E15,3.5584702147341985E15,2.928039275328272E15,2.7553182164047035E15


Total energy consumption by Amplifiers (Joule),0, ,2.664394829207661E11,2.613297178415526E11,2.870906954766196E11,2.8485562338269714E11,3.048845810829645E11,2.4915005135617136E11,3.1831734554470544E11,3.0939178415627106E11,2.8815032005144507E11,2.82659912096539E11
Total energy consumption by Amplifiers (Joule),1, ,1.4434886998199298E11,1.9123033330081662E11,1.1880255044125822E11,1.3207316178760072E11,1.2758009054242496E11,1.25553987298967E11,1.2817621775850249E11,1.2820502575936324E11,1.4108935445907788E11,1.3296469433401645E11
Total energy consumption by Amplifiers (Joule),2, ,8.575800600563383E10,1.1345638940227559E11,9.049903707097652E10,8.701561587115366E10,9.957839553653111E10,9.395147261147255E10,9.95673603067938E10,8.57497227848558E10,8.27523461203189E10,9.339621086930437E10
Total energy consumption by Amplifiers (Joule),3, ,7.679368510448576E10,7.808486678322246E10,8.071917326239058E10,7.268586214000043E10,7.360983579087068E10,7.086044511560138E10,7.32659823836286E10,8.457111426231409E10,6.958820200124295E10,6.548328850520034E10


