Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,6.523298734185221E11,6.625657087873154E11,6.621385450066047E11,6.422267560474315E11,6.776557961591643E11,6.405947610079203E11,6.429357300117205E11,6.789988260388436E11,6.422382750348876E11,6.292933152341149E11
Total consumed energy (Joule),1, ,5.1339339825279724E11,5.250176984341587E11,5.155718581797342E11,5.038952691249896E11,5.271136051325206E11,5.1182843398961554E11,5.192003169302241E11,5.092695920818966E11,5.1372777110681506E11,5.0135716607273846E11
Total consumed energy (Joule),2, ,4.3902616862179926E11,4.408561730764897E11,4.3637272698485077E11,4.439640509151587E11,4.374363070520892E11,4.2245621013277783E11,4.4493056900040533E11,4.292635169976434E11,4.4488638875197174E11,4.302845184930747E11
Total consumed energy (Joule),3, ,4.10255126723304E11,4.025893415912165E11,4.0613383460128656E11,3.997612847898043E11,3.994734783156155E11,3.9076982825817786E11,3.828985364790618E11,3.797267796652496E11,4.065076609055456E11,4.001588168690047E11


Average power consumption (Watt),0, ,347931.5039790244,338740.9279283908,342203.5943317013,364632.53758105694,325752.0578344186,348662.72174280125,351905.47037015134,339675.6387449812,347464.56065575796,361530.89483900275
Average power consumption (Watt),1, ,423046.31313322316,412177.68263620615,397762.1855293994,372873.6369151066,415154.5754161626,437236.98216556193,424548.6987846149,422871.3847038856,428048.4354102484,407357.66168380476
Average power consumption (Watt),2, ,478333.15499996895,458946.2881517531,471738.24155275134,476935.96141694166,483319.6017926054,461745.31278671155,475564.95187003195,474963.0234239552,475502.22031041415,451762.11895019526
Average power consumption (Watt),3, ,542998.1364430735,533213.7008201758,528501.1254486153,551726.6656021893,554751.5685785236,522937.11735187424,526464.9331714689,540981.5908264875,520905.3021091939,506022.35560348444


Energy efficiency (bits/Joule),0, ,4.6025649748177394E7,4.537531126024736E7,4.5626961762051485E7,4.795884558883604E7,4.313133418746476E7,4.633402151986868E7,4.635971861815413E7,4.5600914839343995E7,4.5845530445203334E7,4.778180220941127E7
Energy efficiency (bits/Joule),1, ,5.72851907462942E7,5.642061195028802E7,5.510211643479563E7,5.133099054045286E7,5.780990825733682E7,5.9194895349967435E7,5.758039932146163E7,5.7077074423812605E7,5.800209271555175E7,5.647952916371833E7
