Metrics,LoadPoint,Bandwidth,src,dest, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total energy consumption (Joule),0,all,all,all, ,1.0598715459320762E16,1.0197554573101602E16,1.4254625094774998E16,1.3262860365180858E16,1.143166176383943E16,1.06676065965487E16,1.5497375767062408E16,1.388556160363049E16,1.3506088531450152E16,1.0510460205465434E16
Total energy consumption (Joule),1,all,all,all, ,5.543945842708804E15,5.949460503052273E15,5.895843991490525E15,6.4295799146891E15,5.927961932264041E15,5.543459402706439E15,6.416370775597065E15,5.639186460329073E15,5.433606545612643E15,6.157207674591522E15
Total energy consumption (Joule),2,all,all,all, ,4.2417125876632295E15,3.862779604941343E15,3.303467033243877E15,3.5080796497323305E15,5.13668684877499E15,3.3383565496918145E15,3.8602008413821725E15,3.4079230315717525E15,3.3686411577706315E15,3.4923733851221525E15
Total energy consumption (Joule),3,all,all,all, ,3.3448153609852795E15,2.6967705849169365E15,2.690282828486016E15,3.0055147945315645E15,2.497296117834844E15,4.095120774025828E15,2.8746143363357765E15,2.8940995881250075E15,2.5828628643346265E15,2.400312568282139E15


Average power consumption (Watt),0,all,all,all, ,3.0804164524929643E9,3.080414626767021E9,3.080414516496475E9,3.080415081932787E9,3.0804166067318225E9,3.080414783840337E9,3.080415393065702E9,3.0804162761459875E9,3.080414665594177E9,3.0804151068115125E9
Average power consumption (Watt),1,all,all,all, ,3.0805884548461475E9,3.080593054650408E9,3.080587743037541E9,3.0805875856926827E9,3.080590079371848E9,3.0805912429536805E9,3.080592569720518E9,3.0805916793417797E9,3.0805921472344165E9,3.0805932381384835E9
Average power consumption (Watt),2,all,all,all, ,3.08072611876948E9,3.0807537796749034E9,3.080762101826285E9,3.0807362523876762E9,3.080753362152957E9,3.0807495453634076E9,3.080753333221101E9,3.080752079627574E9,3.0807513713323755E9,3.0807579516920757E9
Average power consumption (Watt),3,all,all,all, ,3.0808596683513675E9,3.0809169802447224E9,3.0808973613198366E9,3.0808794453633513E9,3.0808741565577674E9,3.080885903503757E9,3.0808997099372897E9,3.080886419565949E9,3.0808946888151035E9,3.0807792248343887E9


Energy efficiency (bits/Joule),0,all,all,all, ,3148.9968528187264,3256.797226007955,2336.354760561503,2491.337677748583,2930.387060858673,3103.0282920141576,2131.6728970187337,2394.5435905209506,2463.2812845338462,3160.0418957281213
Energy efficiency (bits/Joule),1,all,all,all, ,5878.586188607294,5568.525391023456,5524.310343919967,5069.226301309676,5556.668313079415,5929.268057903828,5156.953843575877,5842.361631343419,6105.186276130616,5385.559554233767
Energy efficiency (bits/Joule),2,all,all,all, ,7037.470223602619,8447.330302555109,9834.399346775494,8889.995104327161,6316.677682718196,9455.952496315113,8369.947146727669,9432.807411746873,9670.91849995139,9304.267644572947
Energy efficiency (bits/Joule),3,all,all,all, ,8675.763664763286,12004.118387514205,11373.649941708698,10033.673225088487,11957.541992538396,7428.434243122477,10723.94498391326,10585.898122416009,11916.137258698336,10420.745461469362


Total data transmitted (bits),0,all,all,all, ,3.3375321625322263E19,3.3211367445742035E19,3.3303861200197034E19,3.3042263742493397E19,3.34991937168679E19,3.3101885077167473E19,3.3035335897561846E19,3.32495825387572E19,3.326929510677838E19,3.321349459265397E19
Total data transmitted (bits),1,all,all,all, ,3.2590563461334802E19,3.3129721874137764E19,3.2570471948329492E19,3.259299560991441E19,3.2939718230152622E19,3.286865676675392E19,3.308892793302321E19,3.2946166607817884E19,3.317318011216779E19,3.3160008619297845E19
Total data transmitted (bits),2,all,all,all, ,2.985092603276039E19,3.2630175208912855E19,3.248761403382796E19,3.1186810911710163E19,3.2446795180769034E19,3.156734094964822E19,3.230967701812246E19,3.21462816308729E19,3.2577854092381667E19,3.249397668995974E19
Total data transmitted (bits),3,all,all,all, ,2.901882757417818E19,3.2372353365308838E19,3.059833513538989E19,3.0156353321498685E19,2.9861523196813263E19,3.0420335387495682E19,3.082720599283319E19,3.063664339601746E19,3.0777748411806147E19,2.5013046302033965E19


Total energy consumption by transponders (Joule),0,all,all,all, ,1.423354953147554E12,1.4098679360964194E12,1.4196624515316235E12,1.4075258107421218E12,1.423507779077932E12,1.4005492681901353E12,1.4110838808778845E12,1.4167070927838777E12,1.4004031091882537E12,1.4153009820164634E12
Total energy consumption by transponders (Joule),1,all,all,all, ,1.6616793000506865E12,1.7007193828996626E12,1.6778504935199678E12,1.6641025647766965E12,1.7039332569025974E12,1.6856169303397622E12,1.6901269723049995E12,1.7068965555751104E12,1.6993508777265278E12,1.700808670340336E12
Total energy consumption by transponders (Joule),2,all,all,all, ,1.6930733565590676E12,1.897578469476326E12,1.848931258178121E12,1.766193645874222E12,1.8935442548584985E12,1.805496969401031E12,1.9122865454238433E12,1.8767664809432075E12,1.8831757974464045E12,1.915628631749918E12
Total energy consumption by transponders (Joule),3,all,all,all, ,1.7732429531680483E12,2.0539837010895757E12,1.8841015986926821E12,1.8627975802089734E12,1.8702074266151929E12,1.856640405544297E12,1.8918232925133848E12,1.9157370939686445E12,1.8926315559514067E12,1.4505115092249731E12


Total energy consumption by OXCs (Joule),0,all,all,all, ,1.0597040253586788E16,1.0195902387884816E16,1.425286669664627E16,1.3261137673267342E16,1.1429966609832102E16,1.066595255871994E16,1.5495596412611398E16,1.3883814931797764E16,1.3504367181610758E16,1.0508795150948376E16
Total energy consumption by OXCs (Joule),1,all,all,all, ,5.542152447817603E15,5.947618431715408E15,5.89402606272698E15,6.427763048984416E15,5.926117158055532E15,5.541642082314369E15,6.414528200026175E15,5.637345585808557E15,5.431778102316315E15,6.155360576737558E15
Total energy consumption by OXCs (Joule),2,all,all,all, ,4.239918747788688E15,3.8607902703757365E15,3.3015396371204495E15,3.5062301265176345E15,5.134671273185109E15,3.33647175765537E15,3.858196860375973E15,3.4059653184298185E15,3.366677969020983E15,3.490374803741459E15
Total energy consumption by OXCs (Joule),3,all,all,all, ,3.3429626687011435E15,2.6946525597160525E15,2.6883348355354695E15,3.0035806134230625E15,2.495366605167056E15,4.093166854828869E15,2.87265424112994E15,2.892115116607754E15,2.5809088945271655E15,2.3988050464276165E15


Total energy consumption by Amplifiers (Joule),0,all,all,all, ,2.5185078082643924E11,2.4231728069069156E11,3.3873567719538873E11,3.151661027737302E11,2.716462282505727E11,2.5348856056880267E11,3.682705701308102E11,3.2996473994137463E11,3.209467302065256E11,2.4975353504160126E11
Total energy consumption by Amplifiers (Joule),1,all,all,all, ,1.317155911500467E11,1.4135195396452777E11,1.400782700251367E11,1.5276313990655362E11,1.4084095160628253E11,1.3170346173018791E11,1.5244859858515732E11,1.3397796494108955E11,1.2909241860068344E11,1.4628918362322226E11
Total energy consumption by Amplifiers (Joule),2,all,all,all, ,1.0076651798220842E11,9.17560961299679E10,7.846486524921779E10,8.332956882198929E10,1.2203133502310289E11,7.929506704350325E10,9.16944607753959E10,8.094666099092934E10,8.001295220164099E10,8.29527489434309E10
Total energy consumption by Amplifiers (Joule),3,all,all,all, ,7.944933096777208E10,6.404149979431735E10,6.389135185396322E10,7.138352829316809E10,5.930524117305572E10,9.727879141467192E10,6.827191332297532E10,6.873442328494273E10,6.133825150928925E10,5.70103452979443E10


