Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.482506494703279,1.4727509773211234,1.470988034615628,1.4701484031725223,1.4803831435900237,1.4780616214418418,1.4619932887936218,1.4737454022992806,1.468631395800665,1.4719690549764717
Rate of requests by circuit,1, ,2.079624869742689,2.0655847360426876,2.072627784793306,2.080912186277619,2.0644646696815885,2.075581103206741,2.0568240448702615,2.091834960303881,2.075486196001044,2.0723893893782344
Rate of requests by circuit,2, ,2.337868199578093,2.315762886243012,2.3122263379598595,2.369853408687801,2.317701863893035,2.404107845751551,2.4226455476780013,2.4056758843093315,2.362825961730785,2.3639075271804333
Rate of requests by circuit,3, ,2.3814835963053635,2.3476735489995417,2.4482178287373975,2.4841796265222964,2.417097525408806,2.433059942002113,2.4549660899593637,2.4340532568835305,2.504713377687197,2.386986685738454


Maximum requests by circuit,0, ,13,14,14,13,13,13,12,13,12,14
Maximum requests by circuit,1, ,20,19,18,18,19,17,19,19,17,17
Maximum requests by circuit,2, ,21,20,21,25,23,21,23,24,21,23
Maximum requests by circuit,3, ,22,25,28,24,25,25,23,22,26,23


Virtual hops,0, ,1.589696385817984,1.5885068874728125,1.588722055388722,1.5927721883889197,1.5880631167469133,1.585895479687202,1.5937103074175587,1.589140262861721,1.58634637766881,1.587290989040338
Virtual hops,1, ,1.6831095907475015,1.6884768059524038,1.6837208411903781,1.6838316244962042,1.6878522949499597,1.681649302895664,1.6850437519189438,1.6832818492200874,1.6882240769665666,1.6842085101085071
Virtual hops,2, ,1.724230189229946,1.7286978236906538,1.7345024788226568,1.7154483359976747,1.7373636683476017,1.7118403247631935,1.7039750569520058,1.7083373624460905,1.7118166774727348,1.7231751291297144
Virtual hops,3, ,1.754399510664113,1.7734610734641214,1.739161806265408,1.7401521823021284,1.7498292006590845,1.7528774406638001,1.7424670050761422,1.7372548241086319,1.727084911507472,1.784604588394062


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


