Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.393575665518109E16,1.2485901125942692E16,9.289950863115552E15,9.796030682814478E15,1.467822458857988E16,1.0415577603742602E16,1.0885395159816072E16,9.82615981501881E15,1.2354293498951128E16,9.777054491547316E15
Total consumed energy (Joule),1, ,6.237063967570641E15,5.635141545911774E15,6.201634381883583E15,5.331770095034813E15,6.366416076589557E15,5.769242408073613E15,5.420957935840354E15,5.530144019596046E15,5.336150672300158E15,4.909687166392386E15
Total consumed energy (Joule),2, ,4.1631689494675255E15,3.724500700449158E15,4.3155802192746485E15,4.75083188632361E15,3.239573597236537E15,3.9284329985587975E15,3.4580920206183025E15,3.4875937533092465E15,3.8224832775810585E15,4.674050023708118E15
Total consumed energy (Joule),3, ,2.741569808893955E15,3.264392134653791E15,2.91205050003755E15,2.8803375634970255E15,2.9677451502039395E15,2.9408494534833215E15,2.9718287739197065E15,3.0409040904856265E15,2.368024292690592E15,2.653462715591386E15


Average power consumption (Watt),0, ,3.0801839502858405E9,3.080195858934887E9,3.080234936817319E9,3.0802259422687297E9,3.0801798601946244E9,3.0802167093742976E9,3.080212508693449E9,3.08022636320274E9,3.080197021361406E9,3.080225692199061E9
Average power consumption (Watt),1, ,3.080270238482728E9,3.0802902264235783E9,3.080270322337172E9,3.080300387334501E9,3.080264403380134E9,3.0802836406178384E9,3.0802967040461044E9,3.0802933892393284E9,3.0803023758415027E9,3.080318684554955E9
Average power consumption (Watt),2, ,3.0803349800483546E9,3.0803650346494603E9,3.080327342056442E9,3.080304724597484E9,3.0804042412105737E9,3.0803510025239005E9,3.0803901967901883E9,3.080385774747765E9,3.0803609177404714E9,3.0803061318556924E9
Average power consumption (Watt),3, ,3.0804327622458E9,3.080372352740183E9,3.0804067325424085E9,3.0804227679376626E9,3.080408599567792E9,3.080405385380568E9,3.0803950917662945E9,3.0804016976435294E9,3.0805021706316857E9,3.0804086659518003E9


Energy efficiency (bits/Joule),0, ,2365.7095954424094,2640.1174124790887,3567.3037580065684,3345.4541389724986,2251.1920826905844,3133.867210002946,3018.7441948354367,3361.049138120347,2665.590848686523,3376.492615888427
Energy efficiency (bits/Joule),1, ,5212.762658116097,5727.679645864573,5267.695716501814,6097.666483988325,5039.781942592676,5604.343252089795,5931.011923746847,5842.056222254467,6102.259398123273,6596.733849014315
Energy efficiency (bits/Joule),2, ,7450.528717582124,8228.072229858179,7133.107939953163,6536.856509143503,9387.725915516108,8019.622867806916,9162.095354420868,9020.633839458053,8257.041574953213,6609.496260851571
Energy efficiency (bits/Joule),3, ,10436.375251217652,8519.963985712235,9809.22201402343,10179.701653377237,9637.802755234448,9669.939094900097,9355.857159003042,9607.198377297342,12793.31805710461,9619.815597788089


Total data transmitted (bits),0, ,3.296795323891232E19,3.296424497309356E19,3.3140076625688474E19,3.2772171393323287E19,3.3043502981765284E19,3.264103712561E19,3.2860223447184527E19,3.3026205977301758E19,3.293149169279153E19,3.301215229584829E19
Total data transmitted (bits),1, ,3.2512334146433663E19,3.2276285534084694E19,3.2668322868758524E19,3.2511355808825025E19,3.208534878182776E19,3.2332814759357633E19,3.2151766155599237E19,3.230741227964441E19,3.256257558984546E19,3.238789951861183E19
Total data transmitted (bits),2, ,3.1017809814154002E19,3.0645460783453053E19,3.0783499527612805E19,3.1055506339960996E19,3.041222901399918E19,3.1504551109889425E19,3.168336883726682E19,3.1460306229383905E19,3.1562403342550225E19,3.0893116154732003E19
Total data transmitted (bits),3, ,2.861205130302638E19,2.781250342249258E19,2.8564949870916272E19,2.932097705741523E19,2.86025423854692E19,2.8437835102453957E19,2.780400550980792E19,2.921456884363036E19,3.0294887943340925E19,2.5525822019595153E19


Total energy consumption by transponders (Joule),0, ,4.4822628033498773E11,4.498649019120344E11,4.525695242483469E11,4.486197891174899E11,4.5261662995222394E11,4.457735309024361E11,4.5103666002945856E11,4.513423358597875E11,4.4978528409782715E11,4.469570351761217E11
Total energy consumption by transponders (Joule),1, ,3.753218465787014E11,3.756646542257358E11,3.733586515960482E11,3.730271131989266E11,3.710462427534047E11,3.722703228512963E11,3.727852716904339E11,3.7434295281776117E11,3.767781338508983E11,3.7265859175597705E11
Total energy consumption by transponders (Joule),2, ,3.380180280230587E11,3.387378367473788E11,3.396926165610363E11,3.390718831706305E11,3.358631090578619E11,3.3939135626498303E11,3.4275318658386584E11,3.4067117550325903E11,3.4254091488021436E11,3.3572709888895355E11
Total energy consumption by transponders (Joule),3, ,3.096134652880512E11,3.0464620652225385E11,3.042620466657985E11,3.159408277672383E11,3.118797867910791E11,3.059850751446099E11,2.9927857488484534E11,3.127553360810547E11,3.2077703508406775E11,2.789090812547356E11


Total energy consumption by OXCs (Joule),0, ,1.3934977248229724E16,1.2485154537064662E16,9.289277523287452E15,9.795349265347706E15,1.4677423146203156E16,1.0414884308575216E16,1.0884685436158686E16,9.825474959033958E15,1.2353550117420554E16,9.776375187775002E15
Total energy consumption by OXCs (Joule),1, ,6.236540427208512E15,5.63463196778484E15,6.201113646674341E15,5.331270364184305E15,6.365893737601911E15,5.768733037212747E15,5.420456327224921E15,5.529638258466093E15,5.335647086411343E15,4.909197835099757E15
Total energy consumption by OXCs (Joule),2, ,4.1627319993528815E15,3.7240734557477635E15,4.3151379724692325E15,4.75037991622896E15,3.2391607517677625E15,3.928000253784248E15,3.4576670920189045E15,3.487170205545839E15,3.8220499012791935E15,4.673603223083739E15
Total energy consumption by OXCs (Joule),3, ,2.74119504779343E15,3.2640099155187805E15,2.911677038656129E15,2.8799531772884055E15,2.967362747647829E15,2.940473584690632E15,2.97145887522638E15,3.040519073736527E15,2.367647245810967E15,2.653120752061219E15


Total energy consumption by Amplifiers (Joule),0, ,3.311806709026558E11,2.967239760964617E11,2.2077030393100116E11,2.3279767764499426E11,3.488257467588783E11,2.4752163647239886E11,2.5868699755281824E11,2.3351364920839624E11,2.9359624655552673E11,2.323467369919635E11
Total energy consumption by Amplifiers (Joule),1, ,1.48218515610196E11,1.339134727053539E11,1.4737655765531418E11,1.2670373725929926E11,1.5129274496532407E11,1.3710053798366487E11,1.2882334366760284E11,1.314181771283802E11,1.2680775506841533E11,1.1667270090654434E11
Total energy consumption by Amplifiers (Joule),2, ,9.893208663177248E10,8.850686467550534E10,1.0255418888046074E11,1.128982114340429E11,7.698235969981694E10,9.335341824970218E10,8.217541276849469E10,8.287658800240353E10,9.083538695335031E10,1.1107352551654158E11
Total energy consumption by Amplifiers (Joule),3, ,6.514763525133073E10,7.757292849486009E10,6.919933473422014E10,6.84453808881367E10,7.052276929281659E10,6.988371758361401E10,7.062011844921725E10,7.226141304682133E10,5.626984453298013E10,6.305444888796088E10


