Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.377163404251576E11,5.263120377023297E11,5.393013984485672E11,5.4414216726784314E11,5.4637954884136743E11,5.546808751361864E11,5.670520274832441E11,5.350173398648569E11,5.3466955254539703E11,5.388736510964538E11
Total consumed energy (Joule),1, ,4.455598407152042E11,4.292835746118525E11,4.593063667657578E11,4.193527915952132E11,4.521517025947288E11,4.31085807241021E11,4.3505941106007166E11,4.394065945655378E11,4.368198523643616E11,4.2042410891675964E11
Total consumed energy (Joule),2, ,3.739803000747691E11,3.813625694617577E11,3.789749860452353E11,3.673224205795467E11,3.80144116590401E11,3.7050489346163995E11,3.8135576796882184E11,3.81588176553689E11,3.7591408582254974E11,3.7408968967007196E11
Total consumed energy (Joule),3, ,3.460424373077375E11,3.4811990072047894E11,3.5551681185853345E11,3.4627925958387683E11,3.4916468076521686E11,3.503354507623331E11,3.4840080422962366E11,3.599576623675937E11,3.521809865695386E11,3.5079757271899023E11


Average power consumption (Watt),0, ,285230.89148062456,288660.6004756113,284121.109959128,281312.1990059616,280937.4469598776,277530.4492458491,275969.2621902675,284204.8779602391,286929.8446199668,282215.8026708779
Average power consumption (Watt),1, ,330652.6559261354,344880.9592141899,321855.1630116575,352826.09855124244,322202.95406699064,338370.38035411877,339938.2298951735,333480.7299738135,336850.38658831187,354380.1538458345
Average power consumption (Watt),2, ,412156.4104307164,397541.0333173666,406564.5666049574,427337.7458113297,399145.274212474,420728.1486436142,403295.0367832695,392803.9701431543,415174.33427102666,405208.1775160333
Average power consumption (Watt),3, ,476250.33913647657,474289.6686524343,448907.54411777825,467811.6766646315,475365.3480886019,472478.3726456117,475645.96330487216,451026.61641536147,472828.85628097755,465024.36160217633


Energy efficiency (bits/Joule),0, ,5.8267562890749894E7,5.942891041949851E7,5.8374077092898294E7,5.758157265735989E7,5.689050885235063E7,5.61906715601028E7,5.52210953040539E7,5.843669977660412E7,5.807030094679804E7,5.79283167934188E7
