Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,2.2909975245214893,2.2944744813661386,2.339949989368343,2.2980476019071614,2.3041569199473977,2.3304718336213464,2.3847506725326366,2.2809988415204567,2.369337597261396,2.3833960757744537
Rate of requests by circuit,1, ,2.69868957893641,2.657534164379166,2.556037336198812,2.633171067426165,2.7006377599714377,2.6635626906992442,2.761519856590131,2.6600426094229292,2.6311615913808555,2.6506473110463196
Rate of requests by circuit,2, ,2.658473279962863,2.7696428404543525,2.8668112167672324,2.8844887471338923,2.8239406488602703,2.739988799898478,2.8365726225842285,2.8708791193374403,2.7999344030975437,2.7641941531846594
Rate of requests by circuit,3, ,2.949152986717982,3.089235744473975,2.9512082356592217,2.9546103154835954,3.0033804200327174,2.8556725681286776,2.8186845327126124,3.026215523824812,3.1317181521049497,2.886132188907543


Maximum requests by circuit,0, ,25,31,24,22,23,24,27,25,29,24
Maximum requests by circuit,1, ,26,29,26,30,32,32,30,31,28,31
Maximum requests by circuit,2, ,39,27,35,32,31,28,35,38,32,31
Maximum requests by circuit,3, ,39,37,31,29,32,30,30,32,36,32


Virtual hops,0, ,1.7541942879928225,1.751886980830671,1.7480709300357438,1.755173896952177,1.7564376184302384,1.7556229793583686,1.7470061067491474,1.7454034652722927,1.7449053460398052,1.7462273142448672
Virtual hops,1, ,1.7240607914932036,1.736429855841029,1.7503511095060391,1.7262800072197821,1.7309087285771223,1.7294753442958886,1.7254665804011347,1.7365940657194667,1.7389171475100023,1.7302594358684231
Virtual hops,2, ,1.7367432194138888,1.7117876436898332,1.7147577092511013,1.7214083294112934,1.7227592575862518,1.7255109268022295,1.7109553746264041,1.7171286857560175,1.7114434909326426,1.717543062080113
Virtual hops,3, ,1.706028772300565,1.7045534697661295,1.7066610996262614,1.7035136735181395,1.7033038395973699,1.71441407016493,1.726190975425648,1.7031655631804552,1.7053907521492118,1.707276472669011


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


