Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.1684145630077304E16,1.212740805720141E16,1.0109155834867686E16,1.1034703020204214E16,1.0669802535615998E16,1.4634209319494746E16,1.019919539533188E16,9.760776324669574E15,9.49222353437308E15,1.640390780625293E16
Total consumed energy (Joule),1, ,5.507642481010973E15,5.519835579093524E15,5.604843513527273E15,6.052243979523856E15,6.49077359554297E15,5.541728451735792E15,5.617273925021331E15,5.34679485295805E15,6.708518825557585E15,5.121569868742083E15
Total consumed energy (Joule),2, ,3.2478690733906475E15,4.1199471144563295E15,3.890132633766331E15,4.4850014575293065E15,3.6347461149719745E15,3.7884106701406335E15,4.183390057056072E15,4.0074789051904005E15,3.8516766282932855E15,4.0220242805932275E15
Total consumed energy (Joule),3, ,2.681852308168205E15,3.20157224115649E15,3.1053864906374755E15,2.792446227463512E15,2.808175832802128E15,3.1338318045737125E15,2.7076737107710685E15,2.840906408845687E15,3.288273511294746E15,2.7398785363524695E15


Average power consumption (Watt),0, ,3.0801656087586064E9,3.08016206146049E9,3.0801771125588546E9,3.080169114611289E9,3.0801719195186634E9,3.080149194236245E9,3.0801774252693386E9,3.0801792795769687E9,3.0801839750330343E9,3.0801424731894894E9
Average power consumption (Watt),1, ,3.080245600962411E9,3.0802452856443887E9,3.0802440550963893E9,3.080230544424435E9,3.0802212787713013E9,3.080245475369988E9,3.0802443039849668E9,3.0802539400764503E9,3.08021653132684E9,3.08025782095538E9
Average power consumption (Watt),2, ,3.080344595588894E9,3.080290549887696E9,3.0802983536939435E9,3.0802743707115164E9,3.080315041563404E9,3.080307976726789E9,3.0802841215964403E9,3.080294939646669E9,3.080303544683531E9,3.0802959510061116E9
Average power consumption (Watt),3, ,3.0803760334736376E9,3.08033247867722E9,3.0803363271916194E9,3.0803657855027785E9,3.080365591284061E9,3.080332473082399E9,3.0803731436063676E9,3.080361191964005E9,3.0803234683004193E9,3.080371247421706E9


Energy efficiency (bits/Joule),0, ,2756.2168946302468,2649.682478340748,3193.4169452221913,2893.116678662141,3009.387534854406,2188.802456932666,3168.4748305150924,3302.943448598445,3428.8591462905374,1954.5494621083162
Energy efficiency (bits/Joule),1, ,5713.3482297211885,5682.774936755278,5638.776033800394,5231.711488121715,4834.190152156398,5662.856930507417,5643.934807820205,5918.5428475735,4673.507939246258,6179.54961785747
Energy efficiency (bits/Joule),2, ,9159.559639565627,7205.948208988976,7542.476764079036,6624.575488726985,8175.584162654274,7933.7397717842905,7085.479298236987,7491.715788429381,7686.440070044652,7429.645383060229
Energy efficiency (bits/Joule),3, ,10280.24172796528,8661.166957547854,8890.86149692713,9878.530869031272,9953.724465824793,8708.165265562304,10129.64569714366,9699.445646580565,8390.251599401434,10156.283964278622


Total data transmitted (bits),0, ,3.2204039584939233E19,3.2133780636854985E19,3.228274954495826E19,3.192468335183631E19,3.210957075004072E19,3.2031393313777017E19,3.231589390161449E19,3.2239292214802174E19,3.254749748446943E19,3.2062249179186074E19
Total data transmitted (bits),1, ,3.146707941882126E19,3.1367983283882734E19,3.160445727727918E19,3.1663594356590445E19,3.1377633795450597E19,3.1382015369902166E19,3.170352783048871E19,3.164523443441767E19,3.1352315991826354E19,3.1648995125215474E19
Total data transmitted (bits),2, ,2.9749050479222383E19,2.968812553054589E19,2.9341234999368135E19,2.9711230722453447E19,2.9716172772834025E19,3.005626440554672E19,2.9641323645721248E19,3.0022892985812615E19,2.960568157256799E19,2.988221412686561E19
Total data transmitted (bits),3, ,2.7570090006670782E19,2.772935170730702E19,2.7609561182686392E19,2.7585266258108223E19,2.7951808491300454E19,2.7289925268703236E19,2.7427775353581162E19,2.7555217299621126E19,2.758944208741011E19,2.7826984442827768E19


