Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,3.0329844200730953,3.07538636909527,3.058983290517451,3.081415155389766,3.0624031231568387,2.956460810393698,2.9825695109734616,3.164646152338505,3.0672166724828585,3.0593007304824376
Rate of requests by circuit,1, ,3.5408901448666796,3.593856688274185,3.5900811571201694,3.3767490769996824,3.363868380187037,3.614882722077548,3.4161470758324164,3.1968936910154597,3.219778516779638,3.7043749746527332
Rate of requests by circuit,2, ,3.6761809489573025,3.6984527874169815,3.7842977697900135,3.8149587166143775,3.715171748369928,3.720112761565695,3.684764471441129,3.7396934510505537,3.698670725994713,3.6965984274338175
Rate of requests by circuit,3, ,3.9726460468136136,3.635813322912972,3.9170341130005144,3.5348943016427268,4.101553779951643,4.072773392084398,3.695497800890488,3.9280886042855077,3.3243878533940023,4.013122287713024


Maximum requests by circuit,0, ,26,25,25,23,22,24,24,29,23,27
Maximum requests by circuit,1, ,29,26,28,24,26,27,26,25,25,27
Maximum requests by circuit,2, ,34,28,28,31,25,26,29,30,27,26
Maximum requests by circuit,3, ,28,41,29,30,34,30,31,31,41,25


Virtual hops,0, ,1.5717053688820348,1.571311394406562,1.5690814187986872,1.57482478771883,1.5713593672763222,1.602142857142857,1.591262318998799,1.5730965269271802,1.5694283879254978,1.5779123140234252
Virtual hops,1, ,1.539760543245175,1.5169040553907023,1.5177770960942834,1.5545419079914773,1.5709207819957265,1.5223334388352587,1.5429879532430903,1.5937623571638597,1.5917526396389134,1.5330701181499733
Virtual hops,2, ,1.5247389922832502,1.5303897930480208,1.4954297811713004,1.5119971948103992,1.4994893054554195,1.500319987200512,1.521942961323089,1.5307929679254575,1.5097921000010048,1.5273748527827828
Virtual hops,3, ,1.5112266723433587,1.5857025342843942,1.494889845530514,1.586646151269652,1.4624632407915068,1.473439555033483,1.5644319339558235,1.501933519828863,1.6232305387212917,1.500402121573059


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


