Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.670172521188066E11,5.795750166174811E11,5.850899869407493E11,5.762775917827284E11,5.646532273121969E11,5.701128507387222E11,5.758633116412958E11,5.682578991032518E11,5.695202540901115E11,5.640785649387958E11
Total consumed energy (Joule),1, ,4.615762861099086E11,4.575780982030895E11,4.719380835907362E11,4.7046499961744824E11,4.778061374004258E11,4.4792378292382825E11,4.683638014024652E11,4.6506714664157184E11,4.742353628174331E11,4.572328309409043E11
Total consumed energy (Joule),2, ,4.1215600778714594E11,4.218728689342142E11,4.1322337725850195E11,4.180914379158512E11,4.054251537722504E11,4.0494539906158636E11,4.2020850943969556E11,4.1294723747152997E11,4.0424928730511804E11,4.188069516756802E11
Total consumed energy (Joule),3, ,3.797699937793627E11,3.820686447465833E11,3.802407022908106E11,3.7803483606836646E11,3.830084805171068E11,3.8163475009583246E11,3.757375931653761E11,3.830744280895864E11,3.746813071092681E11,3.793286956778954E11


Average power consumption (Watt),0, ,301105.0456904099,296844.72347699356,295589.1787616704,298757.6283008235,305470.508343345,302021.0542886137,302592.62079215015,303673.1227238697,302402.75647475454,306605.5726804978
Average power consumption (Watt),1, ,364054.6846500319,369990.28982845263,367088.2791436507,359121.19073290774,355279.98303483456,385998.8849477617,363856.96391444776,367562.1198534409,354452.17769588385,379452.0434339302
Average power consumption (Watt),2, ,435153.1353402733,410541.1840861551,432547.9407558914,419232.06197333307,462090.3646789856,447983.3760998628,426878.9332650981,438292.96623346815,446125.8777956038,433848.1244279446
Average power consumption (Watt),3, ,496160.7035288965,489208.15266496304,490508.8821997592,501512.3450598807,494021.0686297221,482419.904023878,515405.43556799664,491716.1386950719,500117.5823726891,519594.5075117416


Energy efficiency (bits/Joule),0, ,5.4597153178459704E7,5.332687414457183E7,5.3018924213500686E7,5.3379581235538796E7,5.577323448834599E7,5.441991743539414E7,5.42710121652485E7,5.4427235974437475E7,5.442438434591173E7,5.513973861135383E7
Energy efficiency (bits/Joule),1, ,6.5624748659329124E7,6.652809565027923E7,6.543534249490561E7,6.502163990035132E7,6.39924362095861E7,6.764145335801509E7,6.536443716132368E7,6.565170093337326E7,6.4352786022934765E7,6.690902780696074E7
Energy efficiency (bits/Joule),2, ,7.280643803363259E7,6.941587182124732E7,7.151330462638971E7,7.151689766318877E7,7.363707391923937E7,7.277978811343297E7,7.080124452146664E7,7.183767429364948E7,7.289556555849414E7,7.059855188980561E7
Energy efficiency (bits/Joule),3, ,7.429650971158643E7,7.329327830326681E7,7.411543311524338E7,7.460245188623558E7,7.318494196474065E7,7.274457176396212E7,7.471141695360662E7,7.346039066213495E7,7.401364653067338E7,7.415772709766655E7


Total data transmitted (bits),0, ,3.095752776875979E19,3.090692396849854E19,3.1020841675689693E19,3.0761456524786815E19,3.1492536851484488E19,3.102549426605844E19,3.125268479160505E19,3.0928706768830767E19,3.099578920138153E19,3.1103144626992775E19
Total data transmitted (bits),1, ,3.029082776306934E19,3.0441799484728E19,3.0881430136149217E19,3.059040579084464E19,3.0575978768145478E19,3.02982156705878E19,3.061433626541012E19,3.053244922524972E19,3.0518366827899105E19,3.0593004199680344E19
Total data transmitted (bits),2, ,3.000761084114423E19,2.9284672994799284E19,2.955096925663281E19,2.990060257928337E19,2.9854322017046192E19,2.9471840341211816E19,2.9751285426840908E19,2.9665169145942098E19,2.9467980424724763E19,2.9567164309686817E19
Total data transmitted (bits),3, ,2.8215585030997537E19,2.800306351036331E19,2.8181704338327745E19,2.8202325669111263E19,2.803045341864796E19,2.7761856465968034E19,2.8071887988123025E19,2.814079714013494E19,2.773152982603605E19,2.813015389439517E19


