Metrics,LoadPoint,Bandwidth,src,dest, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total energy consumption (Joule),0,all,all,all, ,1.7283388336988887E12,1.708012730411622E12,1.7426299261999277E12,1.7159099013987378E12,1.7322963070203699E12,1.7328648860086113E12,1.7393165344960566E12,1.706499391976849E12,1.7982650560595535E12,1.7370550803039111E12
Total energy consumption (Joule),1,all,all,all, ,1.8815652290322622E12,1.8768657611547124E12,1.8807994544292349E12,1.8411501126113147E12,1.8821756065660042E12,1.9081005223193955E12,1.8688384327080388E12,1.869190932118961E12,1.8451407210104915E12,1.8580930069369624E12
Total energy consumption (Joule),2,all,all,all, ,2.0361443577961003E12,2.0896343522953997E12,2.0717856923231353E12,2.1610986587302263E12,2.138503400042693E12,2.087133958158979E12,2.1182258578769692E12,2.0325096330227974E12,2.0754141924597808E12,2.0968571791652449E12
Total energy consumption (Joule),3,all,all,all, ,2.395884393274927E12,2.3892832763966353E12,2.4408396236846396E12,2.4860616489671255E12,2.4210617600575225E12,2.4122513992275586E12,2.445000758065334E12,2.444923291790442E12,2.375613687671376E12,2.4572576900141616E12


Average power consumption (Watt),0,all,all,all, ,254974.11574348086,254062.73246270267,254427.26393774827,254940.21482061944,255021.1868595359,253958.7982820174,254822.66978295747,254297.955317564,253826.4482622967,253735.5778199341
Average power consumption (Watt),1,all,all,all, ,336860.11726329126,333750.79377264983,333673.1065729692,331402.3466864519,334280.9478196131,336084.54918666114,334777.946941189,333143.74247901444,332616.4786822037,332001.68743193493
Average power consumption (Watt),2,all,all,all, ,413424.9446912766,414741.51855884,419282.85705714783,420631.5316706263,419036.7731484007,415468.6394757161,416497.93471378525,414614.4930912327,416534.5771506647,414566.73862874735
Average power consumption (Watt),3,all,all,all, ,493813.7808113065,492228.02400637453,494143.04208985885,496631.05876670463,492859.09583034687,489770.8394929216,494056.54175618244,495577.0041709328,493283.99537620216,495496.7670630993


Energy efficiency (bits/Joule),0,all,all,all, ,1.8147487377844617E7,1.8288719196693327E7,1.790965908245162E7,1.818985875929902E7,1.806339066947803E7,1.79532283163551E7,1.787242827208659E7,1.8269702543344755E7,1.7296742315034095E7,1.794687416261413E7
Energy efficiency (bits/Joule),1,all,all,all, ,1.657142217441485E7,1.645372116914607E7,1.6374111666188754E7,1.6684854266525077E7,1.6382912991374606E7,1.6305313165424012E7,1.6601336049017226E7,1.655166476122002E7,1.6621947350543538E7,1.6554495750269527E7
Energy efficiency (bits/Joule),2,all,all,all, ,1.4590468510944923E7,1.437862958462201E7,1.4482687791443784E7,1.3959303398015447E7,1.412066062722664E7,1.4312846731633052E7,1.4188895286182769E7,1.476246306693452E7,1.444930670008837E7,1.4277999546161756E7
Energy efficiency (bits/Joule),3,all,all,all, ,1.2042609735153629E7,1.1849005144676067E7,1.182231664858043E7,1.1473366216794102E7,1.1727077401843268E7,1.1557305605637548E7,1.1679268774960319E7,1.1735903419525642E7,1.204373229074073E7,1.157873945671E7


Total data transmitted (bits),0,all,all,all, ,3.1365007169189265E19,3.1237365210875617E19,3.120990788511853E19,3.1212158750125752E19,3.1291144949002994E19,3.1110518939907256E19,3.108581000523499E19,3.117723628181572E19,3.1104127288792437E19,3.1174708939743875E19
Total data transmitted (bits),1,all,all,all, ,3.1180211758993187E19,3.0881425905956745E19,3.0796420288531177E19,3.071932131171602E19,3.083551919685857E19,3.111217656752687E19,3.102521484270482E19,3.093822168314541E19,3.0669831918980334E19,3.075979278694347E19
Total data transmitted (bits),2,all,all,all, ,2.9708300136162177E19,3.0046078318957085E19,3.0005025352696177E19,3.0167431850259472E19,3.0197080762173157E19,2.9872828451516097E19,3.005528488990098E19,3.0004848390687683E19,2.9988296196567605E19,2.9938925852487385E19
Total data transmitted (bits),3,all,all,all, ,2.885270071875528E19,2.831062983411222E19,2.885637891960171E19,2.8523495736126853E19,2.839197865483746E19,2.7879126618499682E19,2.8555821008426762E19,2.8693383620601336E19,2.8611255280533414E19,2.8451946570671043E19


Total energy consumption by transponders (Joule),0,all,all,all, ,1.1322861166729028E12,1.1182151413698564E12,1.1277156552039385E12,1.1297794631368713E12,1.1253663899580356E12,1.1157167306761318E12,1.1349510292441384E12,1.1178531455647214E12,1.1159667109127349E12,1.1152801027261187E12
Total energy consumption by transponders (Joule),1,all,all,all, ,1.5749663631905146E12,1.5558395535904E12,1.5663612565613145E12,1.5311613930554365E12,1.5581652498252515E12,1.5894528101390151E12,1.5769478135464673E12,1.5645914722757578E12,1.5503610439235132E12,1.5277801911539128E12
Total energy consumption by transponders (Joule),2,all,all,all, ,1.8304977601093096E12,1.8729472372240007E12,1.870498955060697E12,1.9530676798347495E12,1.947148842741648E12,1.880211287104536E12,1.9094708391896033E12,1.8262646859503296E12,1.8672930211777876E12,1.8816851431366956E12
Total energy consumption by transponders (Joule),3,all,all,all, ,2.2400313944289233E12,2.235964248889369E12,2.2721854020253223E12,2.3327293386791875E12,2.2441664737495947E12,2.2520457092573887E12,2.2868187311621343E12,2.2977464840483076E12,2.2297523025048696E12,2.296007979592358E12


Total energy consumption by OXCs (Joule),0,all,all,all, ,4.302796629155976E11,4.2576419929356555E11,4.438954771757374E11,4.231169495514478E11,4.381317166541624E11,4.4550807782638684E11,4.362805142053787E11,4.2493306589809564E11,4.9253882009373376E11,4.4884809702136163E11
Total energy consumption by OXCs (Joule),1,all,all,all, ,2.2132816926483414E11,2.3174300599962387E11,2.2698724109749893E11,2.2377524327655405E11,2.3389720925220712E11,2.300260132524873E11,2.1071055232785825E11,2.198848342803423E11,2.1279611092826218E11,2.3844684030797937E11
Total energy consumption by OXCs (Joule),2,all,all,all, ,1.4845255495841345E11,1.564225045332862E11,1.4530525066776355E11,1.501737965758575E11,1.3813538980859564E11,1.4937372921499384E11,1.5069646779048758E11,1.4888449254483957E11,1.5023890482645227E11,1.553287964077693E11
Total energy consumption by OXCs (Joule),3,all,all,all, ,1.125074576330129E11,1.1067822960950902E11,1.2174842857347438E11,1.106878182083473E11,1.2769750391157939E11,1.1564958653568242E11,1.141887408127486E11,1.062442723862602E11,1.0529469264898991E11,1.1640324599427446E11


Total energy consumption by Amplifiers (Joule),0,all,all,all, ,1.657730541103881E11,1.6403338974819992E11,1.7101879382025186E11,1.6301348871041864E11,1.6879820040817188E11,1.7164007750609268E11,1.6808499104653934E11,1.637131805140321E11,1.897595250530848E11,1.729268805564309E11
Total energy consumption by Amplifiers (Joule),1,all,all,all, ,8.527069657691336E10,8.928320156468875E10,8.745095677042134E10,8.621347627932411E10,9.011314748854552E10,8.862169892789311E10,8.118006683371321E10,8.4714625562861E10,8.198356615871608E10,9.186597547507013E10
Total energy consumption by Amplifiers (Joule),2,all,all,all, ,5.719404272837721E10,6.026461053811263E10,5.598148659467469E10,5.785718231961925E10,5.321916749244944E10,5.754894183944942E10,5.805855089687828E10,5.736045452762827E10,5.788226645554084E10,5.984323962078009E10
Total energy consumption by Amplifiers (Joule),3,all,all,all, ,4.334554121299037E10,4.264079789775721E10,4.690579308584298E10,4.26444920795907E10,4.919778239634847E10,4.455610343448729E10,4.399328609045134E10,4.0932535355874176E10,4.056669251751648E10,4.4846464427529366E10


