Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,6.158015613546709E11,7.005808394843633E11,6.355846853268129E11,6.151494486034811E11,6.326339711306919E11,6.148350416676895E11,6.514249065570833E11,6.143981876592173E11,6.301861039603834E11,6.17729865008617E11
Total consumed energy (Joule),1, ,4.9352537691914276E11,4.9470312353014667E11,4.933820704165823E11,4.8213704779591724E11,4.97532237741584E11,5.0135196630746094E11,5.053734785218416E11,4.737357853328695E11,4.9342260387737054E11,4.8879648231392975E11
Total consumed energy (Joule),2, ,4.2882887873610205E11,4.3021542586961835E11,4.06707594210298E11,4.2952772265080176E11,4.0281125557097473E11,4.3437858509339777E11,4.375150894380033E11,4.0153645242236414E11,4.3223218572991113E11,4.2358146817551483E11
Total consumed energy (Joule),3, ,3.653453348563472E11,3.900588194497228E11,3.603607496456639E11,3.776598807469233E11,3.3256185262361523E11,3.553535571336933E11,3.662401604846116E11,3.666232068525666E11,3.79020274513889E11,3.650112387546524E11


Average power consumption (Watt),0, ,330513.0242793055,299601.1331216617,325678.32847071934,338788.2783426246,326100.0980762458,328418.46834290336,316845.79357013246,337584.79230190284,322874.85283805104,338197.96046209044
Average power consumption (Watt),1, ,410720.8357650367,400778.24212330516,397571.3629402451,391365.7412483456,385686.25740371505,387498.1755168426,380631.8558324308,390766.08136563963,393506.51783352543,400443.3171042035
Average power consumption (Watt),2, ,463645.5086794097,470205.6947379589,463199.5874024416,454749.3022109113,427972.1377336305,462769.42826080683,452394.7593412168,432287.661234033,443834.238139748,457518.92468883464
Average power consumption (Watt),3, ,494382.70766737754,525602.7869050653,484097.290912799,509310.22498726845,443483.4315234704,494915.5828660163,476875.3639165749,497706.0665312926,532658.8278755108,490178.67157299776


Energy efficiency (bits/Joule),0, ,4.840488151661661E7,4.356224574006436E7,4.727832403247946E7,5.008619632577324E7,4.7762395051531844E7,4.726627881783735E7,4.6714437733760394E7,4.925717431684172E7,4.7553053319307104E7,4.933187809390534E7
