Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Percentage of cicuits per modulation,0,BPSK,all, ,0.06719607614153918,0.06282364092752199,0.06509035121619881,0.06724348450946141,0.06300219564608053,0.06417305617912014,0.0635579854904847,0.06570171538227516,0.06566292449200853,0.06359819896832972
Percentage of cicuits per modulation,0,QPSK,all, ,0.3916734789209389,0.39893041244653527,0.39643279579336915,0.39222639613481414,0.39672288143511164,0.39266493688230664,0.3950338204885571,0.39775572769183964,0.39374438965247904,0.39801863095830575
Percentage of cicuits per modulation,0,8QAM,all, ,0.19713301413056172,0.1968673020999725,0.19826324233800607,0.20132734315208944,0.1996519667382977,0.19916037433310982,0.19336090374887557,0.19249491001848776,0.1992387414168969,0.19817203482619108
Percentage of cicuits per modulation,0,16QAM,all, ,0.31369847016232627,0.3118421129620203,0.3095949126936725,0.3103424101326759,0.3121204335233112,0.31501705489635873,0.316493183331581,0.3139055954693314,0.3136898308443792,0.30999291531755185
Percentage of cicuits per modulation,0,32QAM,all, ,0.03029896064463389,0.029536531563949985,0.03061869795875347,0.028860366070959112,0.028502522657198916,0.02898457770910469,0.03155410694050164,0.03014205143806604,0.02766411359423635,0.030218219929621586
Percentage of cicuits per modulation,0,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,1,BPSK,all, ,0.05416917601970983,0.053911262948119924,0.054686514790141735,0.05599054513222042,0.055854798367633504,0.05374892758976825,0.054076220679096725,0.053009834057122854,0.05186153484327228,0.05021731276616708
Percentage of cicuits per modulation,1,QPSK,all, ,0.36516287982480156,0.35872588310010295,0.3640047153000521,0.35456848486838144,0.35615867304401244,0.351346182219575,0.352851440756739,0.3632694137851822,0.3626041250758889,0.3663444379974382
Percentage of cicuits per modulation,1,8QAM,all, ,0.19587188612099643,0.20227536517530606,0.197357238808016,0.1983607185261787,0.19913115977006451,0.20134536254296473,0.20099513368691563,0.19377686863493662,0.2011070211613877,0.19814873608267738
Percentage of cicuits per modulation,1,16QAM,all, ,0.3513660005474952,0.34829073867244814,0.3502371357293637,0.357058047854325,0.3546063890473474,0.35648828682123945,0.3573787522554541,0.3563450999267095,0.3509705578314637,0.348702144663521
Percentage of cicuits per modulation,1,32QAM,all, ,0.03343005748699699,0.03679675010402295,0.03371439537242646,0.034022203618894416,0.03424897977094212,0.037071240826452606,0.03469845262179452,0.03359878359604888,0.0334567610879874,0.036587368490196295
Percentage of cicuits per modulation,1,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,2,BPSK,all, ,0.041570062604861784,0.03976470332630847,0.03838223373175416,0.04042250991788157,0.03739923135882062,0.037105569645053495,0.0409815550356385,0.03818357676925752,0.04040514108564299,0.037522554838148654
Percentage of cicuits per modulation,2,QPSK,all, ,0.3558812190844378,0.36963086883785606,0.3666523402009695,0.3605211173330286,0.367534423057061,0.3680733186028539,0.36606453017030305,0.36983242044861764,0.35987599500928946,0.36583403987043195
Percentage of cicuits per modulation,2,8QAM,all, ,0.21011994287917207,0.202174810437352,0.20789515203281667,0.21281678720498043,0.2032115502742429,0.20922904444178378,0.20298166385548724,0.20073139454008,0.21120621550498253,0.20352072871149374
