Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,2.3176281128929483,2.35173886623943,2.3528761499969386,2.4027405753721003,2.2624800456259315,2.4237045954260754,2.341064163563373,2.348621203793445,2.3430869980487583,2.408291258053745
Rate of requests by circuit,1, ,2.6276822997762648,2.580532169737696,2.6206505861972693,2.6274137468673855,2.7254835787982836,2.6244707756992276,2.569114094306265,2.6787684373347984,2.730807098971589,2.554016440724541
Rate of requests by circuit,2, ,2.8089839282900355,2.851967936009934,2.855263853857425,2.823794463924596,2.9299313606087596,2.8378753226486464,2.9271099457546863,2.8580211959283726,2.827243263688159,2.8985728867951512
Rate of requests by circuit,3, ,2.9956806206404347,3.277927377250622,3.254286788914119,3.2395466031977818,3.0301421736479193,2.9097308760947422,2.8966956783422297,3.0372362264542345,2.9723413151736477,2.8439418857828804


Maximum requests by circuit,0, ,24,25,23,27,24,24,25,25,29,27
Maximum requests by circuit,1, ,27,35,26,27,34,27,34,30,29,31
Maximum requests by circuit,2, ,34,32,31,27,36,31,32,32,30,29
Maximum requests by circuit,3, ,33,32,39,35,42,43,39,38,28,37


Virtual hops,0, ,1.7994975837612615,1.792728511729985,1.795329902756074,1.7952651082388706,1.8117215526623403,1.787158263361057,1.7927317370170377,1.798063872255489,1.8045635415316186,1.7924315924734289
Virtual hops,1, ,1.7818992767485398,1.7973204279164543,1.785350370811677,1.7912839070860784,1.7864986174007134,1.7876341610648987,1.7952397977424792,1.7813088229404461,1.7790971266774342,1.7955596669750231
Virtual hops,2, ,1.7821020182874758,1.7755430410297668,1.780939660270397,1.7767347747634992,1.7594427405520612,1.7762892889838267,1.773415580337699,1.771610677244742,1.7788202415410719,1.779409507240444
Virtual hops,3, ,1.770084453794323,1.759470412298521,1.7511079471393909,1.7582443653618032,1.7624312276196143,1.7771649024359137,1.7758196808172435,1.7654096717614634,1.7698746678527033,1.7933460944467405


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


