Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,6.140715893028292E11,6.916352176356194E11,6.48242718490971E11,6.382876449223641E11,6.4234596252574E11,6.294426112004948E11,6.549433833389857E11,6.449229403145037E11,6.552430932102897E11,6.347536656493405E11
Total consumed energy (Joule),1, ,4.893003733965708E11,5.0313124262534546E11,5.072610614451652E11,4.974754945270854E11,5.159405991856886E11,5.036966707473398E11,4.95857324888967E11,5.047995379762949E11,5.0407974961656006E11,5.072283591072872E11
Total consumed energy (Joule),2, ,4.3346490146254266E11,4.297220869708583E11,4.285881433428691E11,4.289503302972044E11,4.246808705633704E11,4.460197955667426E11,4.469177176082103E11,4.2965916437708813E11,4.0263751520950256E11,4.3650336139877673E11
Total consumed energy (Joule),3, ,4.046682575966257E11,3.984029406253294E11,4.1583859138607227E11,3.908482023116654E11,3.8007811468856067E11,3.745623515938323E11,3.6411038132395447E11,3.891576039444503E11,3.399747247996121E11,3.690009885277118E11


Average power consumption (Watt),0, ,344612.13219281356,312588.36902206694,339305.25728548167,340826.79276032315,337989.90646846266,345035.64594276436,330762.2363307774,340433.97980254993,331523.449091661,339565.9238025792
Average power consumption (Watt),1, ,413555.975774116,402193.9550414453,391382.0655340043,393863.02894677635,401991.7673782188,390056.7245322688,413076.9466517672,426739.3891834992,413333.6901151252,399970.8292299602
Average power consumption (Watt),2, ,442841.5293435341,457291.9468677712,475116.72160597006,454065.9019608644,454922.0848447596,461420.8254412868,451949.60646815615,460669.69167179073,407658.68599897897,470298.6205849276
Average power consumption (Watt),3, ,529112.0977838568,503228.77180985943,522558.56765500957,505698.35281112406,519238.53577543766,514309.9789706247,517602.17253571964,489450.12128302065,465157.07341861964,502577.3421974501


Energy efficiency (bits/Joule),0, ,4.805136008754801E7,4.3792333777030885E7,4.7422097116683364E7,4.7862282317632526E7,4.624074774972105E7,4.865770647091858E7,4.631223180000854E7,4.731661578465036E7,4.613304824794112E7,4.8063775404333815E7
Energy efficiency (bits/Joule),1, ,5.828698852411063E7,5.738426240512378E7,5.621589435457388E7,5.597305436726797E7,5.8126295672018394E7,5.650017686222767E7,5.8448321535389796E7,5.973982589479537E7,5.996124481474779E7,5.734470486688008E7
Energy efficiency (bits/Joule),2, ,6.2427626686009005E7,6.468133447194759E7,6.706483739107014E7,6.385404197537635E7,6.497610178194388E7,6.4478855622126445E7,6.4389054631527096E7,6.417373493861313E7,5.860128282194693E7,6.540969714745426E7
Energy efficiency (bits/Joule),3, ,7.151386572943401E7,7.105013901711164E7,7.240692682531603E7,7.108319638656592E7,7.025765380644569E7,6.974761463449074E7,7.012038468809178E7,6.86692990108895E7,6.504292157441786E7,6.693605400136873E7


Total data transmitted (bits),0, ,2.950697505712314E19,3.0288320302648443E19,3.074102915146166E19,3.0549903461130977E19,2.9702557621204513E19,3.0627233816082203E19,3.033188978507696E19,3.0515570977568367E19,3.0228361233200476E19,3.05086576228475E19
Total data transmitted (bits),1, ,2.8519845249008968E19,2.887181525102882E19,2.851613424039042E19,2.7845222901548073E19,2.9989715817465668E19,2.8458950982139957E19,2.8982028360788582E19,3.0156636510477005E19,3.0225249272915325E19,2.908686055311925E19
Total data transmitted (bits),2, ,2.706018504999129E19,2.7794998037345436E19,2.8743194141030175E19,2.739021239614924E19,2.759410747057009E19,2.875884600295835E19,2.8776609334872453E19,2.7572833328681263E19,2.3595074903518015E19,2.855155267293976E19
Total data transmitted (bits),3, ,2.89393914387291E19,2.830658431625573E19,3.010959445763383E19,2.7782739522256364E19,2.6703396601195454E19,2.612483055555524E19,2.5531560007363478E19,2.6723179867622773E19,2.2112949362425467E19,2.469947009464936E19


Total energy consumption by transponders (Joule),0, ,3.231908080606093E11,3.3044924875247E11,3.363726867294798E11,3.3257789037733264E11,3.321102042502621E11,3.316466789233528E11,3.31711326734632E11,3.3567877838330615E11,3.326056362560028E11,3.296076509366291E11
Total energy consumption by transponders (Joule),1, ,2.9616232768523627E11,2.9892343935864813E11,2.956895486899078E11,2.912923959413692E11,3.0642848912340576E11,2.928979859370872E11,2.999041244720181E11,3.1169930240414465E11,3.050009416333787E11,3.002133687889071E11
Total energy consumption by transponders (Joule),2, ,2.736813088540719E11,2.763237296247567E11,2.813343731897064E11,2.7473956129796707E11,2.7229234597806857E11,2.882283231972825E11,2.8549518912657886E11,2.774078588084846E11,2.4140815780788562E11,2.849936490672676E11
Total energy consumption by transponders (Joule),3, ,2.798212797128266E11,2.691668959655925E11,2.859364218312153E11,2.6468196073566357E11,2.605878473702803E11,2.5567770852982672E11,2.4927821522978162E11,2.5936687654332828E11,2.2066561988068307E11,2.4914735345555078E11


Total energy consumption by OXCs (Joule),0, ,2.0998156862033292E11,2.6073361047041364E11,2.251333284904167E11,2.2068633592003027E11,2.2395357605478384E11,2.1497349093076047E11,2.3333536847744193E11,2.2323776060996423E11,2.3290613775724814E11,2.2027938234345685E11
Total energy consumption by OXCs (Joule),1, ,1.3942285779602747E11,1.4741391532068256E11,1.527296438561643E11,1.48839845242225E11,1.5124299834438583E11,1.521717533572629E11,1.4145506700032404E11,1.3939556334123163E11,1.4371138650292764E11,1.4944037281988345E11
Total energy consumption by OXCs (Joule),2, ,1.1534488209374808E11,1.1073549638364288E11,1.062998301571208E11,1.1132196164463066E11,1.1000651639997903E11,1.1390680656712976E11,1.1652800022221469E11,1.0990746047662354E11,1.163885535175524E11,1.0937211774777519E11
Total energy consumption by OXCs (Joule),3, ,9.012477256693819E10,9.329316039391176E10,9.377402389331032E10,9.107712513670781E10,8.62578602106491E10,8.582067102831511E10,8.289526128728455E10,9.369357582056241E10,8.612708235510825E10,8.652016881219165E10


Total energy consumption by Amplifiers (Joule),0, ,8.089921262188774E10,1.0045235841273502E11,8.673670327108461E10,8.502341862499542E10,8.628218222069783E10,8.282244134637459E10,8.989668812691898E10,8.600640132121997E10,8.973131919703938E10,8.486663236925647E10
Total energy consumption by Amplifiers (Joule),1, ,5.3715187915307014E10,5.679388794601976E10,5.884186889909971E10,5.734325334349043E10,5.826911171788133E10,5.862693145298496E10,5.449813341662151E10,5.370467223092338E10,5.536742148025107E10,5.75746174984955E10
Total energy consumption by Amplifiers (Joule),2, ,4.443871051473408E10,4.266286096247023E10,4.095393999604067E10,4.28888073546025E10,4.238200818532748E10,4.388466580233914E10,4.489452825940696E10,4.234384509197822E10,4.484080388405462E10,4.2137594583749596E10
Total energy consumption by Amplifiers (Joule),3, ,3.4722205316862045E10,3.59428842658153E10,3.612814566154373E10,3.508911643929564E10,3.323240710763272E10,3.306397203568823E10,3.193690480687979E10,3.609715158056264E10,3.3182022563831203E10,3.3333466259958347E10


