Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Percentage of cicuits per modulation,0,BPSK,all, ,0.054724354108684044,0.05577309350244871,0.0552621918504504,0.05625957781283752,0.05537753305952972,0.054354588748996055,0.05561878147993735,0.05735520014457396,0.05559514115092291,0.05693859817408281
Percentage of cicuits per modulation,0,QPSK,all, ,0.35953445222231595,0.36659595116116367,0.36448196989806003,0.365424307711447,0.3690199485489913,0.36589518218119704,0.3640179386345454,0.3627281557784404,0.36803293521534564,0.3699908591290217
Percentage of cicuits per modulation,0,8QAM,all, ,0.21180174861544518,0.20431515042090773,0.2107813514810945,0.2054953319648724,0.20207496502234057,0.20792185608760083,0.2023223320224909,0.2066504020963224,0.20596950778139703,0.195501788676605
Percentage of cicuits per modulation,0,16QAM,all, ,0.34234629332883526,0.3416292401092329,0.3389433258972694,0.3398985529373844,0.34134810669314436,0.3400696824696553,0.3462821278465751,0.341747989518388,0.3389375226203402,0.34676627582860303
Percentage of cicuits per modulation,0,32QAM,all, ,0.031593151724719576,0.031686564806247035,0.030531160873125688,0.032922229573458646,0.032179446675994046,0.031758690512550765,0.03175882001645126,0.031518252462275236,0.03146489323199421,0.03080247819168745
Percentage of cicuits per modulation,0,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,1,BPSK,all, ,0.04696105799803835,0.0446962848163933,0.047588292913962174,0.04750360160836003,0.049296723794942016,0.05105531216954054,0.05192264157045374,0.045998115493336926,0.04521882421363835,0.04571102141121057
Percentage of cicuits per modulation,1,QPSK,all, ,0.3503163431379946,0.3548904386757932,0.35654621586419954,0.35331778011912185,0.3502310110033479,0.3507456244469862,0.3541983333872341,0.35378651231659713,0.35887494143685683,0.3581379306628152
Percentage of cicuits per modulation,1,8QAM,all, ,0.20562842884704513,0.20088574626544406,0.1986900033368855,0.20089448900165566,0.19990942859145286,0.19978095258648595,0.1992065802097819,0.1995369497913582,0.19745068579460087,0.1973463679624051
Percentage of cicuits per modulation,1,16QAM,all, ,0.36542752131409045,0.3669497180248827,0.36124476593362825,0.3622465435310813,0.3653478103822868,0.3619839437166843,0.3601597619740629,0.3662350249024095,0.3659186739688848,0.36401752561207606
Percentage of cicuits per modulation,1,32QAM,all, ,0.03166664870283146,0.03257781221748676,0.035930721951324525,0.03603758573978111,0.03521502622797039,0.036434167080303,0.03451268285846728,0.03444339749629829,0.03253687458601916,0.03478715435149307
Percentage of cicuits per modulation,1,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,2,BPSK,all, ,0.03332094035745653,0.03498413722643437,0.03584730231583247,0.03664693452909012,0.03422543150887177,0.03668537364732419,0.03436018321135352,0.03132188707096718,0.036693857220136364,0.03525888303116026
Percentage of cicuits per modulation,2,QPSK,all, ,0.36371228898264446,0.3582513308598161,0.3616278007384437,0.36401223715126,0.3579523796741202,0.36029107703874763,0.36000064435411555,0.37071775284046526,0.351695437235883,0.3545229522952295
Percentage of cicuits per modulation,2,8QAM,all, ,0.21033574188125373,0.21345378286820454,0.20541525364519234,0.20210117693866908,0.2150055029125171,0.21257216508686663,0.21200861286667777,0.20438958953997663,0.21854563567514876,0.21253911105396253
Percentage of cicuits per modulation,2,16QAM,all, ,0.3582001088426577,0.35764370597408185,0.36113872959740306,0.3608400406471281,0.35538614339784713,0.3562364061115437,0.3607255427341019,0.35945825095220907,0.35768878510179053,0.36423642364236425
Percentage of cicuits per modulation,2,32QAM,all, ,0.03443091993598758,0.035667043071463136,0.035970913703128445,0.036399610733852714,0.03743054250664376,0.034214978115517845,0.03290501683375127,0.034112519596381875,0.03537628476704141,0.03344262997728344
Percentage of cicuits per modulation,2,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,3,BPSK,all, ,0.02410291348593684,0.02533728200065811,0.02309977491149563,0.023353103440859058,0.023978403841707043,0.02475505328429925,0.019321140449828654,0.02517003878925935,0.021540413816836582,0.024349607742700778
Percentage of cicuits per modulation,3,QPSK,all, ,0.3571876894355959,0.3697290415850771,0.3605659982057384,0.3662398976184459,0.36414478460305766,0.3707620862749309,0.37194531914097373,0.35717816196933394,0.37319869230438335,0.36577251772571645
Percentage of cicuits per modulation,3,8QAM,all, ,0.2242971101180737,0.2107789986999606,0.21671886499524573,0.21589387592689183,0.22043568743647793,0.20792956271978097,0.21621607172452137,0.22533765996540128,0.21260270142383964,0.21281104251476018
Percentage of cicuits per modulation,3,16QAM,all, ,0.3601167325611961,0.3586382492083785,0.3652933940015794,0.3619757919245474,0.35564291053404246,0.3612165463184173,0.3583980668167165,0.3592787991447022,0.35546522131887986,0.36379370770765374
Percentage of cicuits per modulation,3,32QAM,all, ,0.034295554399197466,0.0355164285059257,0.03432196788594083,0.03253733108925585,0.03579821358471491,0.03533675140257161,0.03411940186795973,0.033035340131303256,0.037192971136060564,0.033273124309168844
Percentage of cicuits per modulation,3,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0


Percentage of cicuits per modulation and bandwidth,0,BPSK,100.0, ,0.004014506198869866,0.0038931142657247964,0.0035862536356705164,0.0037547853721704807,0.003937807464909509,0.0037838938473546677,0.0038818213573416564,0.00391930965934761,0.004246968874411871,0.0038256237798065746
