Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.2273719669956067,1.2362544294891915,1.2269590540749309,1.2284057236642874,1.23387262413271,1.2371591667049953,1.233351054216567,1.2300145428372526,1.2270528954956623,1.234021704005393
Rate of requests by circuit,1, ,1.6934156030959286,1.6918322835261483,1.7098933098273914,1.6989010730078344,1.6888469017995895,1.6996969210714203,1.7155115310748748,1.6968607163243357,1.70709225277517,1.6943782274174373
Rate of requests by circuit,2, ,2.0340112962697265,2.0374570476757903,2.0231522519329217,2.0292073228000613,2.0260862997732896,2.0489095359141385,2.0639386982080645,2.038734979866745,2.055087030693062,2.014260020649208
Rate of requests by circuit,3, ,2.203343332910669,2.236090870695298,2.199082992603054,2.198718849892936,2.218346661115966,2.234260019732553,2.2000316049198143,2.228616319924611,2.2036449516907384,2.2071749779232674


Maximum requests by circuit,0, ,15,13,14,14,15,16,15,15,14,14
Maximum requests by circuit,1, ,18,22,21,18,22,19,19,19,20,20
Maximum requests by circuit,2, ,24,23,22,23,24,23,25,23,21,26
Maximum requests by circuit,3, ,26,25,25,29,26,28,29,24,27,23


Virtual hops,0, ,1.7084522059883,1.699795720684,1.7018607869898694,1.6987281704482142,1.6997919084013386,1.6988920812153474,1.704165986577439,1.699918398694379,1.698625399844385,1.7002052994109633
Virtual hops,1, ,1.774401147501793,1.7765625896254373,1.7749522353840275,1.7774168275018631,1.7736565308854466,1.7708858824428648,1.7711481732522507,1.7768646435268456,1.7732038501203162,1.7738996596688463
Virtual hops,2, ,1.7789333435576942,1.781970449014009,1.7862889289965822,1.7812158823191404,1.7847971483873442,1.784837911929912,1.785705382055978,1.7772299031059706,1.7886553494788473,1.790079410749223
Virtual hops,3, ,1.7982732008489293,1.7903403384068608,1.7967356472723062,1.795225500038613,1.7935168396281007,1.7955849038415193,1.8027255466995633,1.7949103673060047,1.7943557335134352,1.789459973177156


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


