Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.1253698668481614E16,1.0952260734324772E16,1.043841381756737E16,1.055689338344305E16,1.032031185640537E16,1.1021732890909254E16,1.1426631306634892E16,1.1442929990895196E16,1.410313572673234E16,1.3587788246195462E16
Total consumed energy (Joule),1, ,5.30196701979001E15,6.133807383849646E15,5.366561290197262E15,6.816547645986344E15,6.415295335878986E15,5.913179762473205E15,5.334203261621192E15,5.593083524009729E15,5.194829163048069E15,7.151137771631325E15
Total consumed energy (Joule),2, ,4.206902307523128E15,3.936647082811158E15,3.5896199328463815E15,3.665916907111522E15,4.664650135902782E15,4.873113997704569E15,3.312377635589944E15,3.660321302569192E15,3.5595463345249165E15,3.916508084752911E15
Total consumed energy (Joule),3, ,3.0531306943573815E15,2.604046024530305E15,3.1488397578041295E15,3.3983755054804505E15,2.766848721971412E15,2.8486862669951355E15,3.0073085288722685E15,3.017458095199959E15,2.663748981508327E15,2.558239477836404E15


Average power consumption (Watt),0, ,3.08020778501135E9,3.08021071090117E9,3.0802160677564306E9,3.0802168758814015E9,3.080217736527716E9,3.0802105288310356E9,3.080205660936658E9,3.0802048360539327E9,3.0801819922310224E9,3.080185888831944E9
Average power consumption (Watt),1, ,3.080306188632629E9,3.080276845933912E9,3.080302176924327E9,3.0802566856947703E9,3.080266308080347E9,3.0802827775033917E9,3.080303074332511E9,3.08029533205432E9,3.080309266385176E9,3.080246979300824E9
Average power consumption (Watt),2, ,3.0803431618476954E9,3.0803591011241336E9,3.080382122852977E9,3.080377959396106E9,3.0803166646646013E9,3.080307542554273E9,3.080407490286026E9,3.0803776854013996E9,3.0803864125934486E9,3.080357783481321E9
Average power consumption (Watt),3, ,3.0804122095330577E9,3.080454072825391E9,3.0804096213711824E9,3.0803728311378317E9,3.080456686629219E9,3.08044135373414E9,3.080398775197089E9,3.08042260008389E9,3.0804599841361814E9,3.0804740400892262E9


Energy efficiency (bits/Joule),0, ,2962.2282000800706,3032.529375875347,3156.237392963082,3167.846668615454,3198.484252691944,3021.722771591507,2887.135392020766,2917.3295215434478,2342.676124672822,2444.4511764123395
Energy efficiency (bits/Joule),1, ,6204.007420744946,5383.816063694942,6152.391242001994,4850.810455330468,5120.156866131241,5586.637438492407,6174.593562154774,5908.305544070374,6368.410223576087,4584.5393352906685
Energy efficiency (bits/Joule),2, ,7702.141562943763,8202.164171800807,8934.09923552257,8823.261390070293,6970.303195359977,6657.135884966549,9679.842115602985,8728.633269912834,9093.685152173794,8241.1702410646
Energy efficiency (bits/Joule),3, ,10197.053295803653,11074.92281931806,10058.372894144772,8832.156221516778,11537.314748223327,11006.419713500072,9303.821223669971,10398.03346176825,11436.300011441686,11963.538816124421


Total data transmitted (bits),0, ,3.3336023550979777E19,3.321305240908597E19,3.2946112014228648E19,3.3442619535668593E19,3.300935495558254E19,3.330462125885958E19,3.2990231656958087E19,3.338279747539345E19,3.3039079350036144E19,3.3214684963254256E19
Total data transmitted (bits),1, ,3.289344273532219E19,3.302329072478037E19,3.301718468147656E19,3.3065780590408847E19,3.284731846226052E19,3.3034791441568444E19,3.293653711843121E19,3.3045646393355346E19,3.3082803151686533E19,3.278467240612667E19
Total data transmitted (bits),2, ,3.240215711401791E19,3.2289025659657847E19,3.2070020697859432E19,3.2345343105722995E19,3.2514025747519513E19,3.2440982065651884E19,3.2063292539764978E19,3.194960230017613E19,3.2369393650743886E19,3.2276609876954604E19
Total data transmitted (bits),3, ,3.1132936409416233E19,2.8839608739625153E19,3.1672204467902444E19,3.0014983363779383E19,3.1922004566103634E19,3.135383668663219E19,2.797946091704553E19,3.137563024337266E19,3.046343250770146E19,3.060559729403769E19


Total energy consumption by transponders (Joule),0, ,4.490398242946699E11,4.4741511779524677E11,4.4457663336715045E11,4.523923162173608E11,4.451376218456792E11,4.496016881766372E11,4.480607414651537E11,4.45635534042925E11,4.446448224823965E11,4.455856460427749E11
Total energy consumption by transponders (Joule),1, ,3.809267648624315E11,3.822650111756493E11,3.7857885219963086E11,3.8020263368068036E11,3.778617176024791E11,3.7990132610076514E11,3.7785013100971277E11,3.821308643185902E11,3.7841944969388525E11,3.763316515170579E11
Total energy consumption by transponders (Joule),2, ,3.5274203033618713E11,3.504499809698896E11,3.4638198366300977E11,3.4878989767088654E11,3.510010446897528E11,3.522570376686084E11,3.469044598436659E11,3.479319608335142E11,3.48436557607765E11,3.469819956190821E11
Total energy consumption by transponders (Joule),3, ,3.244305555511364E11,3.1209525817555994E11,3.3195537810050244E11,3.176778095578227E11,3.339546052621672E11,3.296546547737973E11,3.0644724021572644E11,3.308170122671284E11,3.243617076067654E11,3.23185552102758E11


Total energy consumption by OXCs (Joule),0, ,1.1252982188666054E16,1.0951553043024274E16,1.043772117655324E16,1.0556190111196534E16,1.0319621461177498E16,1.1021021362044272E16,1.1425911696035056E16,1.144221241809726E16,1.4102355923293442E16,1.3587019749486306E16
Total energy consumption by OXCs (Joule),1, ,5.301460097762889E15,6.133279354440383E15,5.366055180906841E15,6.816005453188038E15,6.414765019934602E15,5.912659340035912E15,5.333698650042032E15,5.592568479359629E15,5.194327294469758E15,7.150591497995081E15
Total energy consumption by OXCs (Joule),2, ,4.2064495944075555E15,3.936203084462265E15,3.589188249699299E15,3.66548100286584E15,4.664188285089345E15,4.872645936663683E15,3.3119520188026535E15,3.659886389222667E15,3.5591133115690995E15,3.9160680329219155E15
Total energy consumption by OXCs (Joule),3, ,3.0527337120938865E15,2.603672050028182E15,3.1484329763156705E15,3.3979770708597535E15,2.7664490195413405E15,2.848288919496786E15,3.00693061848708E15,3.0170555744115345E15,2.6633613219729655E15,2.557855501923005E15


Total energy consumption by Amplifiers (Joule),0, ,2.674399910750862E11,2.6027618270245386E11,2.4806438075705624E11,2.5087993047467084E11,2.452576059575829E11,2.619271767507177E11,2.7154985858682285E11,2.719372638887934E11,3.351586165365049E11,3.22911063006877E11
Total energy consumption by Amplifiers (Joule),1, ,1.2599526218557751E11,1.4576439812235867E11,1.2753043821002191E11,1.6199016465202548E11,1.5245422688111722E11,1.4052111117014502E11,1.2676144824979095E11,1.3291378579743715E11,1.2344912859394933E11,1.699419846528764E11
Total energy consumption by Amplifiers (Joule),2, ,9.997108527543929E10,9.354836790185052E10,8.530116349363591E10,8.711434802408832E10,1.1084976874780661E11,1.1580400323799455E11,7.871232740791394E10,8.698138563263571E10,8.458639819406854E10,9.306983537474167E10
Total energy consumption by Amplifiers (Joule),3, ,7.255170789653496E10,6.187924393262764E10,7.482611035627863E10,8.075681115174582E10,6.574782477137409E10,6.769284358920478E10,7.146314499471432E10,7.170377615156506E10,6.329782774343929E10,6.079036126926744E10


