Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.3236743697739577,1.3288957044231955,1.3261908465208392,1.3286859335543355,1.337954512264729,1.3306717475117116,1.321114977029865,1.3325729801657789,1.3312541716384145,1.3341494510413021
Rate of requests by circuit,1, ,1.8455410219377992,1.8502163847022823,1.8447614753663677,1.8498180790350562,1.8623833873024538,1.8793260003730328,1.8688699846238244,1.8651951866326568,1.8624342865768189,1.863460003570183
Rate of requests by circuit,2, ,2.1751149069388234,2.1526286965470223,2.164978325731225,2.148609884402595,2.1601581212674774,2.192642331464224,2.1791938229917456,2.1625823372334763,2.124506782467416,2.1529465945643667
Rate of requests by circuit,3, ,2.3628168835135943,2.3761874602439157,2.3611456748784936,2.432340221786674,2.3829473005104735,2.3710045993381454,2.409268268535848,2.437890985620416,2.418039576608251,2.42353817760409


Maximum requests by circuit,0, ,16,16,19,16,17,17,16,16,17,17
Maximum requests by circuit,1, ,26,21,23,21,23,24,21,23,21,20
Maximum requests by circuit,2, ,28,25,26,27,27,29,27,26,26,27
Maximum requests by circuit,3, ,28,30,27,28,28,29,28,27,29,27


Virtual hops,0, ,1.9544162658504591,1.9524611938227305,1.9524985372722856,1.9619049509667685,1.9547702339778212,1.956595981256453,1.9562610439374988,1.9531569643885678,1.9593737613951645,1.9520342782329254
Virtual hops,1, ,1.9231687185504882,1.9240043227808568,1.929736337345087,1.9258879815391348,1.9302642575715365,1.9227478436537566,1.9208863584514517,1.9243278662483618,1.926865360359913,1.9276341238432468
Virtual hops,2, ,1.914425677399602,1.907927764961738,1.909343436922354,1.909098343060993,1.9078831639019003,1.9084186112749986,1.9103881278538812,1.908651246314114,1.9200473068727506,1.9125163692912097
Virtual hops,3, ,1.904236368044356,1.9045011522442334,1.9160281139354225,1.9072429881934132,1.902645013550705,1.9044372202989108,1.9003355352836322,1.9012838324854537,1.8977393128769997,1.899496274530381


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


