Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.176502176652041E16,1.1170245634045712E16,1.2681292293903802E16,1.162779579551008E16,1.187646197716321E16,1.0704557989205964E16,1.058184912932799E16,1.0826146274978556E16,1.431936886104739E16,1.2378588563717414E16
Total consumed energy (Joule),1, ,8.158244464062246E15,5.821451315033795E15,5.175999012832504E15,7.077959460250527E15,5.85399203112229E15,5.178746238251559E15,6.8576241152519E15,5.844445248954367E15,5.517324940479463E15,5.191160219529051E15
Total consumed energy (Joule),2, ,3.811636151644509E15,3.3464413862075925E15,3.5068759089307605E15,4.0335601839652545E15,3.823394263606674E15,4.0189847295964195E15,3.577510995761631E15,4.260457441645852E15,3.522560313791485E15,3.6383682563179E15
Total consumed energy (Joule),3, ,3.394879339640762E15,2.667587041934515E15,2.7202477037779395E15,2.8311534307050035E15,2.840093119322693E15,3.2680758598302985E15,3.07134399556691E15,2.915390020979871E15,2.804589608122437E15,2.4920408148539665E15


Average power consumption (Watt),0, ,3.080164810647038E9,3.0801698567409496E9,3.080159426023287E9,3.0801663112202935E9,3.0801647275942802E9,3.0801736922220902E9,3.0801762069930954E9,3.08017269726086E9,3.0801521653719745E9,3.080162650243712E9
Average power consumption (Watt),1, ,3.0801919236191983E9,3.080234531953014E9,3.0802518365846195E9,3.080206744619471E9,3.080233117924545E9,3.0802515707642555E9,3.0802117518759937E9,3.080234211433989E9,3.080243116649055E9,3.0802528997506566E9
Average power consumption (Watt),2, ,3.0802958519515157E9,3.080326162446031E9,3.080313842382937E9,3.0802878351156106E9,3.0802949671339817E9,3.080284110884152E9,3.0803094029908247E9,3.080275460136928E9,3.080311371658012E9,3.0803032853764534E9
Average power consumption (Watt),3, ,3.0803028581075916E9,3.0803634772346487E9,3.0803593894749794E9,3.080349966882841E9,3.0803465292228436E9,3.0803176163778477E9,3.080325891954817E9,3.0803419692367706E9,3.08034920551583E9,3.080385751414368E9


Energy efficiency (bits/Joule),0, ,2664.133842940765,2817.3299202602957,2480.7533877702344,2698.5892655308635,2646.4794340369863,2964.249216685753,2989.0920471567006,2861.3789210412765,2189.958483391024,2540.5698615833307
Energy efficiency (bits/Joule),1, ,3733.418422513806,5240.757640181299,5876.771835848723,4276.544443976982,5206.276296477502,5867.284526326847,4442.700867061243,5228.903140625992,5513.491535185145,5874.263002929632
Energy efficiency (bits/Joule),2, ,7488.435039586066,8486.012308094858,8059.377169023141,7149.5662652446745,7427.932931785848,7049.855281640903,7988.932090985919,6714.020716110167,7977.387615947678,7725.005525757394
Energy efficiency (bits/Joule),3, ,7842.01456094067,9747.111584111117,9767.387424960814,9394.727107997613,9346.428840011738,8254.167729854395,8636.85894636805,9000.46553933644,9361.562921403522,10715.563221005508


Total data transmitted (bits),0, ,3.134359265112177E19,3.1470267241453924E19,3.1459158819406426E19,3.137864491554841E19,3.143081237168468E19,3.1730977634471E19,3.1630121076686352E19,3.0977706747333177E19,3.1358823314055995E19,3.144866903392055E19
Total data transmitted (bits),1, ,3.045814017750126E19,3.050881545620683E19,3.041816522099485E19,3.0269208204428706E19,3.0477499951400165E19,3.038517766946674E19,3.046637260280971E19,3.056003811747415E19,3.0419724356199404E19,3.049424041985957E19
Total data transmitted (bits),2, ,2.8543189716127728E19,2.8397942791675646E19,2.8263235635033846E19,2.8838205820112085E19,2.8399916161845117E19,2.8333260722779455E19,2.8580492399895085E19,2.8604799523315974E19,2.8100829023668957E19,2.810641488479607E19
Total data transmitted (bits),3, ,2.66226932140995E19,2.600126855806462E19,2.656971321465918E19,2.6597913882344735E19,2.654472823875652E19,2.69752463009274E19,2.6526764865485857E19,2.6239867417554665E19,2.625534208515264E19,2.670362090089376E19


