Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,8.562266860246498E11,9.066691772451553E11,8.90022222935855E11,8.364834301474363E11,8.97590229556195E11,9.189213262243333E11,8.454897899068438E11,9.165573764011637E11,9.085985363304572E11,8.37733288097535E11
Total consumed energy (Joule),1, ,6.047848880682599E11,5.538044808229617E11,5.5594237343133E11,5.6172081327465E11,5.593548219719105E11,5.786437261760786E11,5.4712159517325867E11,5.610174924072346E11,5.58756488780088E11,5.526851318913007E11
Total consumed energy (Joule),2, ,4.589743869545072E11,4.465535594686246E11,4.477461236420263E11,4.599004128878246E11,4.569185256263062E11,4.431286385382992E11,4.434172425938226E11,4.690367101661734E11,4.613708716130897E11,4.6733968967458484E11
Total consumed energy (Joule),3, ,4.3237742625697064E11,3.936650601579357E11,4.051349007844767E11,4.071958670293266E11,4.0517800806358594E11,4.0838151154337195E11,3.949179340711586E11,4.088756361709121E11,4.2531894104918335E11,4.1677636804456635E11


Average power consumption (Watt),0, ,236311.89704450787,232219.59025034079,232561.26338217512,240692.35099965835,233988.0808543794,231583.1610470507,239886.81423014574,231541.51586885712,233363.37110853838,240070.3457111873
Average power consumption (Watt),1, ,279443.2046901679,299775.1932707642,304417.2019804797,295403.30805627967,299636.9010331292,288120.0898458671,305201.98272985447,297468.51414129196,300605.09105579066,299194.12065933505
Average power consumption (Watt),2, ,360595.5179381527,370520.3195589113,366516.5250699302,360227.6834790941,367479.1700338705,378562.7501460958,367437.80337845616,351184.3120678966,361895.6535006986,355361.7923775067
Average power consumption (Watt),3, ,388842.14521890297,446761.49200699,434244.3366441041,418475.3129931979,444474.5504327388,423528.73595501244,448372.54579556565,427708.57468799467,397874.6958737189,424173.54405160964


Energy efficiency (bits/Joule),0, ,3.603721860893624E7,3.453999777879163E7,3.505548194184629E7,3.6964558341859385E7,3.480915443078459E7,3.381107367947751E7,3.7241326605184145E7,3.408464158374496E7,3.4314118722492576E7,3.7554232203966975E7
Energy efficiency (bits/Joule),1, ,5.156185061735075E7,5.6067382178269595E7,5.620761809714158E7,5.5495540403357424E7,5.6085008752313696E7,5.301646735248733E7,5.75056483041074E7,5.5280206400609694E7,5.581200206929479E7,5.628604538473216E7
Energy efficiency (bits/Joule),2, ,6.749697404379839E7,6.858353448896495E7,6.841811398970036E7,6.687880392286006E7,6.749237965860409E7,6.911360550168778E7,6.855269481976318E7,6.5692786030096576E7,6.669405453289223E7,6.611043066861239E7
Energy efficiency (bits/Joule),3, ,6.94103829537476E7,7.579668343480296E7,7.475047970262757E7,7.376325388839105E7,7.357486905284683E7,7.335793592106012E7,7.534800234656514E7,7.343262638738592E7,7.04199728140225E7,7.118826566973683E7


Total data transmitted (bits),0, ,3.085602826307532E19,3.1316351368146493E19,3.1200157963969753E19,3.092024055568357E19,3.124435691618498E19,3.106971666661412E19,3.1487161407269294E19,3.1240529665571283E19,3.1177758046726287E19,3.1460430426207597E19
Total data transmitted (bits),1, ,3.1183828054206812E19,3.1050367478339166E19,3.1248196609846665E19,3.117300008849013E19,3.1371420085943472E19,3.0677646217535693E19,3.1462582031615635E19,3.101316277462441E19,3.1185318308026163E19,3.1108460417100427E19
Total data transmitted (bits),2, ,3.097938228303665E19,3.0626221446986473E19,3.063394532578663E19,3.0757589537567207E19,3.083851860462028E19,3.0626217910436008E19,3.0397446909355213E19,3.0812328241206854E19,3.0770694071251423E19,3.0896028152922472E19
Total data transmitted (bits),3, ,3.0011482737052094E19,2.9838505944133722E19,3.028402817791606E19,3.003609212198774E19,2.981091888637165E19,2.995802475514435E19,2.975627742309432E19,3.0024811829843325E19,2.995094826597233E19,2.9669586813224608E19


