Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.908691565401128,1.9177239465043103,1.9072113634594283,1.8950942938641695,1.9002170797218096,1.9062950817856008,1.9128329196913143,1.8881016275477767,1.8992544379725969,1.899181652726817
Rate of requests by circuit,1, ,2.617421953946969,2.645594011385595,2.5993818140725042,2.657249728276483,2.6597319739576952,2.6163833995330905,2.6295251668853914,2.626059587200288,2.6332908716290624,2.597097918654129
Rate of requests by circuit,2, ,2.917446143494678,2.875113046970846,2.909790766444243,2.912310466478162,2.8819908190489216,2.8389045203395975,2.885113650528069,2.904953621674123,2.8775298373276446,2.8639099443547757
Rate of requests by circuit,3, ,3.0204085612735763,2.908443705288563,3.0399447440932064,2.987949713277476,2.884034956109721,2.951748503185481,2.930594094665896,2.9530061461262913,2.916674765966073,2.8657827974203243


Maximum requests by circuit,0, ,19,19,20,18,19,19,21,19,18,18
Maximum requests by circuit,1, ,28,27,30,29,26,28,30,29,27,27
Maximum requests by circuit,2, ,33,33,36,35,32,31,40,31,33,33
Maximum requests by circuit,3, ,37,42,38,41,42,38,39,40,36,41


Virtual hops,0, ,1.7383899092544632,1.7416420286559018,1.7409143037924626,1.7478697534647398,1.747236339905472,1.738157595643537,1.7449204575790234,1.7468016530559785,1.7482010121777638,1.743479464515236
Virtual hops,1, ,1.727880378274001,1.715503668716395,1.7364125320681083,1.72500569233663,1.723882738218911,1.7296136489589107,1.7231229387237668,1.7252567832333907,1.7297382966499595,1.7290734064889277
Virtual hops,2, ,1.7288303948348647,1.7411127592008202,1.7302617197591463,1.7407359522625558,1.7333803895058109,1.740194858831842,1.730794092785043,1.7278470952872924,1.7411045991854575,1.7435186013902562
Virtual hops,3, ,1.7612646478012008,1.778406293643059,1.769852234502643,1.7625134188797367,1.7894233190632083,1.7750213514192414,1.7738750062848812,1.7707471477367203,1.774598484391646,1.7801976204880017


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


