Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,2.565461907064993,2.5483501609756427,2.566664077310172,2.572984750010579,2.502679101967982,2.5185716625812504,2.5210790870729554,2.5273326255471096,2.560083320503897,2.58443015731237
Rate of requests by circuit,1, ,3.009129846755662,2.915197074365836,2.760290448479234,3.0533421407663295,2.8020506266812792,3.013559347237655,3.0984560689347265,2.9235976556146386,2.838670852875787,2.9922793130240577
Rate of requests by circuit,2, ,3.351493557220291,3.1894424451103225,3.206379907224342,3.220729248780271,2.8330921895151406,3.3935395485874094,3.2937227939820612,2.8513030829368113,3.2228576846197488,3.2373045908328946
Rate of requests by circuit,3, ,3.601124015434303,3.372360547907418,3.3800502383655764,3.48725917564803,3.5745497218442472,3.0939811861781528,3.512100660032556,3.2479050796318614,3.4286703618249463,3.3510806928926407


Maximum requests by circuit,0, ,31,27,25,29,28,26,27,25,24,28
Maximum requests by circuit,1, ,32,31,27,31,28,44,29,35,29,31
Maximum requests by circuit,2, ,34,35,35,33,29,30,33,33,33,35
Maximum requests by circuit,3, ,40,41,37,36,37,45,31,38,40,36


Virtual hops,0, ,1.7551060994769605,1.7634360533269755,1.7542519958347795,1.7553494014238555,1.7568666633361643,1.763942722872693,1.756587102468242,1.7653145571700313,1.7560145324242273,1.7435681606622961
Virtual hops,1, ,1.7380179892384022,1.745791060322293,1.755996975044114,1.7265932966483242,1.7458911172373155,1.7379958665248711,1.7272249231074512,1.7393885071208046,1.7443453998994738,1.7419672718585761
Virtual hops,2, ,1.6978671919527242,1.7246949716849231,1.7108048792936252,1.7116943381444543,1.748678723546596,1.7052926506969766,1.714065240266573,1.7529253391322357,1.7185179961922414,1.7166510370975385
Virtual hops,3, ,1.6979939819458376,1.699631003959452,1.697438812697317,1.7020261006448991,1.6950660501318997,1.7468599350670646,1.6825601556222776,1.7175121900612096,1.7078809214363928,1.7050353150998652


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


