Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,6.340005892637303E11,6.187930518232043E11,6.353315410460013E11,6.141492112932778E11,6.54766404562523E11,6.533415944818679E11,6.296346566512329E11,6.365991730910868E11,6.268441858630874E11,6.320195642864564E11
Total consumed energy (Joule),1, ,5.151481478188675E11,5.0954275945054706E11,5.189699690727437E11,5.109943985673467E11,4.7311844954974866E11,5.0171194718518713E11,5.010142628873085E11,5.1353610922023004E11,4.940147535858473E11,5.0910665791998883E11
Total consumed energy (Joule),2, ,4.429454391617828E11,4.4904496446423895E11,4.189658760994341E11,4.382965605204956E11,3.941579507558181E11,4.3817280286799176E11,4.3614261633832025E11,4.436240690423228E11,4.409600666806728E11,4.411058032849178E11
Total consumed energy (Joule),3, ,4.026438279810957E11,3.885846094776681E11,3.8812610004181213E11,3.913017506885119E11,4.033849144791978E11,3.633626857267786E11,3.710125246361065E11,3.758054604525672E11,3.85759257836073E11,3.9629936331442334E11


Average power consumption (Watt),0, ,340165.04583311407,344001.5284682194,338157.41940255114,347369.09692343534,320509.32783227024,326315.01096598775,344346.583895979,334091.4608968214,342411.3956877555,335603.3294228094
Average power consumption (Watt),1, ,392785.61822259694,394207.58249116177,389161.7580502429,385363.3959766968,388901.7001215839,404632.1350591668,404970.6082229615,394870.30634035065,389290.8786882824,402427.018548627
Average power consumption (Watt),2, ,449459.21001845435,442487.1967754746,469910.23128587357,456807.4722623774,401396.9237792846,470169.4049424451,457167.5954179902,424518.6042279613,450268.1259942421,454993.712829045
Average power consumption (Watt),3, ,502472.36584627756,469279.39610441617,520446.1272539901,505499.68343632214,521101.7557167479,464104.0277337831,447007.2467125351,512160.63578103646,514475.2362463576,495805.0522700031


Energy efficiency (bits/Joule),0, ,4.8757667624073364E7,5.0211472996442795E7,4.85497887622835E7,4.9946909044280626E7,4.635037474290884E7,4.635348098648679E7,4.961815807569525E7,4.7724995077316664E7,4.8802056210453965E7,4.9156468690238185E7
Energy efficiency (bits/Joule),1, ,5.928416788692516E7,5.907428706291368E7,5.725828452564622E7,5.8448744042995855E7,5.697405630001198E7,6.023473883919122E7,6.1440121663690515E7,5.9354388223144725E7,5.790691399500025E7,6.0120630088799156E7
