Metrics,LoadPoint,Node, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Tx Utilization,0,all, ,109.33378754665561,108.19659537492348,105.65544957244703,106.94784446155973,104.27224164148745,106.29530777889686,110.93004127416711,109.90686652052847,108.43735805833678,109.16356616703202
Tx Utilization,1,all, ,143.4726385844343,138.92235914449907,137.6137804372297,132.8313387443964,136.707930959575,150.8089736753757,131.8830104469064,136.30252582103995,139.90413136639216,136.48952347097972
Tx Utilization,2,all, ,164.66823666488932,165.12982601654917,169.08309141536822,156.40885123526274,154.46486758694235,159.9975906945514,162.2376325611707,167.21782491063846,160.4746924185872,158.52216758496752
Tx Utilization,3,all, ,182.71079447834586,180.4374469261607,168.35472085629087,178.4477852163438,182.02953374015047,194.81628058534272,181.61346446274464,196.00749451981753,178.5756363923613,188.54072121176216


Rx Utilization,0,all, ,109.33378754665561,108.19659537492348,105.65544957244703,106.94784446155973,104.27224164148745,106.29530777889686,110.93004127416711,109.90686652052847,108.43735805833678,109.16356616703202
Rx Utilization,1,all, ,143.4726385844343,138.92235914449907,137.6137804372297,132.8313387443964,136.707930959575,150.8089736753757,131.8830104469064,136.30252582103995,139.90413136639216,136.48952347097972
Rx Utilization,2,all, ,164.66823666488932,165.12982601654917,169.08309141536822,156.40885123526274,154.46486758694235,159.9975906945514,162.2376325611707,167.21782491063846,160.4746924185872,158.52216758496752
Rx Utilization,3,all, ,182.71079447834586,180.4374469261607,168.35472085629087,178.4477852163438,182.02953374015047,194.81628058534272,181.61346446274464,196.00749451981753,178.5756363923613,188.54072121176216


Regenerators Utilization,0,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regenerators Utilization,1,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regenerators Utilization,2,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regenerators Utilization,3,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0


Tx Utilization Per Node,0,11, ,7.626409542429449,7.2708493789126525,7.451764520015009,8.516638031478958,7.456800363370657,6.84987262278571,6.507435274601576,5.488792779983016,7.501017042873788,7.903459920611411
Tx Utilization Per Node,0,12, ,8.471157454035586,7.581205442660505,7.139789087031223,7.157394790370677,7.25751920532417,7.87772774848431,9.35336809052669,8.65160850761301,8.33678930426368,7.150038509390367
Tx Utilization Per Node,0,13, ,6.891986097122658,7.186780417481288,6.0010367912791045,6.352933625609732,6.731392065090744,6.755208641902167,7.449572447024903,8.091859707328632,6.246045381835417,5.871793352686771
Tx Utilization Per Node,0,14, ,7.087781661630824,7.461934948752888,6.547307304935127,6.7400023698086375,6.626360171416158,7.336295594130774,8.494006358986512,7.941347236210676,7.4083871477378205,7.55560163516796
Tx Utilization Per Node,0,1, ,6.198461599225863,6.318285048482335,6.338300057270375,5.989404980547821,5.99634654501649,5.284505401188854,5.717005351817841,6.376424353733436,5.872000710942592,6.7657049193277645
Tx Utilization Per Node,0,2, ,5.9691233682880105,7.119487726366096,6.749639591602978,6.094180144953295,6.854928214546676,5.829788494579063,7.080840097162154,5.989799948654146,8.268835041570393,6.491409443687422
Tx Utilization Per Node,0,3, ,7.365888579497206,7.366095937753027,7.569356399470743,6.532732981811718,7.448871378636175,6.0732863321286805,7.580425380650513,8.854246894563264,7.465282303453996,6.9189920413926576
Tx Utilization Per Node,0,4, ,7.068586211663408,11.282214586172167,9.320368505243202,9.433665106542646,8.411221043900705,9.491735292375141,7.973477891660249,5.840047791140865,9.220086103047178,9.261123289294389
Tx Utilization Per Node,0,5, ,7.887009498982957,6.506131879850702,7.670191757015621,5.820082153366116,7.924403104449316,8.7784327665541,7.819845172502321,8.926772913087268,7.949276220945158,9.04750478898829
Tx Utilization Per Node,0,6, ,9.46690167268993,9.954707032407134,8.539091968323557,10.859796196457136,9.147086122795585,9.851057527104686,9.145970337895214,9.684825325354977,9.695203112348677,9.414835002073582
Tx Utilization Per Node,0,7, ,8.130191362047515,6.17231471058712,7.840738985326935,7.083200031597449,6.343444516855264,7.449305843553133,7.119764204040524,7.4075280921065625,6.630290104074096,7.757716689377332
Tx Utilization Per Node,0,8, ,11.047060449868674,10.085885814720461,9.650235993443529,10.459871240397337,8.063204771214725,10.417412168967356,10.335989493848372,10.615804648774612,9.331318995991074,8.819726682070423
Tx Utilization Per Node,0,9, ,9.813693544246302,8.341538795742244,9.132146454173826,8.92279360941604,10.258141280091632,8.350968659280763,9.772478622351246,9.974850405829729,8.47193751604558,10.047899757094614
Tx Utilization Per Node,0,10, ,6.309536504927227,5.549163655034856,5.705482157315797,6.985149199202165,5.7525228587791535,5.949710685862117,6.579862551098999,6.062957916148271,6.040889073207339,6.157760135869029
Tx Utilization Per Node,1,11, ,10.931384165728618,9.993285542192467,9.077976578391295,8.274216482019076,9.290449671189052,8.574372494421075,8.229269111519244,9.669490688626894,10.96954795900231,10.080800600351521
Tx Utilization Per Node,1,12, ,12.377480893417857,8.195390722199182,10.441742204317002,8.794172245591168,10.813979896123389,8.823794853565575,9.394977980528072,10.042488694037957,9.988763157375042,9.911892489681458
Tx Utilization Per Node,1,13, ,9.572782747793116,8.007060054900567,8.229367853545826,8.943865157888501,8.25153543851334,10.816734798665008,9.393872069830362,8.402995833086479,9.281217291703696,9.204099768943658
