Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,6.631608331989597E11,6.594656549404542E11,6.494265548432013E11,6.420999352545604E11,6.677434882515514E11,6.762454780530626E11,6.706633651437007E11,6.457072396522382E11,6.556827900765947E11,6.539418993082993E11
Total consumed energy (Joule),1, ,5.337406810008974E11,5.1889051685659937E11,5.154938476515332E11,5.252393793620003E11,5.21512574309867E11,5.2039473789541455E11,5.218088686668646E11,5.3578259127486053E11,5.35187276174652E11,5.1169426076819855E11
Total consumed energy (Joule),2, ,4.5785131918998444E11,4.634506616072274E11,4.5564752774692E11,4.13440179377929E11,4.474087993661489E11,4.5072384334926715E11,4.466838157778396E11,4.5450220206408057E11,4.3991702781134705E11,4.320428444980343E11
Total consumed energy (Joule),3, ,4.234853393117965E11,4.0088602796581586E11,3.569946004261366E11,3.8806033708278577E11,3.9628966342626154E11,3.902546960353355E11,3.94595909023708E11,4.016690705603936E11,4.1389333500377905E11,4.1321609751963245E11


Average power consumption (Watt),0, ,362742.46769117814,350008.0098094984,365135.15617968043,362959.5321632355,356338.67216381134,348662.08557784976,347294.3871846134,355565.1236971819,348837.62085169356,365081.2523409331
Average power consumption (Watt),1, ,388782.18268705485,434950.7424426166,405236.02749574964,431202.6438961711,430088.65066443186,418406.05955361924,430936.53706545325,409853.5007645193,406689.4825694133,434694.3579128528
Average power consumption (Watt),2, ,473964.11477091425,468428.3045496667,451721.8191528846,464418.87206996564,488170.79985619924,481284.9343051391,484873.7465538186,475971.1468845432,491542.92017347895,488172.71111849503
Average power consumption (Watt),3, ,546138.5541433983,563605.8478914313,489690.2315338779,532117.7042828945,489017.62500117725,478360.4629584568,517982.9512898696,473549.9205085008,532714.6041691178,514206.71246682433


Energy efficiency (bits/Joule),0, ,4.6492220490063824E7,4.501576252705985E7,4.780744491407708E7,4.7153173563861325E7,4.6882684086039826E7,4.544992980195668E7,4.516708845995955E7,4.6243876128831014E7,4.575388726771335E7,4.753869831392736E7
Energy efficiency (bits/Joule),1, ,5.369647204239919E7,5.8207575066911295E7,5.5148718493394025E7,5.881616245930024E7,5.8004965777301334E7,5.5775470068543576E7,5.798891482970973E7,5.613403062345594E7,5.580845930984375E7,5.885189015086296E7
Energy efficiency (bits/Joule),2, ,6.4393071225143485E7,6.4063679792894974E7,6.203572797390983E7,6.364179559430311E7,6.60761552807789E7,6.5937565965685345E7,6.5213087614904486E7,6.4255890447561584E7,6.530317896700225E7,6.57186765413339E7
Energy efficiency (bits/Joule),3, ,7.247708211228175E7,7.329688892040601E7,6.84034411064532E7,7.092926716782108E7,6.821277954372762E7,6.531744761017794E7,7.000250227606702E7,6.578247353653048E7,7.166396430965342E7,6.990818275199021E7


Total data transmitted (bits),0, ,3.083181967746047E19,2.9686349317551485E19,3.10474242464052E19,3.027704969240241E19,3.130560701020773E19,3.0735309506402337E19,3.029191154029968E19,2.9860005605967503E19,3.0000036460544274E19,3.1087546666053906E19
Total data transmitted (bits),1, ,2.865999155525579E19,3.020335871143891E19,2.842882508921095E19,3.089256466657744E19,3.0250319025276154E19,2.9025261127313273E19,3.0259130042510004E19,3.00756363861376E19,2.9867977325539172E19,3.011417442555705E19
Total data transmitted (bits),2, ,2.9482452607126573E19,2.969035478501074E19,2.826642608329246E19,2.631207538644217E19,2.956305330090451E19,2.971963315314953E19,2.912963081448011E19,2.920444370400506E19,2.8727980397796102E19,2.8393283949564137E19
Total data transmitted (bits),3, ,3.069298171064858E19,2.9383698661553185E19,2.4419659125571023E19,2.7524835326179615E19,2.7032019446753595E19,2.5490440662913946E19,2.7622701019558855E19,2.642278500458189E19,2.966123718771425E19,2.8887186461466677E19


Total energy consumption by transponders (Joule),0, ,3.647276910845962E11,3.5189791221631525E11,3.590891578042848E11,3.533173461701785E11,3.6184784588334503E11,3.5963430521952985E11,3.55429109233127E11,3.492629520212582E11,3.488533305968963E11,3.615426732220505E11
