Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.470395104998635E11,5.52539052762961E11,5.557668647726158E11,5.810586809824573E11,5.785530348863555E11,5.404188124935172E11,5.790367069060266E11,5.679717953463743E11,5.492029834540931E11,5.772571108868633E11
Total consumed energy (Joule),1, ,4.7937260462185406E11,4.4914288019630444E11,4.676113416162172E11,4.45573428769426E11,4.449272639802398E11,4.753942135123241E11,4.706072552711002E11,4.516554069410659E11,4.61535830127861E11,4.5762637863722644E11
Total consumed energy (Joule),2, ,4.007064959399345E11,4.021694116511185E11,3.9842471306610626E11,4.01652768745113E11,4.039033113157075E11,4.0821256727918976E11,4.0145052010497363E11,4.0716576867281226E11,4.08280905038574E11,4.056130452420218E11
Total consumed energy (Joule),3, ,3.7049315805204016E11,3.8079049361494135E11,3.704655818257023E11,3.8279976838040515E11,3.7557466706879083E11,3.712362073319536E11,3.834285420890917E11,3.723279376072843E11,3.741215183146383E11,3.732789806003521E11


Average power consumption (Watt),0, ,308758.7299347174,311096.9439321953,303324.03242293256,298740.81244392745,295328.25991461525,312160.43183357164,295637.280416575,297396.0819960384,307793.4190471311,300193.13335536927
Average power consumption (Watt),1, ,351861.25678032916,375721.1805759462,357906.45778213814,375786.5284934949,381656.19726556813,358917.63052396954,358949.23720380367,375693.9996652047,369835.78276958753,367994.6234924497
Average power consumption (Watt),2, ,442316.2483936144,440617.4074514992,436198.7186444075,441797.52566880593,434085.2098884761,423019.2152235042,438165.42923199077,431873.67327332776,438144.7306344134,428463.07986888627
Average power consumption (Watt),3, ,498959.2682742378,486311.26523322635,506940.4309057835,480134.7159896404,486171.43088745134,492719.5107725561,479200.9992656526,508248.55193604727,486038.8989681244,499398.9304249125


Energy efficiency (bits/Joule),0, ,5.660951876982655E7,5.65503236030042E7,5.58357157275971E7,5.32500174547055E7,5.345755836264671E7,5.720408147041028E7,5.37745736021957E7,5.4347229307130076E7,5.6122940827414356E7,5.404652316180371E7
Energy efficiency (bits/Joule),1, ,6.4295469360826775E7,6.826740897155643E7,6.56717840185261E7,6.841402643803635E7,6.887772079132585E7,6.5615880120784335E7,6.565626559767786E7,6.876395137504812E7,6.714134555826417E7,6.717885557696523E7
Energy efficiency (bits/Joule),2, ,7.543983457004403E7,7.542030331709434E7,7.585638222846924E7,7.592331029006846E7,7.487843075044005E7,7.403981783994305E7,7.557675358063512E7,7.433135755128427E7,7.497364771611811E7,7.478336558964851E7
Energy efficiency (bits/Joule),3, ,7.95904267302099E7,7.787582490946148E7,7.842372093664476E7,7.732232509190454E7,7.836223000041339E7,7.837453296717912E7,7.729362989063734E7,7.879062378871708E7,7.840682092743078E7,7.90515867699743E7


Total data transmitted (bits),0, ,3.0967643437478752E19,3.124626223704286E19,3.1031640672261677E19,3.0941384904524005E19,3.0928032628323725E19,3.0914161778021536E19,3.113745201389115E19,3.0867693401671758E19,3.0822886542633492E19,3.119873981386275E19
Total data transmitted (bits),1, ,3.0821486612884144E19,3.066182068902389E19,3.070887103123344E19,3.0483472335918023E19,3.064557586087949E19,3.119340972393921E19,3.089831494427354E19,3.105761044117303E19,3.0988136658135028E19,3.0742816398679843E19
Total data transmitted (bits),2, ,3.0229231764850676E19,3.0331739011584733E19,3.022305732361074E19,3.0494807790300324E19,3.0243646126226633E19,3.0223984121326707E19,3.0340327032791396E19,3.0265184333862306E19,3.061030874357992E19,3.0333108650264756E19
