Metrics,LoadPoint,Bandwidth,src,dest, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total energy consumption (Joule),0,all,all,all, ,1.6301921327448918E12,1.629302739209016E12,1.6287962187988389E12,1.625692371867638E12,1.6166904933378164E12,1.6389484825926187E12,1.6368066665440054E12,1.6360166300257117E12,1.628510815292917E12,1.6411083825336685E12
Total energy consumption (Joule),1,all,all,all, ,1.728721242258065E12,1.7014190478873914E12,1.6773195591134724E12,1.6873097651831892E12,1.71657837227585E12,1.7010675478099624E12,1.724038228331518E12,1.6927233842421606E12,1.7057787755775757E12,1.725075128110265E12
Total energy consumption (Joule),2,all,all,all, ,1.8151924096253762E12,1.7917599060286038E12,1.804028796302914E12,1.7770376317913208E12,1.7941524917727888E12,1.8333209820098127E12,1.8166002423939773E12,1.7959234591305542E12,1.8339222747490059E12,1.858452384542247E12
Total energy consumption (Joule),3,all,all,all, ,1.9033373248790383E12,1.918232001877174E12,1.92705660052855E12,1.9263965180431E12,1.8381542390671204E12,1.9424165800592817E12,1.9687600384762473E12,1.854953801347471E12,1.9716619221244717E12,1.9291008914189048E12


Average power consumption (Watt),0,all,all,all, ,322391.98002169,321037.1011902842,323550.463089523,322447.15225475025,322241.65597315814,322626.04492551606,323024.8051282903,321488.85529452824,323496.60154825053,323890.2920073739
Average power consumption (Watt),1,all,all,all, ,397062.41560058796,397066.97497601795,397191.6696354703,399165.51017367555,400053.528719127,400109.4717361925,400833.16269983794,400670.0928782194,398473.9883686327,397257.0949066057
Average power consumption (Watt),2,all,all,all, ,471650.4620380433,471550.5144963425,468227.1806492663,471921.31522235787,470664.70660029195,470334.3943712896,472614.836719621,468002.8279505757,472900.67108986113,470736.65774876386
Average power consumption (Watt),3,all,all,all, ,527874.2811495701,527497.7035414351,525113.1832047685,532450.3241835404,529146.6756721823,533559.066737489,525569.1851075877,526971.3236319041,531501.8954123314,529716.6304802864


Energy efficiency (bits/Joule),0,all,all,all, ,1.883442173375143E7,1.8874589741706003E7,1.8927462829653103E7,1.897572013116945E7,1.9008225875472195E7,1.8813912224892892E7,1.8899951050684705E7,1.877490102029797E7,1.8981060663079247E7,1.8914200602757353E7
