Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.738757768635266E11,5.547451821105262E11,5.515983751722062E11,5.4860343562783093E11,5.55963688326701E11,5.931621499295856E11,5.624235426563243E11,5.723938394916082E11,5.577130956790653E11,5.795161380229475E11
Total consumed energy (Joule),1, ,4.526125067091981E11,4.623065299884282E11,4.661412077766045E11,4.524101611643912E11,4.5968826119528937E11,4.4719008475363885E11,4.509962980254797E11,4.536712197916291E11,4.5823622178265466E11,4.557526615018687E11
Total consumed energy (Joule),2, ,4.170474668395016E11,4.030575282975365E11,4.06086031590789E11,4.067840886032201E11,3.968104347477194E11,4.052640336058756E11,4.0435019912930066E11,4.0955539829916565E11,4.053056328175665E11,3.967357324200621E11
Total consumed energy (Joule),3, ,3.7195084016875665E11,3.6565389968376855E11,3.667183379291954E11,3.76222646424621E11,3.6866403233433777E11,3.703261777554463E11,3.76130064473001E11,3.716858813435334E11,3.6525528396583093E11,3.793872660349896E11


Average power consumption (Watt),0, ,295934.1304057326,305090.0655044077,306582.26884284825,306236.8858952791,304835.4464777771,293317.7772293586,301341.74062793085,294530.7495536613,306044.53584963206,291924.33577168937
Average power consumption (Watt),1, ,374038.1784982523,361409.27824468317,355739.6928172876,367894.16271532595,364574.1802392377,379182.79711720726,376115.8096495946,368593.84220044274,372381.32645007706,361069.3645288312
Average power consumption (Watt),2, ,409691.0027922258,432353.6868212316,428317.0884425424,423628.6112377401,437613.77650219377,434187.98997797177,424645.408202554,426637.8308553087,435694.05125879747,435359.29298336833
Average power consumption (Watt),3, ,497731.8343598865,504060.56034062325,502741.4281835507,480930.2964339655,501817.00296276057,480602.54437829833,474755.79704512213,492939.8513864471,500716.15150024963,472900.781976406


Energy efficiency (bits/Joule),0, ,5.374454960693125E7,5.6331949031468794E7,5.570944546840216E7,5.632851750674435E7,5.552733428531907E7,5.208834125229078E7,5.5657818919612944E7,5.41671519518751E7,5.554464249146446E7,5.2931515802120075E7
Energy efficiency (bits/Joule),1, ,6.772041537454268E7,6.640963863883052E7,6.5782042293940134E7,6.739677701578534E7,6.6844787154488854E7,6.885770150698996E7,6.775734365779383E7,6.789662008777863E7,6.722948564833957E7,6.700005750770869E7
Energy efficiency (bits/Joule),2, ,7.297061758361857E7,7.501239893471558E7,7.508424192339888E7,7.499788590341924E7,7.602663262345728E7,7.491458860871522E7,7.466831384491692E7,7.466560089007515E7,7.426630699855702E7,7.646539358855753E7
Energy efficiency (bits/Joule),3, ,8.04977680682046E7,8.191875954843992E7,8.04799660178959E7,7.942635953407314E7,8.095074833076242E7,7.980242950480266E7,7.863423427530049E7,7.994864345550177E7,8.056324098265354E7,7.889723004979208E7


Total data transmitted (bits),0, ,3.0842695157858013E19,3.1249877324103037E19,3.0729239602115256E19,3.090201822802237E19,3.0871181572215673E19,3.089683248347472E19,3.130326769329291E19,3.1004944080059146E19,3.0977974512301593E19,3.0674667617345245E19
Total data transmitted (bits),1, ,3.0651106958059885E19,3.0701609596903182E19,3.0663720644908933E19,3.0490986751671976E19,3.0727763977016197E19,3.0792481372851606E19,3.0558311153705234E19,3.080274245495136E19,3.080698549588633E19,3.0535454529916498E19
Total data transmitted (bits),2, ,3.0432211216962118E19,3.0234312106295222E19,3.0490661837675803E19,3.0507946664390685E19,3.0168161143719236E19,3.0360188355492712E19,3.0192147571841274E19,3.057969991178126E19,3.010055255507382E19,3.0336553930144686E19
Total data transmitted (bits),3, ,2.994121246467841E19,2.995391388614401E19,2.951347937468091E19,2.9881995179782423E19,2.9843629300101034E19,2.955292869411202E19,2.9576699607753834E19,2.9715782004978086E19,2.942614946232679E19,2.993260440632425E19


