Metrics,LoadPoint,Bandwidth,src,dest, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total energy consumption (Joule),0,all,all,all, ,1.7321375081177808E12,1.70946326127132E12,1.6808204436872776E12,1.7036991031532375E12,1.7395162297363003E12,1.736528533265809E12,1.7165157723981875E12,1.7147164077725972E12,1.6992126804601523E12,1.6960317672125022E12
Total energy consumption (Joule),1,all,all,all, ,1.8855948423268535E12,1.8942541343843333E12,1.853459197045891E12,1.8314106552846191E12,1.8639937699847659E12,1.867710010969638E12,1.854017986224618E12,1.8715574130889397E12,1.8862421126392368E12,1.8536352934724573E12
Total energy consumption (Joule),2,all,all,all, ,2.0626994712284644E12,2.028887944273732E12,2.0295981952817324E12,2.0472267024505557E12,2.036922203874845E12,2.0085135232326143E12,2.0117225584930918E12,2.033301795901112E12,2.026593703852503E12,2.0249741433821682E12
Total energy consumption (Joule),3,all,all,all, ,2.1146990760523118E12,2.191351261384677E12,2.1892540683578555E12,2.1378689345449653E12,2.1476640691331912E12,2.0805542656478752E12,2.091639587536996E12,2.0691892339959524E12,2.1283936904388716E12,2.1357510802118413E12


Average power consumption (Watt),0,all,all,all, ,334023.928138475,335124.2247810309,332681.2555935217,334179.6661144722,334025.8359948093,333023.1411837852,334539.40943399613,334213.5121124985,334162.13566949667,331591.22728218575
Average power consumption (Watt),1,all,all,all, ,412420.11926701106,413298.01141951303,412499.8017896141,412264.6781782623,413780.8311086825,414372.4567759347,414082.33818711276,412189.81292793556,415906.8334513237,410839.5054851585
Average power consumption (Watt),2,all,all,all, ,494559.95373437786,492983.7381543872,492769.3981073028,491192.85149045585,490024.49944513297,493322.80925734673,490837.66164449014,494146.0525952345,493183.6240888117,488997.00842515996
Average power consumption (Watt),3,all,all,all, ,571887.2264133292,567190.8968967522,568519.7270323287,569793.1918020126,566933.6240089164,561770.0231995658,568085.4934065797,570525.1527469207,566633.1716645515,570210.8043258981


Energy efficiency (bits/Joule),0,all,all,all, ,1.780614703700579E7,1.8280519992493227E7,1.8282285723930985E7,1.8138190112812966E7,1.7746992551426526E7,1.779229761653756E7,1.8236516201396927E7,1.808167457867527E7,1.8230781154430095E7,1.8086139782487873E7
Energy efficiency (bits/Joule),1,all,all,all, ,1.6255404538673822E7,1.6207756414311197E7,1.6544049469112596E7,1.6648907585903162E7,1.6484907016222125E7,1.6486757147521751E7,1.6482208576590925E7,1.645834759838466E7,1.6332466171472063E7,1.6473280713550579E7
Energy efficiency (bits/Joule),2,all,all,all, ,1.4753584630938925E7,1.4901913233615277E7,1.5023004015552614E7,1.4902085161292735E7,1.4810659477485308E7,1.5115750033203322E7,1.5008107079366408E7,1.5039429942680521E7,1.485278104725848E7,1.4981205577013308E7
Energy efficiency (bits/Joule),3,all,all,all, ,1.415861613774959E7,1.3669152186590409E7,1.3481066360113595E7,1.3977468261468824E7,1.3895855375624962E7,1.4204353706155013E7,1.4140437857452195E7,1.4361075109400176E7,1.3825519965838257E7,1.4015024823658423E7


Total data transmitted (bits),0,all,all,all, ,3.0842695157858013E19,3.1249877324103037E19,3.0729239602115256E19,3.090201822802237E19,3.0871181572215673E19,3.089683248347472E19,3.130326769329291E19,3.1004944080059146E19,3.0977974512301593E19,3.0674667617345245E19
Total data transmitted (bits),1,all,all,all, ,3.0651106958059885E19,3.0701609596903182E19,3.0663720644908933E19,3.0490986751671976E19,3.0727763977016197E19,3.0792481372851606E19,3.0558311153705234E19,3.080274245495136E19,3.080698549588633E19,3.0535454529916498E19
Total data transmitted (bits),2,all,all,all, ,3.0432211216962118E19,3.0234312106295222E19,3.0490661837675803E19,3.0507946664390685E19,3.0168161143719236E19,3.0360188355492712E19,3.0192147571841274E19,3.057969991178126E19,3.010055255507382E19,3.0336553930144686E19
Total data transmitted (bits),3,all,all,all, ,2.994121246467841E19,2.995391388614401E19,2.951347937468091E19,2.9881995179782423E19,2.9843629300101034E19,2.955292869411202E19,2.9576699607753834E19,2.9715782004978086E19,2.942614946232679E19,2.993260440632425E19


Total energy consumption by transponders (Joule),0,all,all,all, ,1.4155823284676155E12,1.4126440142138835E12,1.387121401329201E12,1.4112652751051328E12,1.441796546769356E12,1.4064162902605327E12,1.4118450058727595E12,1.3974742505438271E12,1.4017360877612988E12,1.3719744592775732E12
Total energy consumption by transponders (Joule),1,all,all,all, ,1.6880629596408333E12,1.6854412385952605E12,1.6395587178645164E12,1.6306696754240037E12,1.6581659417269412E12,1.675192549760501E12,1.6582787117754333E12,1.670638999811398E12,1.6853660870960256E12,1.6475888332288757E12
Total energy consumption by transponders (Joule),2,all,all,all, ,1.8965283129094072E12,1.8767090386119546E12,1.8748308848344097E12,1.8904775290895427E12,1.8889027884762693E12,1.8561479526207246E12,1.8562843382018167E12,1.8765978695654526E12,1.8747392286537126E12,1.8762162277845676E12
Total energy consumption by transponders (Joule),3,all,all,all, ,1.992711188282919E12,2.0729342550153574E12,2.0701807274162654E12,2.0101693796245618E12,2.0277384462807441E12,1.9547704012802842E12,1.9623110525159963E12,1.946103216300556E12,2.0093157010911433E12,2.0047908879940972E12


Total energy consumption by OXCs (Joule),0,all,all,all, ,2.2851545191114594E11,2.142684395567773E11,2.1201602028593332E11,2.1110268498645346E11,2.1491844793448114E11,2.3830205045173834E11,2.19936309282997E11,2.2901136858514E11,2.1474296547189954E11,2.3393110246907642E11
Total energy consumption by OXCs (Joule),1,all,all,all, ,1.4259468914310608E11,1.5073824822215347E11,1.544108825455355E11,1.4491127828213013E11,1.485833820258641E11,1.3897486908162643E11,1.4130063771803433E11,1.4503936425279044E11,1.4500876531494736E11,1.4874120849732687E11
Total energy consumption by OXCs (Joule),2,all,all,all, ,1.1995595011221327E11,1.0985519629492679E11,1.117237188379841E11,1.1315438978719528E11,1.0685253559524731E11,1.0998994634222672E11,1.1220803650529198E11,1.1312172677893962E11,1.096209958185828E11,1.0738564551593509E11
Total energy consumption by OXCs (Joule),3,all,all,all, ,8.806084718662857E10,8.54830925665316E10,8.595688860914587E10,9.218399627432217E10,8.657213548721118E10,9.080109395415912E10,9.33599275108711E10,8.88535672949371E10,8.596024420936232E10,9.453779129465195E10


Total energy consumption by Amplifiers (Joule),0,all,all,all, ,8.803972773901923E10,8.255080750065929E10,8.168302207214336E10,8.133114306165129E10,8.280123503246304E10,9.181019255353802E10,8.473445724243095E10,8.823078864362997E10,8.273362722695383E10,9.01262054658526E10
Total energy consumption by Amplifiers (Joule),1,all,all,all, ,5.493719354291425E10,5.807464756691928E10,5.948959663583938E10,5.58297015784853E10,5.724444623196055E10,5.354259212751053E10,5.443863673115036E10,5.587904902475123E10,5.586726022826383E10,5.7305251746254585E10
Total energy consumption by Amplifiers (Joule),2,all,all,all, ,4.621520820684388E10,4.232370936685062E10,4.3043591609338745E10,4.35947835738176E10,4.1166879803328476E10,4.237562426966304E10,4.323018378598316E10,4.358219955671978E10,4.2233479380207565E10,4.137227008166542E10
Total energy consumption by Amplifiers (Joule),3,all,all,all, ,3.392704058276423E10,3.2933913802787975E10,3.3116452332444187E10,3.551555864608135E10,3.335348736523581E10,3.498277041343198E10,3.596860751012855E10,3.4232450400459476E10,3.3117745138365997E10,3.6422400923092316E10


