Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,2.424097472615946,2.442839672992444,2.416817756801875,2.421360972319968,2.46510639301295,2.450198485911738,2.4411862686169363,2.4338681696407503,2.450930743826032,2.44079908853132
Rate of requests by circuit,1, ,2.7951937479340323,2.775419138346816,2.7591040966908906,2.7508989230904968,2.7717930965529143,2.7638233684073192,2.732772037675395,2.8317195826284305,2.7553850556628996,2.7696462214301194
Rate of requests by circuit,2, ,2.9851703525333364,2.914814968847381,2.9695744831908617,2.9717315806756925,2.9632417823728017,2.9230542009199194,2.92556438264585,2.934722556292062,2.8738229343128596,3.004694856959611
Rate of requests by circuit,3, ,3.008905349371969,3.1472451780726356,3.009377508129822,3.0361218684008624,3.012627303488434,3.039097364107988,2.9497231011189555,2.923740596316837,3.0145224380968667,2.980645908740469


Maximum requests by circuit,0, ,26,31,26,26,24,25,26,28,23,25
Maximum requests by circuit,1, ,32,34,29,29,32,31,32,29,31,31
Maximum requests by circuit,2, ,34,37,33,35,38,34,36,37,37,34
Maximum requests by circuit,3, ,39,38,41,43,42,37,38,42,49,37


Virtual hops,0, ,1.7469453440089007,1.739634218992017,1.7456637642596877,1.7476372011754429,1.7488418233222558,1.7421875775780746,1.7394875360015891,1.7421648460774577,1.7393527758745668,1.7405304534265067
Virtual hops,1, ,1.7481061171668906,1.7402061855670103,1.742087662725427,1.747245857590685,1.7410989710828506,1.7440015922774543,1.747616723280903,1.7372564240361459,1.746950764175835,1.7402537899161339
Virtual hops,2, ,1.7450152263990815,1.7560477819797107,1.748489177013515,1.7471549183194286,1.750442460178584,1.7483048304830484,1.7502646348039705,1.7517160756572046,1.7575508567992786,1.7506042869414091
Virtual hops,3, ,1.7551829237624859,1.7529200629630743,1.7669829413545977,1.756186624818928,1.752913917292097,1.7491500533102657,1.7621621076617497,1.7695178159006788,1.759869248177018,1.7664542241821972


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


