Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,6.64348983637502E11,6.33905628421447E11,6.469505777020364E11,6.365927184506534E11,6.436787194506823E11,6.363958637665437E11,6.372459150798269E11,6.657019208990735E11,6.553191558868602E11,6.359741597744285E11
Total consumed energy (Joule),1, ,5.07614318624471E11,5.015128767959576E11,5.2010717818319666E11,4.9750011356659937E11,5.02599201358831E11,4.9782377871017944E11,5.0450760477575995E11,5.3745469547355634E11,5.076963984009516E11,4.912973312313221E11
Total consumed energy (Joule),2, ,4.2887259494337744E11,4.277588482370511E11,4.1543897824317163E11,4.3771781749764044E11,4.0096712770639166E11,4.4566868003484375E11,4.3118120263279034E11,4.3942935470776465E11,4.3912197761900543E11,4.2025160151280334E11
Total consumed energy (Joule),3, ,3.8661010999867804E11,3.5649601146443677E11,3.826832685702269E11,3.980875785109894E11,3.910691063813396E11,3.751822133391943E11,3.8443612446428046E11,3.819393983235847E11,3.62693490325711E11,3.754143016303401E11


Average power consumption (Watt),0, ,330088.0660757372,349600.57381829823,342852.69959401106,348610.4819969544,344941.2661783348,350471.3143122246,346199.3391548727,329189.94181492086,335204.03546374466,346659.37792344956
Average power consumption (Watt),1, ,403420.3605460447,416332.62861883227,390902.7275265479,418848.70694750705,410581.7310707125,414418.54811733245,403609.39300546405,370105.7884103908,398488.3465531271,421820.6677147744
Average power consumption (Watt),2, ,479686.3166999244,469133.6080044699,417843.76565280574,444510.8232424211,455258.0762685731,459474.3889691761,472340.1494846249,451157.6300021364,469118.3015175623,458823.9802892539
Average power consumption (Watt),3, ,511036.204658716,457346.92052126216,489368.48781312787,509115.06974700285,525794.4207536926,509710.5109628815,480960.72458758345,478290.64006675663,518937.58896765625,532195.7801066298


Energy efficiency (bits/Joule),0, ,4.677607830650894E7,4.9383949668931216E7,4.832965150096592E7,4.918843398055743E7,4.85615350695988E7,4.954093108269178E7,4.870430607116112E7,4.6059768721271046E7,4.724737559240687E7,4.92150660041443E7
Energy efficiency (bits/Joule),1, ,6.040288286392244E7,6.247491489448768E7,6.009413867378694E7,6.276915001602576E7,6.031615956679273E7,6.115348690163437E7,6.037112252843011E7,5.7255824266010396E7,5.988895881466332E7,6.195939657220677E7
Energy efficiency (bits/Joule),2, ,7.280143473611683E7,6.9447758717809E7,6.235216680399668E7,6.824728296939556E7,6.752121818730162E7,6.949204833278798E7,7.188357488164464E7,6.90993166894043E7,6.982436649564677E7,6.797635680675924E7
Energy efficiency (bits/Joule),3, ,7.692004388797964E7,6.95821109000093E7,7.386888337802117E7,7.718472840331477E7,7.837694801267456E7,7.581806639004679E7,7.190868670332178E7,7.22972505193682E7,7.53832487322997E7,7.681322892488979E7


Total data transmitted (bits),0, ,3.107564008147742E19,3.1304763648816955E19,3.1266895958687994E19,3.131299890401355E19,3.1258026708158755E19,3.152764362816845E19,3.1036620090645037E19,3.0662076513917194E19,3.0962110291085513E19,3.129951025022871E19
Total data transmitted (bits),1, ,3.0661368227923726E19,3.1331974296317133E19,3.1255392890973032E19,3.1227659261451727E19,3.031485362730184E19,3.0443659930675085E19,3.0457690424442196E19,3.0772411594976076E19,3.040540869418749E19,3.0440486180628312E19
Total data transmitted (bits),2, ,3.122254023087936E19,2.9706893281774604E19,2.5903520468300186E19,2.9873051751507714E19,2.7073788915798905E19,3.097042945339118E19,3.0994846267011777E19,3.0364268143572402E19,3.066141390156264E19,2.856717281304632E19
Total data transmitted (bits),3, ,2.973806662863495E19,2.480574500512943E19,2.826838573673405E19,3.0726281628103963E19,3.0650803020213346E19,2.844558995931573E19,2.764429683154116E19,2.7613168363816964E19,2.734101359480901E19,2.8836784692808937E19


Total energy consumption by transponders (Joule),0, ,3.358053638142307E11,3.3791425273994604E11,3.389226332549556E11,3.38502440830163E11,3.3906421122653827E11,3.399799901732503E11,3.367715599537495E11,3.355910403282966E11,3.3618726101282404E11,3.364974155898214E11
Total energy consumption by transponders (Joule),1, ,3.0221327922204333E11,3.048745247173292E11,3.0291172318127124E11,3.036069077585503E11,3.0277469037568713E11,3.0173035092844653E11,3.004592777773885E11,3.004032706203602E11,2.997195258227679E11,3.011706198383408E11
Total energy consumption by transponders (Joule),2, ,2.829247953892928E11,2.7891563343681055E11,2.5313846215801352E11,2.7697244799885046E11,2.571940079338191E11,2.873335103813095E11,2.821656688176447E11,2.804329350702344E11,2.863198562891815E11,2.7073484916758752E11
Total energy consumption by transponders (Joule),3, ,2.6311546562543268E11,2.2925254200994595E11,2.5503055222847327E11,2.7044685409003027E11,2.69656405131718E11,2.5502627543280664E11,2.539569610952453E11,2.5158395717666727E11,2.4860253484386154E11,2.602637632591745E11


Total energy consumption by OXCs (Joule),0, ,2.371696897817588E11,2.136708142018315E11,2.2235979523183844E11,2.1518597350403564E11,2.198956974340453E11,2.139772515574346E11,2.16906995883704E11,2.3830106693494104E11,2.303755359713167E11,2.1618683861011374E11
Total energy consumption by OXCs (Joule),1, ,1.4827529087957602E11,1.419496655779608E11,1.5678946592396033E11,1.3996799419517953E11,1.442496959951782E11,1.4155629459567126E11,1.472987922904231E11,1.7112313100160428E11,1.5013473820517865E11,1.3724903008177313E11
Total energy consumption by OXCs (Joule),2, ,1.053570736305643E11,1.0744722146568785E11,1.1716180357433665E11,1.160391714147114E11,1.0378721167605669E11,1.142992917910579E11,1.0757161544214914E11,1.1477663618039194E11,1.1030508440030838E11,1.0793343602278413E11
Total energy consumption by OXCs (Joule),3, ,8.914854749414302E10,9.185475643541797E10,9.215018435256361E10,9.214152760209264E10,8.764563045366476E10,8.673839575403802E10,9.419054527937978E10,9.41012324476389E10,8.236019476832544E10,8.31250884688639E10


Total energy consumption by Amplifiers (Joule),0, ,9.137393004151236E10,8.23205614796603E10,8.566814921525415E10,8.290430411645653E10,8.471881079010298E10,8.243862203587251E10,8.356735924236313E10,9.180981363583035E10,8.875635890272842E10,8.328990557450061E10
Total energy consumption by Amplifiers (Joule),1, ,5.712574852285119E10,5.4688686500673225E10,6.040598907797049E10,5.392521161287547E10,5.557481498795868E10,5.453713318604466E10,5.674953470795379E10,6.592829385160331E10,5.784213437300699E10,5.287768131120646E10
Total energy consumption by Amplifiers (Joule),2, ,4.0590725923519646E10,4.139599333454109E10,4.5138712510818954E10,4.47061980840788E10,3.99859080965119E10,4.403587786247527E10,4.144391837299413E10,4.421978345714347E10,4.2497036929513535E10,4.158331632242286E10
Total energy consumption by Amplifiers (Joule),3, ,3.4346096879108498E10,3.538871301907639E10,3.550253198919277E10,3.549919681886493E10,3.3767070795963787E10,3.341754215235295E10,3.628861808964632E10,3.6254208699276115E10,3.1730760713526684E10,3.2025449902293926E10


