Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.0865751618903668E16,1.2270402772971016E16,1.1153049350110326E16,1.3005390458885584E16,1.1596699501688292E16,1.1933235426562246E16,1.0815140942041918E16,1.2020325958992142E16,1.095958540623168E16,1.4645899679048198E16
Total consumed energy (Joule),1, ,7.272489131326627E15,6.085168145178709E15,5.215563951697509E15,7.348957594089676E15,6.084347838720191E15,6.357227040772021E15,6.793856779490154E15,6.0754970199683E15,5.368525661882617E15,5.360441968122408E15
Total consumed energy (Joule),2, ,4.749627224476731E15,4.3637637323564455E15,3.6309772220264745E15,4.40693581217744E15,4.043422645172727E15,4.3324741160141065E15,3.665421845510159E15,3.8907593992274275E15,3.8966532746719615E15,3.7111714192073185E15
Total consumed energy (Joule),3, ,2.7670473566545125E15,2.904776346825818E15,3.508953699563726E15,2.808448105325855E15,2.7815920800591315E15,2.906063663770339E15,2.5518383766587105E15,2.7688867228435625E15,2.4935014334718905E15,2.7078414158155115E15


Average power consumption (Watt),0, ,3.080169719464872E9,3.080162767227306E9,3.0801697102279587E9,3.080156764055129E9,3.080164766607168E9,3.0801633979373074E9,3.080170622079763E9,3.0801623836463933E9,3.0801707674661384E9,3.0801489649939246E9
Average power consumption (Watt),1, ,3.080209367295144E9,3.0802317700736046E9,3.0802563519371686E9,3.0802060899727936E9,3.0802312626611505E9,3.080225309353695E9,3.080217711070615E9,3.0802330797227216E9,3.0802514053033447E9,3.080253005829925E9
Average power consumption (Watt),2, ,3.080271338724537E9,3.080287227790337E9,3.080327837008253E9,3.080282872307191E9,3.0803050116366477E9,3.0802887160100656E9,3.0803278541362495E9,3.0803111475761037E9,3.080312135686134E9,3.080324274529154E9
Average power consumption (Watt),3, ,3.080401697709619E9,3.0803894969663477E9,3.0803361480509834E9,3.0804035598369627E9,3.080401705161446E9,3.0803852418870215E9,3.080428091489722E9,3.0804031989057727E9,3.080436420310723E9,3.0804084668302746E9


Energy efficiency (bits/Joule),0, ,3029.865500392538,2691.5956186668877,2985.245482074514,2531.7271621624927,2856.0561353002454,2762.876539557323,3082.540113387434,2749.4522126240795,3042.5728608248164,2260.526388190099
Energy efficiency (bits/Joule),1, ,4566.976303628464,5443.572623131301,6328.349376231496,4491.683857028142,5404.556758535985,5185.004828400983,4854.88264006203,5421.203964605579,6099.170404234398,6159.310452946114
Energy efficiency (bits/Joule),2, ,6857.315590676158,7494.048547149745,8926.941312776564,7304.444937034389,8041.247976980325,7450.991810925615,8830.97227492136,8417.79632777765,8331.41420616343,8788.580672633298
Energy efficiency (bits/Joule),3, ,11456.809397237646,10802.746074582814,9023.362654101007,11382.323305693704,11312.124022924745,10733.231239043016,12251.965902946062,11330.674471773154,12568.526369692803,11522.838378659135


Total data transmitted (bits),0, ,3.292176596595059E19,3.302696234300682E19,3.3294590183770943E19,3.292610027928956E19,3.3120824761030144E19,3.2970056201063158E19,3.3338105785782972E19,3.3049311804413604E19,3.334533712289223E19,3.3107442703273357E19
Total data transmitted (bits),1, ,3.321328553116426E19,3.3125054722245497E19,3.3005910880420405E19,3.300919419135697E19,3.288320323303902E19,3.296225290164422E19,3.298337733781448E19,3.2936508531601527E19,3.2743552831327343E19,3.301662624666739E19
Total data transmitted (bits),2, ,3.2569692816304214E19,3.2702257258570568E19,3.241352056905882E19,3.2190219981095035E19,3.2514164165571625E19,3.2281229159468302E19,3.23692386935913E19,3.275162018308302E19,3.246463244909523E19,3.2615929407674524E19
Total data transmitted (bits),3, ,3.170153415832101E19,3.137956127821361E19,3.166256176761289E19,3.1966664322081804E19,3.1465714590814114E19,3.11914532986276E19,3.126503678065175E19,3.1373354105755185E19,3.133963851945826E19,3.1202018989481665E19


Total energy consumption by transponders (Joule),0, ,2.9928368789665106E11,3.102782944561512E11,3.0716350329817645E11,3.0351708579570044E11,3.007699418449558E11,3.041958851279094E11,3.010588669361371E11,3.0245778515581726E11,3.0559702419647595E11,3.0471980490294574E11
Total energy consumption by transponders (Joule),1, ,2.9391914407545856E11,2.9018946080148236E11,2.903403976654004E11,2.8919069828576746E11,2.891481035266271E11,2.8982986469216785E11,2.929777549501405E11,2.923113123073931E11,2.902345447057022E11,2.9258270440686145E11
Total energy consumption by transponders (Joule),2, ,2.875102018238048E11,2.866609129655898E11,2.8638879028877106E11,2.832659938381982E11,2.8896010014141394E11,2.866985269559829E11,2.89125946664516E11,2.8579992613479865E11,2.874827532049759E11,2.884222748517691E11
Total energy consumption by transponders (Joule),3, ,2.8458937887989343E11,2.872507387616094E11,2.862310847488425E11,2.9054497794280743E11,2.860920244581334E11,2.8336415653671436E11,2.8431770673198676E11,2.8612780046702826E11,2.8455911732042316E11,2.844498806295392E11


Total energy consumption by OXCs (Joule),0, ,1.08651941114519E16,1.2269800888826274E16,1.1152477135233506E16,1.3004777868380976E16,1.1596123136618242E16,1.1932647637659394E16,1.0814582862245334E16,1.2019737838390956E16,1.0959019355579382E16,1.464524689820163E16
Total energy consumption by OXCs (Joule),1, ,7.27202238425394E15,6.084733345071051E15,5.215149667303722E15,7.348493758033192E15,6.083914099440297E15,6.356786134614972E15,6.793402348759232E15,6.075060327899682E15,5.368107848115678E15,5.360021998365288E15
Total energy consumption by OXCs (Joule),2, ,4.749226843467518E15,4.363373370885227E15,3.630604547767023E15,4.4065478195351525E15,4.0430375976602965E15,4.3320844605455375E15,3.6650456155629625E15,3.890381139944263E15,3.8962731925303975E15,3.710794805650121E15
Total energy consumption by OXCs (Joule),3, ,2.7666970135569215E15,2.904420069222481E15,3.508584082965695E15,2.8080908228580885E15,2.7812398886880385E15,2.9057112420630395E15,2.551493419792846E15,2.7685347976474395E15,2.493157621612427E15,2.7074926192764015E15


Total energy consumption by Amplifiers (Joule),0, ,2.5822376393010287E11,2.9160585035900916E11,2.6505137353865613E11,3.09073418827261E11,2.755951281329106E11,2.835930177630576E11,2.570209297116558E11,2.8566281598328674E11,2.604536281591023E11,3.480610414270815E11
Total energy consumption by Amplifiers (Joule),1, ,1.728279285380476E11,1.4461064669053745E11,1.239439960976482E11,1.7464535819163852E11,1.4459117638119644E11,1.510762923645195E11,1.614529760254579E11,1.4438075637500378E11,1.2757922219375027E11,1.2738705272712985E11
Total energy consumption by Amplifiers (Joule),2, ,1.1287080734116663E11,1.0370055828775275E11,8.628546918255334E10,1.0472664843594803E11,9.608741228823375E10,1.0295694155027943E11,8.710400054690915E10,9.245935698656961E10,9.259938835466437E10,8.819128236993767E10
Total energy consumption by Amplifiers (Joule),3, ,6.5753718632770615E10,6.902686455626967E10,8.338551328905646E10,6.6737489850431244E10,6.609934669207611E10,6.905755075546184E10,6.06391591115119E10,6.579739567344478E10,5.9252742152598206E10,6.43466584941757E10


