Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,2.44600205967179,2.435592165018912,2.5069857320633977,2.4752191449034706,2.4566480627429015,2.4855034953402506,2.461106940417453,2.4727563519022557,2.4635989357039105,2.452552165319532
Rate of requests by circuit,1, ,2.5800155157658238,2.5872217429624405,2.6033178697720607,2.572951663283212,2.67351660083446,2.5536787255105495,2.537826373852435,2.6417553884187543,2.59355023511158,2.6085533601938673
Rate of requests by circuit,2, ,2.6142401749650763,2.5396954625629102,2.5283370597979493,2.587541045563971,2.526463035294154,2.6029513723081905,2.481309392554428,2.5644575552489353,2.5626158062355877,2.5889769735114765
Rate of requests by circuit,3, ,2.692352106134592,2.6231938819755944,2.6516247588085244,2.621489984009999,2.686930422384995,2.6582901139791324,2.5947228148062615,2.6291050937650713,2.6109524690794212,2.613316250714873


Maximum requests by circuit,0, ,27,31,27,27,28,29,28,27,27,27
Maximum requests by circuit,1, ,36,32,33,35,36,33,34,32,33,35
Maximum requests by circuit,2, ,41,44,39,42,43,43,48,45,43,48
Maximum requests by circuit,3, ,50,54,52,54,54,49,48,52,48,52


Virtual hops,0, ,1.804320822029435,1.801076124360989,1.7868741677101345,1.7997714285714286,1.792449263828094,1.7905911574764033,1.7960501442642522,1.7959423055895187,1.7962082952240823,1.7961445639543545
Virtual hops,1, ,1.8336892147778092,1.830916362020561,1.824769035686251,1.8345540454769844,1.8172454680654366,1.8311985638212038,1.8378285483218764,1.819469062197873,1.8327497653955984,1.8264997885494492
Virtual hops,2, ,1.8726594871901385,1.8724283244116338,1.8678601346529737,1.8606919928899177,1.8727199237210845,1.8678105115279728,1.8758390660829685,1.8763889032712362,1.869179486117725,1.8621762512105167
Virtual hops,3, ,1.8700349099578526,1.8814867059929896,1.873370182157672,1.8698683931224793,1.8704825036649881,1.86803037051176,1.8838648313598085,1.883358247723249,1.877308022330745,1.8800583419391241


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


