Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.729025874236527E11,5.53785727513141E11,5.751154550888304E11,5.656246461152152E11,5.802699990258674E11,6.329248948767539E11,5.707316077158545E11,5.99948773874024E11,5.79854815549166E11,5.525439271427865E11
Total consumed energy (Joule),1, ,4.8899872873687506E11,4.775436415471317E11,4.741400639664461E11,4.617191349678928E11,4.589378926453597E11,4.587286010660254E11,4.6514876188464105E11,4.7348586766481836E11,4.7034889392402264E11,4.733023269276218E11
Total consumed energy (Joule),2, ,4.1150609045519543E11,4.1616337239716626E11,4.0481898587981946E11,4.1155858793120966E11,4.100416658984583E11,4.073663270895143E11,4.0785732031729205E11,4.1045546145380585E11,4.1008968441635425E11,4.0893589090495886E11
Total consumed energy (Joule),3, ,3.653007009091301E11,3.645085266292906E11,3.7622439767297736E11,3.639507014860205E11,3.685020552932258E11,3.781469988999044E11,3.6284245669776996E11,3.6876127660452637E11,3.705117468513119E11,3.7376103943174994E11


Average power consumption (Watt),0, ,305758.76673734764,312010.7101732442,302184.5380844871,306397.0842895532,299198.71913117636,280763.68353483983,309404.792248488,297569.44620492955,303676.45342531527,309736.4321412679
Average power consumption (Watt),1, ,354518.3393215198,362258.3408224591,364246.89279779635,378200.8246692523,373475.9185579327,388958.5884389007,380440.7762649086,363207.5297216291,378913.6806530952,365302.8507965135
Average power consumption (Watt),2, ,433065.883091554,432985.03632800997,444662.5245824778,439396.7640045032,445915.6440781243,444506.63824380655,440926.46321642643,436405.5826712455,433466.28175299184,437124.780259936
Average power consumption (Watt),3, ,486421.62147286924,502366.4370787043,476459.2500042026,498915.2671314175,480660.91426932253,464180.2918632694,507020.2257616196,502664.27288922586,486019.741834574,484674.5450377607


Energy efficiency (bits/Joule),0, ,5.4153760230085626E7,5.55518760688473E7,5.386346842140009E7,5.417287314038859E7,5.3133150148153864E7,4.882327024496827E7,5.4028550627189815E7,5.181345951868809E7,5.2929575671530426E7,5.594445225792257E7
Energy efficiency (bits/Joule),1, ,6.161839722522304E7,6.253116418538616E7,6.298509054230019E7,6.50268402188162E7,6.52608761812384E7,6.532245230149795E7,6.393189475463629E7,6.27170991036509E7,6.3833511676972054E7,6.305679917283245E7
Energy efficiency (bits/Joule),2, ,6.858174122290507E7,6.791756057233752E7,6.952848940341803E7,6.906364784532301E7,6.880011350357492E7,7.012509887733664E7,6.795449573459965E7,6.80370038458656E7,6.838514712514518E7,6.957654617749022E7
Energy efficiency (bits/Joule),3, ,7.294650370207016E7,7.289827501747833E7,7.185694195780902E7,7.405156453000183E7,7.251892333395106E7,7.17136553054252E7,7.348807813225718E7,7.285478624643661E7,7.232158296021846E7,7.2020603566483E7


Total data transmitted (bits),0, ,3.1024829354536157E19,3.076383610350645E19,3.0977713153836364E19,3.0641512199076745E19,3.083157298471051E19,3.0901463187335893E19,3.0835801562013483E19,3.10854215084083E19,3.06914693381109E19,3.0911767352444666E19
Total data transmitted (bits),1, ,3.0131317909937857E19,2.9861359855270887E19,2.986375485865861E19,3.00241364155272E19,2.99506889868073E19,2.9965277162468327E19,2.973784169005825E19,2.9695660086512546E19,3.002402161254999E19,2.984492977710934E19
Total data transmitted (bits),2, ,2.8221804207247577E19,2.8264801052772794E19,2.8146452570047463E19,2.8423737384599466E19,2.8210913155008877E19,2.8566603966449648E19,2.7715738533826666E19,2.7926159809489134E19,2.804404340331674E19,2.845234689718197E19
Total data transmitted (bits),3, ,2.6647408931236684E19,2.657204282043785E19,2.7034334706698793E19,2.6951118856831484E19,2.6723372296212836E19,2.7118303533888745E19,2.666459480750586E19,2.6866023982985855E19,2.6795996037642613E19,2.6918495649510687E19


Total energy consumption by transponders (Joule),0, ,2.670385254738849E11,2.640521407748902E11,2.6443825272829144E11,2.6427527966827402E11,2.6368015894886264E11,2.6493335644524655E11,2.6961724240016974E11,2.7083017955519235E11,2.6815629884633954E11,2.61337400215234E11
Total energy consumption by transponders (Joule),1, ,2.638364631351131E11,2.6235405096609662E11,2.616506081268144E11,2.6243074986700668E11,2.583439108842396E11,2.6620718859750787E11,2.655621543828759E11,2.606823690786489E11,2.6771764209955814E11,2.6180145394182224E11
Total energy consumption by transponders (Joule),2, ,2.5639284596139236E11,2.5926532001585797E11,2.5620594205052188E11,2.586607302373761E11,2.5993434755208765E11,2.577656833357539E11,2.5686019376035565E11,2.5692225246598672E11,2.5565312752109552E11,2.562227576169529E11
Total energy consumption by transponders (Joule),3, ,2.427081108925839E11,2.460643641709471E11,2.4732592277592404E11,2.4486973438679657E11,2.4335296636113812E11,2.451626452285495E11,2.460218652857205E11,2.4900621534480197E11,2.4606754767597482E11,2.4787707729364868E11


Total energy consumption by OXCs (Joule),0, ,2.2079772764127005E11,2.0915342968167593E11,2.242722465459836E11,2.17538650711271E11,2.2854047264563757E11,2.656464278900276E11,2.1736900765008887E11,2.3758475345828012E11,2.2500951487540637E11,2.1021671853186606E11
Total energy consumption by OXCs (Joule),1, ,1.6254056223052957E11,1.5534146872133356E11,1.5339229034638025E11,1.4386267642911234E11,1.4480516301599344E11,1.3897772142422104E11,1.440779577799994E11,1.5361899211832263E11,1.4627583138321976E11,1.5267865028575824E11
Total energy consumption by OXCs (Joule),2, ,1.1197344236186217E11,1.1326186285599739E11,1.0728106520977756E11,1.1037419474786226E11,1.0835975492487703E11,1.079939957114827E11,1.090020913591625E11,1.1083284334186192E11,1.1148495383814249E11,1.1024084554434308E11
Total energy consumption by OXCs (Joule),3, ,8.849737078871416E10,8.55026960554423E10,9.304947489505571E10,8.596239379424625E10,9.03428610619718E10,9.599899679388126E10,8.433066951725026E10,8.644901016200449E10,8.9834013910941E10,9.087335272209456E10


Total energy consumption by Amplifiers (Joule),0, ,8.506633430849977E10,8.058015705658528E10,8.640495581455775E10,8.381071573567375E10,8.80493674313639E10,1.0234511054147406E11,8.374535766559886E10,9.153384086053943E10,8.668900182742177E10,8.09898083956773E10
Total energy consumption by Amplifiers (Joule),1, ,6.262170337123278E10,5.984812185971208E10,5.90971654932589E10,5.542570867177338E10,5.5788818745130554E10,5.354369104429516E10,5.5508649721759224E10,5.918450646785295E10,5.6355420441260284E10,5.882222270004537E10
Total energy consumption by Amplifiers (Joule),2, ,4.313980213194547E10,4.3636189525307175E10,4.133197861951781E10,4.252366294596944E10,4.174756342149834E10,4.160664804227322E10,4.1995035197776306E10,4.270036564596498E10,4.295160305712493E10,4.2472287743662224E10
Total energy consumption by Amplifiers (Joule),3, ,3.409521922783075E10,3.2941466402894337E10,3.5849000001998474E10,3.3118573304979637E10,3.480622787010813E10,3.698535687748019E10,3.2489921894799976E10,3.3306051097717262E10,3.4610185264398094E10,3.501060941601397E10


