Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,1.2294609720363116E16,1.2719856405208486E16,1.063800080647121E16,1.1392255727496676E16,1.2789691470205864E16,1.230647842516067E16,1.2243329719548954E16,1.1666333765508144E16,1.3600343625112906E16,1.1118089979621764E16
Total consumed energy (Joule),1, ,5.293068815592095E15,6.134617557535812E15,5.954080856828539E15,5.405848891553853E15,5.864235247366174E15,7.834366892323141E15,5.908134440006838E15,5.627118100367107E15,5.565904590708696E15,6.68838026958783E15
Total consumed energy (Joule),2, ,4.1462375568238305E15,3.9126705452349625E15,3.9010772210603265E15,3.790148858086912E15,3.716293866993597E15,3.442230718680244E15,3.688655808016913E15,3.5448584041390695E15,3.7592049914704605E15,3.5475962339168E15
Total consumed energy (Joule),3, ,3.2914909274324975E15,3.0603825730696805E15,3.2577104619165895E15,3.921829029367396E15,3.29840204814136E15,2.9929302785282215E15,2.640187246829376E15,2.8197695704556965E15,3.4601628851097445E15,2.821150254798804E15


Average power consumption (Watt),0, ,3.080151450289576E9,3.0801495790714035E9,3.0801631422863784E9,3.0801564201503434E9,3.080148563901828E9,3.0801514348703065E9,3.0801519002237716E9,3.0801543556133366E9,3.080144857009307E9,3.080157633669012E9
Average power consumption (Watt),1, ,3.080238589922349E9,3.0802192368804607E9,3.080222767637948E9,3.080236681533715E9,3.0802249790699983E9,3.0801907008092675E9,3.080223450810431E9,3.080230093240325E9,3.080233186818419E9,3.080208386653836E9
Average power consumption (Watt),2, ,3.0802842439502068E9,3.0802963978647923E9,3.080298040924675E9,3.0803039060776453E9,3.0803070547086225E9,3.080327763014125E9,3.0803079373550305E9,3.0803157732208343E9,3.0803032235179906E9,3.0803171728095164E9
Average power consumption (Watt),3, ,3.0803395530095553E9,3.080357305546719E9,3.0803407937050014E9,3.0802948737720227E9,3.080338865205547E9,3.0803624908693714E9,3.0803953132102857E9,3.080379923386039E9,3.080323469570247E9,3.0803766709907336E9


Energy efficiency (bits/Joule),0, ,2676.042597884967,2578.7310922921083,3142.9483464434684,2901.0379165099157,2570.1174302580494,2685.8077735053953,2690.8844858988114,2819.1474740200506,2435.510726488029,2943.2941898078593
Energy efficiency (bits/Joule),1, ,6116.8514015071905,5281.200832540964,5445.362539687393,6074.304200864768,5589.697051780879,4164.155233911807,5518.155890333198,5786.025313698897,5858.819158118936,4884.861559050857
Energy efficiency (bits/Joule),2, ,7735.876011027026,8185.838700709009,8267.710135961752,8485.490888617613,8659.290869030374,9343.783138100438,8671.127624309163,9017.371229268587,8482.433274851477,9106.038686802012
Energy efficiency (bits/Joule),3, ,9549.252348470158,10190.271930647736,9720.965217206549,7969.572002957517,9548.789902998999,10435.253047222035,11776.856194732914,11178.459759173717,9094.829931672517,11145.483389073257


Total data transmitted (bits),0, ,3.2900899336062284E19,3.280108920160205E19,3.3434687044162974E19,3.304936582004511E19,3.2871008975198786E19,3.3052835418772963E19,3.294538599807813E19,3.2889115366107107E19,3.312378278288557E19,3.272380963878172E19
Total data transmitted (bits),1, ,3.2376915402928513E19,3.2398147352178545E19,3.242212885604394E19,3.283677063120572E19,3.2779298473152213E19,3.2623519899052786E19,3.2602006861004165E19,3.255864777189733E19,3.260962844830624E19,3.26718116712238E19
Total data transmitted (bits),2, ,3.2074779651852775E19,3.2028489972308574E19,3.225297568172996E19,3.216127360180094E19,3.2180469549091234E19,3.2163457346655818E19,3.1984805273463894E19,3.1965304185314603E19,3.18872055066368E19,3.2304548551199502E19
Total data transmitted (bits),3, ,3.1431277468752994E19,3.118613063139546E19,3.1668090088021045E19,3.125529883283245E19,3.1495748173323436E19,3.123198480913472E19,3.1093105533077373E19,3.152068067348156E19,3.1469592975958438E19,3.1443083302939857E19


Total energy consumption by transponders (Joule),0, ,2.6571931375119138E11,2.671827703976433E11,2.7029550935395236E11,2.6459814900036792E11,2.6443447102296005E11,2.659142229637035E11,2.6639942574988672E11,2.6314450528399918E11,2.6482778380238312E11,2.6261053314443933E11
Total energy consumption by transponders (Joule),1, ,2.6413447299332797E11,2.67587471715877E11,2.6653726283003073E11,2.66413343423235E11,2.667252911881297E11,2.6915185624038748E11,2.6579077482648953E11,2.6528279651484705E11,2.6798672420791223E11,2.6818298080159735E11
Total energy consumption by transponders (Joule),2, ,2.683552011484518E11,2.6867535216956006E11,2.6995998978422638E11,2.6949984915560007E11,2.680468188607776E11,2.714189646587375E11,2.671102451210096E11,2.6571424313059784E11,2.664666376253653E11,2.6753124756404626E11
Total energy consumption by transponders (Joule),3, ,2.721303563741557E11,2.706589894581183E11,2.7064951896826782E11,2.6736390664468307E11,2.7196531249938403E11,2.6973123423820685E11,2.6607033170636462E11,2.7008173752956558E11,2.680104164155544E11,2.6723557401339563E11


Total energy consumption by OXCs (Joule),0, ,1.2294051818848094E16,1.271928693403775E16,1.0637477699138648E16,1.1391720392084554E16,1.2789123087598536E16,1.2305920046674246E16,1.2242772356636874E16,1.1665793370082024E16,1.3599755583584354E16,1.1117563147485874E16
Total energy consumption by OXCs (Joule),1, ,5.292678894552256E15,6.134204183686401E15,5.953672823722158E15,5.405454011413958E15,5.863829161468849E15,7.833911558599492E15,5.907728245313954E15,5.626719092156428E15,5.565504333409025E15,6.687953139752023E15
Total energy consumption by OXCs (Joule),2, ,4.145870670264797E15,3.9123088893878065E15,3.9007145561280915E15,3.7897892895611435E15,3.715937506670212E15,3.441877499560569E15,3.688301041079436E15,3.5445084505989915E15,3.758849191483095E15,3.5472443983493315E15
Total energy consumption by OXCs (Joule),3, ,3.2911405793563435E15,3.0600391887492885E15,3.2573623974549865E15,3.921468467277873E15,3.298051700858365E15,2.9925894249838635E15,2.639858437242851E15,2.819432481680834E15,3.4598126482889975E15,2.8208159793070495E15


Total energy consumption by Amplifiers (Joule),0, ,2.921822014453122E11,3.0228840027371704E11,2.5281182296586652E11,2.707372631458945E11,3.039481363305119E11,2.9246426345258325E11,2.9096348638061163E11,2.772509209088514E11,3.232137446694295E11,2.6422160269079657E11
Total energy consumption by Amplifiers (Joule),1, ,1.2578656684874203E11,1.4578637774706204E11,1.4149584351461337E11,1.2846679647510455E11,1.3936060613235016E11,1.8618186736535147E11,1.404039180646817E11,1.3372541416656308E11,1.3227057541728119E11,1.589468549774618E11
Total energy consumption by Amplifiers (Joule),2, ,9.853135786270273E10,9.298049502954877E10,9.270494243988559E10,9.006867662134102E10,8.831350454108005E10,8.180015504610956E10,8.765669233014662E10,8.423929697040704E10,8.933334980618004E10,8.4304319897635E10
Total energy consumption by Amplifiers (Joule),3, ,7.8217719748675E10,7.27253309040846E10,7.741494262570576E10,9.319818287336475E10,7.838197045500552E10,7.11223101299464E10,6.27392548089877E10,6.700703734313031E10,8.222640436699687E10,6.703991774644045E10


