Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.469771716546499,1.467457390468396,1.4685453626088913,1.47567690013798,1.4643376601429552,1.4667475209472218,1.467844463882926,1.4699442097820734,1.468518505342228,1.4738075367516987
Rate of requests by circuit,1, ,1.9649376357130202,1.9691418651861645,1.9778531501888437,1.9974739916694506,1.9893244251541369,1.9812404074137289,1.9670883086617197,1.9865642524457907,1.988114684820207,1.9705424981497908
Rate of requests by circuit,2, ,2.2422843401022554,2.2656391062839814,2.271458967053096,2.259623883927166,2.250078783933282,2.2527602547625123,2.274884997312951,2.2886486917673032,2.2267180479069992,2.251377520211617
Rate of requests by circuit,3, ,2.3580303970194283,2.3958034350890665,2.378575371083409,2.381358954270801,2.3720104600515506,2.3676349166269204,2.4229804129261985,2.3813077310751525,2.3789055038242872,2.4061071231248357


Maximum requests by circuit,0, ,14,15,14,13,13,14,13,14,13,12
Maximum requests by circuit,1, ,17,18,17,17,19,18,21,17,18,18
Maximum requests by circuit,2, ,22,22,20,24,21,19,20,21,25,23
Maximum requests by circuit,3, ,28,25,22,29,22,23,25,24,23,22


Virtual hops,0, ,1.5871523734992652,1.5805165192669128,1.5854901025518722,1.5850951223001002,1.5816717864570415,1.5846193464700609,1.5784764484804548,1.5837157166706415,1.5877052310042001,1.5783433657359267
Virtual hops,1, ,1.685831013136619,1.6895448930934438,1.6851719026442882,1.6858575132259948,1.6859488317801719,1.6882279812565746,1.6891893185756823,1.687740416818173,1.689081498914177,1.689619860653855
Virtual hops,2, ,1.7162557499470716,1.7186339586339587,1.7160105441391518,1.720648825567963,1.720503171288053,1.7199634140470803,1.7165621030753242,1.7158091944084162,1.7216445214712113,1.7205992797858614
Virtual hops,3, ,1.7523887285063036,1.7474695471412196,1.7485401105829856,1.7444352603685516,1.7509838024816113,1.750708739661169,1.7450018421920146,1.747331651465166,1.7443164153583086,1.7458920244685079


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


