Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,6.279729951087773E11,5.99370758756278E11,6.054781173102808E11,6.303995443438671E11,6.070978411952197E11,5.966264483856084E11,6.342451315820996E11,5.950643315128145E11,6.238048790735479E11,5.977296530119001E11
Total consumed energy (Joule),1, ,4.937480502582022E11,5.0209854658543195E11,4.8961157510172144E11,4.914546522728131E11,4.909672931734907E11,5.056619239018981E11,5.2246588116825366E11,4.926721231031496E11,4.851774500962157E11,4.893925577162492E11
Total consumed energy (Joule),2, ,4.2479338615213605E11,4.310485672551877E11,4.036579491080362E11,4.29339099103694E11,3.918576818002474E11,4.302242487715071E11,4.173529346190891E11,4.1502022819089264E11,4.524021488662426E11,3.965550066196424E11
Total consumed energy (Joule),3, ,3.931959572467984E11,3.8127937745925854E11,3.8125276188550476E11,3.6706693343732513E11,3.875948842619168E11,3.795644373403994E11,3.3579808359106616E11,3.391496917906466E11,3.7929255995846094E11,3.3301222473235297E11


Average power consumption (Watt),0, ,322736.32182752894,335941.1428419397,339760.8167587616,317102.6030016625,334757.9821472308,333436.90205504064,323371.06531959376,332658.1535957923,318962.00815820554,336705.4499878053
Average power consumption (Watt),1, ,384906.3525248757,383137.2633998763,396465.77322865394,397567.41000706377,392764.8721643298,389908.3927295137,371664.831342999,382485.73202944227,400657.39315217384,394833.7931940692
Average power consumption (Watt),2, ,459915.98980157485,475720.37629782583,448604.4147039265,479647.30969510594,436897.6617927824,451696.5262327141,452745.25281377457,466058.0244321812,416611.9960597047,415044.5726774255
Average power consumption (Watt),3, ,519861.7456331435,532740.7195727229,483447.2431284363,468033.5355654724,512529.9091719087,492816.7082234669,457610.87786808284,451976.6537149366,508516.2297546234,457303.1784841219


Energy efficiency (bits/Joule),0, ,4.865525687339451E7,5.070822600216125E7,5.0905050289190546E7,4.733127623411269E7,5.0377941660037704E7,4.9866485470442444E7,4.807754439990715E7,5.063408163480537E7,4.798573369998433E7,5.0875571251788504E7
Energy efficiency (bits/Joule),1, ,5.880355199407006E7,5.868241694264262E7,6.001411904627685E7,5.992395642322189E7,5.948184180554708E7,5.962005756125462E7,5.7791828753173366E7,5.8538292897995904E7,6.036845879183487E7,5.9813646460728586E7
Energy efficiency (bits/Joule),2, ,6.745654613518533E7,6.951893474301553E7,6.6516846775637925E7,6.880732881554158E7,6.5834674674119115E7,6.744904317207797E7,6.616421973100072E7,6.768755567947213E7,6.3876101168156706E7,6.295900723948606E7
Energy efficiency (bits/Joule),3, ,7.415002418294427E7,7.422428512815239E7,7.13744710425266E7,6.991101355718705E7,7.233906007647766E7,7.205875403371751E7,6.730419359388793E7,6.4681881208658114E7,7.159420362269944E7,6.835542370360762E7


Total data transmitted (bits),0, ,3.0554187386572476E19,3.039302789410021E19,3.0821894010684256E19,2.983761497119834E19,3.0584339625667613E19,2.975166411970262E19,3.0492948474063348E19,3.013053593978073E19,2.9933734807974195E19,3.0409837551113744E19
Total data transmitted (bits),1, ,2.903413914532891E19,2.9464356257021186E19,2.938360735458983E19,2.944990716678572E19,2.920363886424323E19,3.0147593009565917E19,3.019425873385154E19,2.8840185044889666E19,2.9289414902860915E19,2.927235342775144E19
Total data transmitted (bits),2, ,2.8655094650893165E19,2.996603721808373E19,2.6850053950587494E19,2.9541676565396267E19,2.5797822999873774E19,2.9018213929064194E19,2.761383127151539E19,2.8091704803778277E19,2.8897685429671604E19,2.496670953262051E19
Total data transmitted (bits),3, ,2.9155489738486022E19,2.8300189226020442E19,2.721171421308025E19,2.5662021359931916E19,2.8038249617958203E19,2.7350940430258225E19,2.2600619226469675E19,2.1936840076355617E19,2.715514877024099E19,2.2763191720060985E19


Total energy consumption by transponders (Joule),0, ,3.1034431563111615E11,3.081254476530387E11,3.145727421330596E11,3.058786459198614E11,3.1105515698187885E11,3.0453729798199774E11,3.140737050596343E11,3.03057956721873E11,3.0455084299582513E11,3.0794108985914996E11
Total energy consumption by transponders (Joule),1, ,2.8434794242563556E11,2.881737353642765E11,2.880199146949774E11,2.8966482891785693E11,2.8691263702260034E11,2.939602678285318E11,2.929921100456961E11,2.824059859883429E11,2.8750140989988806E11,2.870582020996119E11
Total energy consumption by transponders (Joule),2, ,2.7401960595504495E11,2.831373748309086E11,2.5677325191689178E11,2.8322066349267206E11,2.4544616814143707E11,2.747441813129393E11,2.668738459399551E11,2.696565642298988E11,2.7513858593622943E11,2.405870852395444E11
Total energy consumption by transponders (Joule),3, ,2.6972984611220825E11,2.6444947636522635E11,2.5251958213365967E11,2.3904190603856223E11,2.641465005195076E11,2.5383798018596332E11,2.160114224417886E11,2.1665930377423468E11,2.5753495643517572E11,2.1413941097779605E11


Total energy consumption by OXCs (Joule),0, ,2.292903919973541E11,2.102447161259773E11,2.099993225366674E11,2.3426576004831204E11,2.137078529018649E11,2.1085386843641537E11,2.3112595504415286E11,2.1079411422055438E11,2.3046370749448764E11,2.091931161597581E11
Total energy consumption by OXCs (Joule),1, ,1.5116214596293732E11,1.5442844740443518E11,1.4552536916398737E11,1.4566841940791605E11,1.4730336119101187E11,1.52823591960834E11,1.6565295999192355E11,1.5178731681945773E11,1.4269875383934885E11,1.460615073870758E11
Total energy consumption by OXCs (Joule),2, ,1.088408616664204E11,1.0677441138983762E11,1.0603340306912704E11,1.0548025271014458E11,1.0569182044568436E11,1.1223824521757329E11,1.0862812919596251E11,1.0493539672361429E11,1.2796335613619148E11,1.1259041812932611E11
Total energy consumption by OXCs (Joule),3, ,8.912794986584927E10,8.433739000809702E10,9.293015132294789E10,9.241894896269267E10,8.911515278243817E10,9.075965272652666E10,8.647182155005092E10,8.84235930155278E10,8.789460915942023E10,8.581213166403249E10


Total energy consumption by Amplifiers (Joule),0, ,8.833828748031136E10,8.100059497725235E10,8.090605264056801E10,9.025513837570491E10,8.233483131147696E10,8.123528196718803E10,8.904547147831291E10,8.121226057037695E10,8.879032858324687E10,8.059544699298169E10
Total energy consumption by Amplifiers (Joule),1, ,5.823796186963192E10,5.949636381671137E10,5.606629124274637E10,5.6121403947041664E10,5.675129495987817E10,5.8878064112541374E10,6.3820811130628784E10,5.8478820295344025E10,5.497728635697951E10,5.627284822957656E10
Total energy consumption by Amplifiers (Joule),2, ,4.193291853068127E10,4.113678103444114E10,4.085129412201639E10,4.063818290088608E10,4.071969321311869E10,4.324182224098731E10,4.185095948317083E10,4.0428267237373634E10,4.93002067938152E10,4.337750325077539E10
Total energy consumption by Amplifiers (Joule),3, ,3.433816126874899E10,3.2492511085943516E10,3.5803028428902756E10,3.5606078436068565E10,3.4333230959968906E10,3.496680442790503E10,3.3314839599221672E10,3.4066795000891453E10,3.386299436386469E10,3.3060682090521782E10


