Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.3802982660795E11,5.522354565332335E11,5.3634409647310846E11,5.423664910848651E11,5.1965076955702295E11,5.263609481273856E11,5.4907728147648254E11,5.604188444697631E11,5.3987812882911914E11,5.377267336836188E11
Total consumed energy (Joule),1, ,4.19804743015158E11,4.1709166847504553E11,4.216373163588417E11,4.217435964969038E11,4.197773206252691E11,4.141296238467674E11,4.331902623196335E11,4.3474471215794666E11,4.307570233031095E11,4.2138136450089545E11
Total consumed energy (Joule),2, ,3.713894940195946E11,3.7838596377045917E11,3.757822571078673E11,3.7536440184870624E11,3.6722118102852014E11,3.5962514425797705E11,3.7330673441319995E11,3.730347881109789E11,3.789494175579241E11,3.6654021072123E11
Total consumed energy (Joule),3, ,3.394707755901408E11,3.377209989316341E11,3.5024970397398535E11,3.46740829502935E11,3.364429802424695E11,3.392471509215461E11,3.4214059497845715E11,3.3357652885849084E11,3.349547247634067E11,3.376884065460645E11


Average power consumption (Watt),0, ,282051.93362275866,274790.8133803888,280677.74929736124,281238.37621083815,284627.834580879,285129.5082042677,275761.7023356541,271236.49245328474,282176.4028937139,281883.4235231975
Average power consumption (Watt),1, ,352508.3548453529,344142.5651873252,343309.19063604873,341611.949923171,344512.27365774364,349305.02235772455,333611.23310760956,334957.78708227474,337626.0596908099,344535.4114445709
Average power consumption (Watt),2, ,394991.7031708743,385603.7097603034,388178.7352515075,389606.75745581306,402711.9090031132,408216.8445991888,393784.60618906026,402160.2381097057,385677.4479411431,401504.0118419247
Average power consumption (Watt),3, ,454163.9303608148,446690.3943024449,431717.5322854233,442936.88858731167,454877.41599598917,453827.5602986783,438699.52156542265,456911.2539143298,455568.61419696675,450699.4286354581


Energy efficiency (bits/Joule),0, ,5.796326132868189E7,5.608419796972741E7,5.765444463881178E7,5.769172517665166E7,6.018462992392508E7,5.8735645862605214E7,5.6215444982772395E7,5.5963879450150944E7,5.771149109107052E7,5.7689781849650405E7
Energy efficiency (bits/Joule),1, ,7.461210273553728E7,7.406948811221348E7,7.400568203550678E7,7.370430880297798E7,7.415500505263545E7,7.501859949815977E7,7.229294832074387E7,7.194988264910956E7,7.293757875549853E7,7.390979092712061E7
Energy efficiency (bits/Joule),2, ,8.35031281764347E7,8.180553611063465E7,8.239974797526921E7,8.28058565748804E7,8.405781668008518E7,8.514070269942126E7,8.327756482926424E7,8.406169174981831E7,8.201860681646629E7,8.358012966626237E7
Energy efficiency (bits/Joule),3, ,9.073595077676104E7,9.118701267117213E7,8.780256239920238E7,8.844584237280944E7,9.090880259128976E7,9.098022273284233E7,8.987432077424723E7,9.09626338218468E7,9.131964088722521E7,9.114376638807724E7


Total data transmitted (bits),0, ,3.1185963442302013E19,3.0971682670112666E19,3.092262101746236E19,3.129005854869293E19,3.12749892554723E19,3.0916150245115236E19,3.086662370813144E19,3.1363212653498712E19,3.115717182218553E19,3.1021337960933028E19
Total data transmitted (bits),1, ,3.1322514614712795E19,3.089376637981567E19,3.120355716875682E19,3.108432027188634E19,3.1128589331948597E19,3.10674243916842E19,3.1316601246922748E19,3.1279831022085173E19,3.1418374311654662E19,3.1144208550845985E19
Total data transmitted (bits),2, ,3.1012184522499437E19,3.0954066622981595E19,3.0964363279266083E19,3.1082370822799745E19,3.086781071593972E19,3.0618737490504905E19,3.1088075776296186E19,3.1357935370143896E19,3.108090328201228E19,3.0635478339979534E19
Total data transmitted (bits),3, ,3.080220358409591E19,3.0795769008899826E19,3.0752821488478007E19,3.066778475043378E19,3.058562847408786E19,3.086478135232444E19,3.074965358298566E19,3.0342999646117614E19,3.058794517887366E19,3.077819323819656E19


