Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,5.923133758109398E11,6.156772272278967E11,5.962162083380734E11,5.928178214952759E11,6.086614689962257E11,6.17849505117717E11,5.957566779916616E11,6.305687112256885E11,6.001741022771973E11,5.941654362253486E11
Total consumed energy (Joule),1, ,4.968431118719167E11,4.844409010864279E11,4.8057774318940106E11,4.720212587483843E11,4.815751320483595E11,4.889260431752835E11,4.66714445659917E11,4.7985424787132135E11,4.754491910627164E11,4.838154717982845E11
Total consumed energy (Joule),2, ,4.018542670754101E11,3.993380064482197E11,4.289251442590466E11,4.0142007356389276E11,4.1089663838003925E11,4.11541027998039E11,4.198951382797928E11,3.92037450916698E11,4.099029769185451E11,4.1480106231806824E11
Total consumed energy (Joule),3, ,3.5371925853480695E11,3.7413209501128986E11,3.5765466904385425E11,3.6920022424283386E11,3.3941076100767633E11,3.4996856317035486E11,3.3361638337043066E11,3.7217067099724567E11,3.735591236249149E11,3.4626443348204614E11


Average power consumption (Watt),0, ,329968.07306074636,313338.6728810536,320736.4186125886,326266.5192333293,318921.817760612,311465.8817021082,327258.92402677913,309308.28687547205,322990.7590930256,326356.813249357
Average power consumption (Watt),1, ,367885.63613998034,379241.9125125586,385786.66773229133,382487.92383315007,379896.7997518973,374961.5024750253,394083.26019522507,379517.2997950688,389650.8708012571,373234.36135036906
Average power consumption (Watt),2, ,459117.4106588868,438796.66322539677,415520.7986764026,451640.26298877044,453263.02270965296,444411.1289057203,432809.1001320019,377825.94144804287,450687.96056395094,432391.99293047615
Average power consumption (Watt),3, ,497387.6275962252,490199.1328831141,477529.5944922123,512149.26473949396,464740.1020485315,463361.9673170559,395777.43436396366,482426.1318548368,472575.23836829205,443243.77062254597


Energy efficiency (bits/Joule),0, ,5.205270309124232E7,5.08921099553442E7,5.1286529632549144E7,5.227992779421705E7,5.0990263150049426E7,5.0068510406888485E7,5.260511248264737E7,4.967339848528617E7,5.196272512240365E7,5.255552378978577E7
Energy efficiency (bits/Joule),1, ,6.145803913054797E7,6.3762734028615884E7,6.3677700846937105E7,6.30383701655084E7,6.4060654195851445E7,6.242314254142927E7,6.616791054344915E7,6.237795844318155E7,6.492708816221107E7,6.341393981439839E7
Energy efficiency (bits/Joule),2, ,7.443658707505961E7,7.148257543295392E7,6.951140414889298E7,7.194395322931306E7,7.475462254257715E7,7.235814563702111E7,7.034307120409133E7,6.023720627702624E7,7.382842694464554E7,7.17920517515724E7
Energy efficiency (bits/Joule),3, ,7.820728435722487E7,7.864260657774943E7,7.586618627643168E7,8.124296677386715E7,7.481471455740677E7,7.347429633802511E7,6.2567984041690424E7,7.60746720600051E7,7.670062314676175E7,7.106152592101908E7


Total data transmitted (bits),0, ,3.083151228805828E19,3.1333113145083556E19,3.0577860236336693E19,3.0992472902898074E19,3.1035808473413198E19,3.0934804376877314E19,3.1339847058039685E19,3.1322490865066967E19,3.1186681902215377E19,3.1226675718609752E19
Total data transmitted (bits),1, ,3.0535003411167478E19,3.088927632855692E19,3.0602085764510847E19,2.9755450834969866E19,3.0850018003471454E19,3.052030008534772E19,3.0881519689760846E19,2.9932328332501422E19,3.086953154478092E19,3.0680645209891176E19
Total data transmitted (bits),2, ,2.9912660142643024E19,2.8545709169180307E19,2.9815189052212814E19,2.887974699778811E19,3.0716423106113655E19,2.977834563949149E19,2.9536713610267234E19,2.361524079918869E19,3.0262491985823535E19,2.977941933254596E19
Total data transmitted (bits),3, ,2.7663422634858385E19,2.942272315608204E19,2.713389574431657E19,2.999492155106485E19,2.5392919202501513E19,2.5713693919371514E19,2.087370455076758E19,2.8312761746467512E19,2.865221756418918E19,2.460607901541141E19


Total energy consumption by transponders (Joule),0, ,2.9928734280568054E11,2.9492795728113983E11,2.92769738897185E11,2.9621496623361707E11,2.9711834881520996E11,2.940331286200826E11,2.985873329399577E11,2.97780872075666E11,2.9684523698444696E11,2.9697058117164996E11
Total energy consumption by transponders (Joule),1, ,2.763814748453792E11,2.759192949975158E11,2.7722828256813763E11,2.7056979982154886E11,2.7464439557752136E11,2.760714254048945E11,2.7338863407436664E11,2.7345678597746658E11,2.762649167161018E11,2.7221105967876917E11
Total energy consumption by transponders (Joule),2, ,2.5897427813477673E11,2.50777313909118E11,2.6041916147338943E11,2.5633156357382416E11,2.6291464141902448E11,2.6037479240934082E11,2.6152581944641138E11,2.2265735689146957E11,2.6143537226264578E11,2.58202127740468E11
