Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total consumed energy (Joule),0, ,8.804818668167587E11,8.760421865151296E11,8.471322107376307E11,8.681927132909524E11,8.688816080689688E11,8.750932303875214E11,8.802784538889529E11,8.574296713350161E11,9.084946967645188E11,8.62847697678892E11
Total consumed energy (Joule),1, ,5.636228342774027E11,5.673966825749542E11,5.677301526423872E11,5.575238334222307E11,5.575428586657076E11,5.788006664900555E11,5.786489529310911E11,5.696412551624076E11,5.789591278801097E11,5.602197500562861E11
Total consumed energy (Joule),2, ,4.533501012726324E11,4.487709658449532E11,4.422752354950109E11,4.5887114606241064E11,4.642890846148306E11,4.482853109433797E11,4.4400172483712695E11,4.605253299946308E11,4.5471106027638336E11,4.400728282549846E11
Total consumed energy (Joule),3, ,4.010027078732165E11,3.937863254629173E11,3.930138324644118E11,3.9996500830963306E11,3.972074352686189E11,3.9439881998916144E11,3.924580523161136E11,4.053301268685481E11,3.948209777208119E11,4.048399721342669E11


Average power consumption (Watt),0, ,231353.37999159942,234355.62810331932,235576.89763243703,234839.9494364088,235185.30406686914,233949.69730031537,231333.09540596112,234354.79039251446,230258.49125906662,236397.95341720327
Average power consumption (Watt),1, ,300123.034273684,295687.1942915408,296309.0506874606,304925.2930697409,302985.2868611389,292912.5995213923,294197.67245498014,297969.9513909993,295001.4164212387,300741.86944694084
Average power consumption (Watt),2, ,365773.02445473045,365292.8926201733,369765.6958202371,364536.8631427656,355497.2538594211,364040.3003296863,369294.15372173284,358874.3231738753,360442.52808139875,374435.1077076126
Average power consumption (Watt),3, ,418868.92506565445,433864.3374151468,439301.03934674175,424845.46318177565,434320.05349723203,437264.2395998596,443513.0724497788,423291.55331120326,432022.5344559063,423655.28781612334


Energy efficiency (bits/Joule),0, ,3.4013708490627244E7,3.461018428037449E7,3.519154454059001E7,3.444629389755928E7,3.472260689616492E7,3.4497955766093574E7,3.430866109888964E7,3.478862235116588E7,3.3114853726306878E7,3.4981001304296166E7
