Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.5518316646347254,1.5585854362231293,1.554062161839773,1.5585343541018546,1.5677646198526376,1.5530167898025653,1.563518698456016,1.5546357689344488,1.5507904282550786,1.5580077122961928
Rate of requests by circuit,1, ,2.1131817695205877,2.0864656986870047,2.114692840049497,2.1371308649512732,2.125014718294192,2.1101226410965084,2.120752999578556,2.117601617600029,2.1199821250025392,2.1258114862830984
Rate of requests by circuit,2, ,2.448414515119804,2.4269551364798208,2.478323332223308,2.428575874561237,2.456841180150296,2.446890934570773,2.4664317096374524,2.424589085493665,2.435414333045455,2.4349120629414576
Rate of requests by circuit,3, ,2.610085715178711,2.605494104839778,2.615254209898806,2.613002811102484,2.6439932277885636,2.6575997086353054,2.6280889860742462,2.6596885241438195,2.590036368717679,2.5376990685359333


Maximum requests by circuit,0, ,18,19,17,17,18,18,21,20,18,18
Maximum requests by circuit,1, ,23,23,23,25,25,23,28,23,25,25
Maximum requests by circuit,2, ,27,27,28,28,28,30,32,29,28,29
Maximum requests by circuit,3, ,32,34,31,36,34,34,35,31,33,33


Virtual hops,0, ,1.7192844545225499,1.7146163056273833,1.7197229391837394,1.7224881347051058,1.7172195574186786,1.7170341569547831,1.717042059412315,1.714500413548244,1.7183562803636583,1.7136312837912668
Virtual hops,1, ,1.7254485954184722,1.7281228388441763,1.728229368616713,1.7257714080688886,1.7280218406552197,1.7258322503249026,1.7289462906915185,1.7279911395815248,1.7266266046437342,1.7251418184723555
Virtual hops,2, ,1.720376876397317,1.7185806799245638,1.7185346933484889,1.7220277104467785,1.7175753707452803,1.7213668906926192,1.719981242953636,1.7202792321116929,1.7215611042834447,1.7145313327802156
Virtual hops,3, ,1.717916366258111,1.7221726980438505,1.709610451827972,1.7147524277664548,1.7092652396044752,1.7163548280983663,1.717668342512169,1.717062140139063,1.719529618639411,1.7256801899702165


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3


